Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control,selection_ratio,selected_atleast_once
compsvi46,pencil,bowl,-0.12166736738870315,1.6726983209532167,1.6837178985981087,-0.3832424471159501,-0.602573893987224,0.6105938269526342,0.7405245542059091,-0.7484621051199398,0.24913280976760094,-0.40111623428023124,0.574265916601986,0.44153183377483207,1.8432595489531811,0.142857142857,1
compsvinew1,cube,plate,-0.12166736738870315,-0.5968659206925575,1.6837088819309503,-0.3832424471159501,-0.6025087611129639,3.048815686243471,0.20289826438651715,-0.7484621051199398,0.49296399262890556,-0.38669885954503,-0.8255476369331674,1.5231088579503727,1.1138850755430465,0.0,0
compsvinew1,pencil,plate,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.602573893987224,2.147733420984951,-0.9059561524155018,-0.20690622078302562,1.9205446960698391,-0.38730802562015504,-0.5714271061154047,0.32099939823961804,0.24096050291216473,0.0,0
compsvo12,box,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.5722090519676662,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,4.538752044159563,-0.39684905476998655,-0.6727062076462421,1.5231088579503727,1.8432595489531811,0.0,0
compsvo12,book (1),table,-0.12166736738870315,-0.5968659206925575,1.68169261643639,-0.3832424471159501,-0.6025681229689394,2.366598040816922,1.3039272737982808,-0.7484621051199398,-0.356070573858245,-0.3974507221740677,-0.7250892726576835,1.5231088579503727,0.8258756388918188,0.333333333333,1
compsvo12,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602417956677921,1.0400187574335287,1.256453446109969,-0.7484621051199398,-0.3325802616688437,-0.38515296619447204,-0.8259465988012484,0.4858143821414961,1.346310855855447,0.333333333333,1
compsvo12v,book,board,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,2.6050784063451293,-0.602573893987224,0.059073931870723816,1.2668873226303095,-0.7484621051199398,-0.3043737473355636,0.0052006820336879525,-0.30707598997509555,1.2289103989608898,1.4540743024232134,0.0,0
compsvo12v,clock,board,-0.12166736738870315,-0.5968659206925575,1.6278591831590172,2.6050784063451293,-0.602573893987224,6.368591495550767,-0.9059561524155018,-0.7484621051199398,3.7254551365956585,4.522274188425759,-0.8686972226859928,1.1245541666887242,1.600237400416655,0.0,0
compsvo13v,jar,board,-0.12166736738870315,-0.5968659206925575,-0.6280494694686262,2.6050784063451293,-0.602573893987224,0.19152406007195266,-0.9059561524155018,-0.2949090192236393,0.3939670891066752,0.007057372897036776,-0.8598536276647846,-0.5080211823706331,-0.6255244724672451,0.0,0
compsvo13v,book,board,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,2.6050784063451293,-0.602573893987224,0.059073931870723816,1.2668873226303095,-0.7484621051199398,-0.3043737473355636,0.0052006820336879525,-0.30707598997509555,1.2289103989608898,1.4015129205746253,0.285714285714,1
compsvo14,book (1),table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.4591395894900852,-0.4495031203312162,1.311752681188536,-0.7484621051199398,-0.3570435486078057,-0.39379088210177005,-0.7074532517860611,1.5231088579503727,1.4203422786296571,0.2,1
compsvo14,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602573893987224,2.4126827937834525,1.2261952485551593,-0.7484621051199398,-0.2484028579689862,-0.3945492453645528,-0.761040583948793,1.5231088579503727,1.141528981505572,0.0,0
compsvo14a,box,table,-0.12166736738870315,-0.5968659206925575,1.6834656631142688,-0.3832424471159501,-0.602573893987224,0.2742871464651443,1.1970436877083173,-0.7484621051199398,-0.35572738837878315,-0.3918550467942214,-0.7190958386713006,1.5231088579503727,1.3089297090789886,0.0,0
compsvo14a,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,0.365611169588937,-0.4495031203312162,1.311752681188536,-0.7484621051199398,-0.3570435486078057,-0.39400363453675613,-0.5915794462095997,1.5231088579503727,0.7665001550310184,0.0,0
compsvo14v,jar,board,-0.12166736738870315,-0.5968659206925575,-0.6278995561178445,2.6050784063451293,-0.020700299750659467,-0.4495031203312162,-0.9059561524155018,-0.2949090192236393,-0.3570435486078057,0.0074447519937493834,-0.910915443531762,-0.8760669938306926,-0.8034765626035956,0.0,0
compsvo14v,book,board,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,2.6050784063451293,-0.602573893987224,0.059073931870723816,1.2668873226303095,-0.7484621051199398,-0.3043737473355636,0.0052006820336879525,-0.30707598997509555,1.2289103989608898,1.4123098511822174,0.0,0
compsvo16,balloon,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.42808884095815125,-0.4495031203312162,1.311752681188536,-0.7484621051199398,-0.3570435486078057,1.3742894927640308,-0.5229547082864197,1.5231088579503727,-0.8053027946095308,0.0,0
compsvo16,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602573893987224,2.366598040816922,1.2825381374108198,-0.7484621051199398,-0.3269864724984155,-0.394002367856892,-0.725068465772641,1.5231088579503727,1.3435526430308606,0.0,0
compsvo16a,balloon,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.602573893987224,0.20284734841869745,0.902749068300511,-0.7484621051199398,-0.043078869931210344,1.3743348498596004,-0.7940477807276111,0.338477154402258,1.8432595489531811,0.2,1
compsvo16a,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602573893987224,2.366598040816922,1.2825381374108198,-0.7484621051199398,-0.3269864724984155,-0.394002367856892,-0.725068465772641,1.5231088579503727,1.3494119250754073,0.0,0
compsvo17,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.45506712412024225,-0.4495031203312162,-0.9059561524155018,-0.6252114358610876,4.538751554580004,-0.39130484125576775,-0.7191769162463121,1.5231088579503727,-0.8052941218451248,0.0,0
compsvo17,book,table,-0.12166736738870315,-0.5968659206925575,0.7522668191743811,-0.3832424471159501,-0.602573893987224,2.366598040816922,1.2449763593543017,-0.7484621051199398,-0.33778405176235204,-0.39400296155546005,-0.7251406329364917,1.5231088579503727,0.9897861572229473,0.0,0
compsvo18,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.5321416879105415,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.2996010320439984,-0.3788240362074308,-0.9091269109263813,-0.8478608909951604,0.969234637718072,0.0,0
compsvo18,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602573893987224,2.366598040816922,1.2256736434374955,-0.7484621051199398,-0.33336929746134764,-0.39400264258076356,-0.7251589554173502,1.5231088579503727,1.349324191447777,0.0,0
compsvo19,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.017104987182035025,-0.4495031203312162,-0.9059561524155018,-0.6046696576512788,-0.3570435486078057,-0.37824317037864297,-0.910915443531762,-0.8760669938306926,0.9149904917845016,0.0,0
compsvo19,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602573893987224,2.366598040816922,1.2256736434374955,-0.7484621051199398,-0.33336929746134764,-0.39400264258076356,-0.7251589554173502,1.5231088579503727,1.3450310705310375,0.0,0
compsvo23v,jar,board,-0.12166736738870315,-0.5968659206925575,-0.628056044630395,2.6050784063451293,-0.602573893987224,0.19152406007195266,-0.9059561524155018,-0.2949090192236393,0.3939670891066752,0.007057372897036776,-0.8598536276647846,-0.5080211823706331,-0.6583605446647098,0.0,0
compsvo23v,clock,board,-0.12166736738870315,-0.5968659206925575,1.62808668060732,2.6050784063451293,-0.602573893987224,6.368591495550767,-0.9059561524155018,-0.7484621051199398,3.7254551365956585,4.522274188425759,-0.8686972226859928,1.1245541666887242,1.7232180957153025,0.166666666667,1
compsvo24,pear,table,-0.12166736738870315,-0.5968659206925575,1.363237573002926,-0.3832424471159501,-0.45846539593885727,-0.4495031203312162,1.311752681188536,-0.7484621051199398,-0.3570435486078057,-0.3877167612712571,-0.8954542199171399,1.5231088579503727,1.8432595489531811,0.0,0
compsvo24,book,table,-0.12166736738870315,-0.5968659206925575,1.669649817061757,-0.3832424471159501,-0.602573893987224,1.0696446200788872,1.2559316192214223,-0.7484621051199398,-0.3407180677905284,-0.3856322708486563,-0.8188094072385615,0.6007301070901055,1.5072166464218617,0.0,0
compsvo24v,jar,board,-0.12166736738870315,-0.5968659206925575,-0.6280626200002406,2.6050784063451293,-0.026471944974116514,-0.4495031203312162,-0.9059561524155018,-0.2949090192236393,-0.3570435486078057,0.00855028510364408,-0.910915443531762,-0.8760669938306926,-0.7979214166408924,0.0,0
compsvo24v,clock,board,-0.12166736738870315,-0.5968659206925575,1.62808668060732,2.6050784063451293,-0.602573893987224,6.368591495550767,-0.9059561524155018,-0.7484621051199398,3.7254551365956585,4.522274188425759,-0.8686972226859928,1.1245541666887242,1.7269097281238188,0.0,0
compsvo26,balloon,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.42808884095815125,-0.4495031203312162,1.311752681188536,-0.7484621051199398,-0.3570435486078057,1.3742894927640308,-0.5229547082864197,1.5231088579503727,-0.8053027946095308,0.6,1
compsvo26,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602573893987224,1.328047938726526,1.2825381374108198,-0.7484621051199398,-0.338950617040401,-0.3826486350074922,-0.7990444192005868,0.568122668170964,1.1845904999402692,0.0,0
compsvo27,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.45504723199747316,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,4.538752044159563,-0.39130507172881435,-0.7191915598978978,1.5231088579503727,-0.805294103915682,0.0,0
compsvo27,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602573893987224,1.0581232569213144,1.249149865608261,-0.7484621051199398,-0.3458062045047488,-0.3843038942719036,-0.803793644460718,0.5074499100552726,1.5070861385123828,0.0,0
compsvo28,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.5362527656777476,-0.4495031203312162,-0.9059561524155018,-0.6252114358610876,-0.3007185463460035,-0.37878684707663274,-0.9091560873869047,-0.8484238816005394,0.9234633155570232,0.0,0
compsvo28,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602573893987224,0.956078696661053,1.2157615938057023,-0.7484621051199398,-0.30701468635217005,-0.3823332925662225,-0.8080627825007531,0.426245005000039,1.0890616898342396,0.0,0
compsvo29,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.009912476046504025,-0.4495031203312162,-0.9059561524155018,-0.6252114358610876,-0.3570435486078057,-0.37495975916766816,-0.910915443531762,-0.8760669938306926,0.7176808077323447,0.0,0
compsvo29,book,table,-0.12166736738870315,-0.5968659206925575,1.6837178985981087,-0.3832424471159501,-0.602573893987224,0.956078696661053,1.2157615938057023,-0.7484621051199398,-0.30701468635217005,-0.3823332925662225,-0.8080627825007531,0.426245005000039,1.2449315701746626,0.0,0
compsvo34v,jar,board,-0.12166736738870315,-0.5968659206925575,-0.6280652498614951,2.6050784063451293,-0.602573893987224,0.19152406007195266,-0.9059561524155018,-0.2949090192236393,0.3939670891066752,0.007057372897036776,-0.8598536276647846,-0.5080211823706331,-0.6597817510348787,0.0,0
compsvo34v,book,board,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,2.6050784063451293,0.6014579191946573,-0.4495031203312162,-0.9059561524155018,-0.747341029607689,-0.3570435486078057,0.008254173333382037,-0.910915443531762,-0.8760669938306926,-0.8048462758895374,0.0,0
compsvo67,balloon,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.42808884095815125,-0.4495031203312162,1.311752681188536,-0.7484621051199398,-0.3570435486078057,1.3742894927640308,-0.5229547082864197,1.5231088579503727,-0.8053027946095308,0.5,1
compsvo67,box,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,-0.4550842331035958,-0.4495031203312162,-0.9059561524155018,-0.7484621051199398,4.538752044159563,-0.39130465872111486,-0.7191638731243449,1.5231088579503727,-0.805294334274392,0.0,0
compsvo68,balloon,table,-0.12166736738870315,-0.5968659206925575,-0.6282480394372745,-0.3832424471159501,0.3607069849769543,-0.4495031203312162,1.311752681188536,-0.7484621051199398,-0.3570435486078057,1.3743040586605753,-0.5344644273248075,1.5231088579503727,-0.8053027946095308,0.8,1
