Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,size_ratio,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,figure_lightsource,figure_container,location_control
compsvo12v,book,board,0,0,1.0,1,0.009888372,0.0,0.07268878,0.9797695,0.0,0.01075817,0.09546196,0.2527741,0.8773752,0,0,0.853057925
compsvo12v,book,table,0,0,0.9998966,0,0.001146521,0.99635,0.0,1.0,0.0,0.0,0.4261008,0.02116719,1.0,0,0,0.9673079250000001
compsvo12v,book,clock,0,0,0.001134421,1,2.90415,0.10219919999999999,0.0,1.0,0.0,0.0,0.20072920000000002,0.0,0.0,0,0,0.2003023775
compsvo12v,table,board,0,0,0.0,1,8.624677,0.0780695,0.0,0.0,0.9559748,5.964316e-07,0.5210266,1.0,0.09530415,0,0,0.0006566767425
compsvo12v,table,book,0,0,0.0,0,872.2039,1.0182360000000001,0.0,0.0,1.0,0.0,0.4261008,1.0,0.02732385,0,0,8.489319249999999e-05
compsvo12v,table,clock,0,0,0.0,1,2533.011,0.8835671999999999,0.0,0.0,1.0,0.0,0.6192251,1.0,0.002011635,0,0,0.003962538975
compsvo12v,clock,board,0,0,0.9758393,1,0.00340491,0.0,0.9744815999999998,0.0,0.0,0.8338785,0.10945739999999997,0.01767303,0.8338785,0,0,0.90824375
compsvo12v,clock,book,0,0,0.0,0,0.3443348,0.11157349999999999,0.0,0.0,1.0,0.0,0.20072920000000002,0.0,0.0,0,0,0.075876625
compsvo12v,clock,table,0,0,1.0,0,0.00039478699999999996,0.8332021999999999,0.0,1.0,0.0,0.0,0.6192251,0.001620788,1.0,0,0,0.99985985
compsvo13v,jar,board,0,0,8.588793e-05,1,0.02930915,0.0,0.09161932,0.0,0.19034089999999998,0.1533991,0.2619456,0.02137506,0.15340510000000002,0,1,0.06787770073800001
compsvo13v,jar,book,0,0,0.0,0,2.9640009999999997,0.7865053000000001,0.0,0.0,1.0,0.0,0.17466479999999998,0.1416176,0.1945588,0,1,0.0654416565
compsvo13v,jar,table,0,0,0.9999994000000001,0,0.00339829,4.80548e-07,0.37784090000000004,0.7485795999999999,0.0,6.369673e-05,0.273741,0.01327942,1.0,0,1,0.92437985
compsvo13v,board,jar,0,1,0.0,0,34.119040000000005,0.0,0.03399434,0.8923513000000001,0.0,0.004495998,0.2619456,0.15340510000000002,0.02137506,0,0,0.054271086749999996
compsvo13v,board,book,0,0,0.0,0,101.1289,0.0,0.19546739999999999,0.0,0.9801700000000001,0.0001063808,0.09546196,0.8773752,0.2527741,0,0,0.01034589975
compsvo13v,board,table,0,0,1.0,0,0.11594639999999999,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,0.5210266,0.09530415,1.0,0,0,0.98753255
compsvo13v,book,jar,0,1,0.001594121,0,0.33738179999999995,0.7867465,0.0,1.0,0.0,0.0,0.17466479999999998,0.2203807,0.09495613,0,0,0.0696701653
compsvo13v,book,board,0,0,1.0,1,0.009888372,0.0,0.07268878,0.9797695,0.0,0.01075817,0.09546196,0.2527741,0.8773752,0,0,0.833212675
compsvo13v,book,table,0,0,0.9998881,0,0.001146521,0.99635,0.0,1.0,0.0,0.0,0.4261008,0.02116719,1.0,0,0,0.81861275
compsvo13v,table,jar,0,1,0.0,0,294.2657,0.02099067,0.0,0.0,0.8584905999999999,2.1646000000000002e-07,0.273741,1.0,0.01327942,0,0,0.002210581575
compsvo13v,table,board,0,0,0.0,1,8.624677,0.0780695,0.0,0.0,0.9559748,5.964316e-07,0.5210266,1.0,0.09530415,0,0,4.3415858499999995e-05
compsvo13v,table,book,0,0,0.0,0,872.2039,1.0182360000000001,0.0,0.0,1.0,0.0,0.4261008,1.0,0.02732385,0,0,0.000162853818
compsvo14,book (1),book,0,0,0.9419703000000001,0,1.216314,0.0,0.04940014,0.8880264000000001,0.0,0.0264918,0.07096933,0.7878968000000001,0.6350547,0,0,0.244922225
compsvo14,book (1),table,0,0,1.0,0,0.00486382,0.04896003,0.0,1.0,0.0,0.0,0.5381349,0.0767788,1.0,0,0,0.84032195
compsvo14,book,book (1),0,0,0.0,0,0.822156,0.0,0.17784049999999998,0.0,0.9317808000000001,0.03222235,0.07096933,0.6350547,0.7878968000000001,0,0,0.0156183025
compsvo14,book,table,0,0,1.0,0,0.0039988179999999995,0.0,0.4090802,0.9614208000000001,0.0,0.02219061,0.49722340000000004,0.06273933,1.0,0,0,0.7350522749999999
compsvo14,table,book (1),0,0,0.0,0,205.5997,0.07186531,0.0,0.0,1.0,0.0,0.5381349,0.9999998999999999,0.07782049,0,0,0.00014009595
compsvo14,table,book,0,0,0.0,0,250.0739,0.0722819,0.0,0.0,0.8066038000000001,8.873620999999999e-05,0.49722340000000004,1.0,0.06273933,0,0,0.0002695404225
compsvo14a,box,book,0,0,0.0,0,6.897125,0.0,0.04310345,0.0,0.8275861999999999,0.00034774800000000005,0.9976221,0.5143406,0.4981823,0,1,0.25458913250000004
compsvo14a,box,table,0,0,0.9998908999999999,0,0.03243009,0.0,0.10344829999999999,0.9482759,0.0,0.00026883479999999997,0.618286,0.08029788,1.0,0,1,0.79825665
compsvo14a,book,box,0,1,1.0,0,0.1449879,1.5554409999999996e-06,0.17854620000000002,0.9611856,0.0,0.002398461,0.9976221,0.4981823,0.5143406,0,0,0.372781275
compsvo14a,book,table,0,0,1.0,0,0.0047019720000000004,0.33048140000000004,0.0,1.0,0.0,0.0,0.3794207000000001,0.07103554,1.0,0,0,0.5934551450000001
compsvo14a,table,box,0,1,0.0,0,30.83557,0.05222514,0.0,0.0,0.8066038000000001,8.718337e-06,0.618286,1.0,0.08029788,0,0,0.0007140200249999999
compsvo14a,table,book,0,0,0.0,0,212.6768,0.35394559999999997,0.0,0.0,1.0,0.0,0.3794207000000001,1.0,0.07764947,0,0,0.00022522622499999997
compsvo14v,jar,board,0,0,0.0001507303,1,0.02930916,0.1986174,0.0,0.0,0.19034089999999998,0.0,0.4793383,0.0,0.0,0,1,0.000689518225
compsvo14v,jar,book,0,0,0.0,0,2.964003,0.807966,0.0,0.0,1.0,0.0,0.3856945,0.0,0.0,0,1,0.0001574515
compsvo14v,jar,table,0,0,0.9999993,0,0.003398291,0.0,0.37784090000000004,0.7485795999999999,0.0,6.369673e-05,0.05748953,0.01327943,1.0,0,1,1.0
compsvo14v,board,jar,0,1,0.0,0,34.11903,0.21167660000000002,0.0,0.8923513000000001,0.0,0.0,0.4793383,0.0,0.0,0,0,0.28999029075
compsvo14v,board,book,0,0,0.0,0,101.1289,0.0,0.19546739999999999,0.0,0.9801700000000001,0.0001063808,0.09546196,0.8773752,0.2527741,0,0,0.009161255082250002
compsvo14v,board,table,0,0,1.0,0,0.11594639999999999,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,0.5210266,0.09530415,1.0,0,0,1.0
compsvo14v,book,jar,0,1,0.001594121,0,0.3373816,0.8050773,0.0,1.0,0.0,0.0,0.3856945,0.0,0.0,0,0,0.2917353643
compsvo14v,book,board,0,0,1.0,1,0.009888372,0.0,0.07268878,0.9797695,0.0,0.01075817,0.09546196,0.2527741,0.8773752,0,0,0.8372892
compsvo14v,book,table,0,0,1.0,0,0.001146521,0.99635,0.0,1.0,0.0,0.0,0.4261008,0.02116719,1.0,0,0,0.604792625
compsvo14v,table,jar,0,1,0.0,0,294.2656,0.01795542,0.0,0.0,0.8584905999999999,2.1646000000000002e-07,0.05748953,1.0,0.01327943,0,0,0.02850637935
compsvo14v,table,board,0,0,0.0,1,8.624677,0.0780695,0.0,0.0,0.9559748,5.964316e-07,0.5210266,1.0,0.09530415,0,0,0.00017718911675000004
compsvo14v,table,book,0,0,0.0,0,872.2039,1.0182360000000001,0.0,0.0,1.0,0.0,0.4261008,1.0,0.02732385,0,0,0.00023520272250000002
compsvo16,balloon,book,0,0,0.0,0,24.94978,0.7227060000000001,0.0,1.0,0.0,0.0,0.8172284000000001,0.0,0.0,0,0,0.0
compsvo16,balloon,table,0,0,0.0,0,0.11846580000000001,0.35180759999999994,0.0,1.0,0.0,0.0,0.4851816,0.08776439999999999,1.0,0,0,0.0
compsvo16,book,balloon,0,0,8.310908000000001e-05,1,0.04008052,0.7025835,0.0,0.0,1.0,0.0,0.8172284000000001,0.0,0.0,0,0,2.3391787499999998e-05
compsvo16,book,table,0,0,1.0,0,0.004748172,0.0,0.4024935,0.9868267,0.0,0.006139365,0.3794822,0.07779767,1.0,0,0,0.811329
compsvo16,table,balloon,0,0,0.0,1,8.441252,0.38058459999999994,0.0,0.0,1.0,0.0,0.4851816,1.0,0.09647302,0,0,5.065225249999999e-06
compsvo16,table,book,0,0,0.0,0,210.6074,0.04379287,0.0,0.0,0.8066038000000001,2.9150759999999996e-05,0.3794822,1.0,0.07779767,0,0,0.000173757875
compsvo16a,balloon,book,0,0,0.0,0,24.94977,1.108942,0.0,0.7090164000000001,0.1834016,0.0,1.354049,0.0,0.0,0,0,0.86609245
compsvo16a,balloon,table,0,0,0.0,0,0.11846580000000001,0.0,0.09323771,0.8155738,0.0,0.06412945,1.013607,0.04892214,0.5062339,0,0,1.0
compsvo16a,book,balloon,0,0,0.0006576444,1,0.04008052,1.082659,0.0,0.0,0.0,0.0,1.354049,0.0,0.0,0,0,4.4468632499999995e-05
compsvo16a,book,table,0,0,1.0,0,0.004748172,0.0,0.4024935,0.9868267,0.0,0.006139365,0.3794822,0.07779767,1.0,0,0,0.81354125
compsvo16a,table,balloon,0,0,0.0,1,8.441255,0.05708748,0.0,0.0,0.2295597000000001,0.0075971469999999985,1.013607,0.5062339,0.04892214,0,0,1.017738e-05
compsvo16a,table,book,0,0,0.0,0,210.6074,0.04379287,0.0,0.0,0.8066038000000001,2.9150759999999996e-05,0.3794822,1.0,0.07779767,0,0,0.00018652795
compsvo17,box,book,0,0,0.0,0,6.882051,0.48825329999999995,0.0,0.0,1.0,0.0,1.0325790000000001,0.4783713,0.5226376,0,1,3.16356925e-06
compsvo17,box,table,0,0,0.0,0,0.03240417,0.05035013,0.0,0.0,0.05172414,0.9999998999999999,0.6603649,0.08026394,1.0,0,1,3.27451775e-06
compsvo17,book,box,0,1,3.60504e-06,0,0.1453055,0.4882817,0.0,1.0,0.0,0.0,1.0325790000000001,0.4652361,0.5393773000000001,0,0,0.000178504465
compsvo17,book,table,0,0,0.5971173000000001,0,0.0047085059999999995,0.0,0.4024935,0.9698895000000001,0.0,0.003933885,0.3794513,0.07776746,1.0,0,0,0.6777597500000001
compsvo17,table,box,0,1,0.0,0,30.86022,0.2553837,0.0,0.7704403000000001,0.0,0.03240417,0.6603649,1.0,0.08026394,0,0,0.00029924232499999997
compsvo17,table,book,0,0,0.0,0,212.3816,0.04367819,0.0,0.0,0.8066038000000001,1.8522720000000006e-05,0.3794513,1.0,0.07776746,0,0,0.00021555985
compsvo18,box,book,0,0,0.09878828,0,7.408558,0.6323348000000001,0.0,0.0,1.0,0.0,0.8502599000000001,0.0,0.0,0,1,0.07162689500000001
compsvo18,box,table,0,0,0.0,0,0.03485375,0.02404141,0.0,0.0,0.06034483,0.01173303,1.188391,0.0007487002,0.01175658,0,1,0.67000025
compsvo18,book,box,0,1,5.370794e-05,0,0.134979,0.6409134,0.0,1.0,0.0,0.0,0.8502599000000001,0.0,0.0,0,0,0.0033066832500000002
compsvo18,book,table,0,0,1.0,0,0.004704525,0.0,0.4024935,0.9611856,0.0,0.004835629,0.3794667,0.07775979,1.0,0,0,0.813508125
compsvo18,table,box,0,1,1.082641e-06,0,28.69132,0.008293347,0.009433961999999999,0.7704403000000001,0.0,0.00040893989999999996,1.188391,0.01175658,0.0007487002,0,0,0.0023856475
compsvo18,table,book,0,0,0.0,0,212.5613,0.04370412,0.0,0.0,0.8066038000000001,2.274934e-05,0.3794667,1.0,0.07775979,0,0,0.0005588424
compsvo19,box,book,0,0,0.0,0,7.408558,1.444991,0.0,0.0,1.0,0.0,1.728927,0.0,0.0,0,1,0.2504278725
compsvo19,box,table,0,0,0.0,0,0.03485375,0.2115219,0.0,0.0,0.06034483,0.0,1.376416,0.0,0.0,0,1,0.64951965
compsvo19,book,box,0,1,5.370794e-05,0,0.134979,1.4428219999999998,0.0,1.0,0.0,0.0,1.728927,0.0,0.0,0,0,0.003629421
compsvo19,book,table,0,0,1.0,0,0.004704525,0.0,0.4024935,0.9611856,0.0,0.004835629,0.3794667,0.07775979,1.0,0,0,0.8118872
compsvo19,table,box,0,1,1.082641e-06,0,28.69132,0.2169576,0.0,0.7704403000000001,0.0,0.0,1.376416,0.0,0.0,0,0,0.0025804730000000002
compsvo19,table,book,0,0,1.202594e-05,0,212.5613,0.04370412,0.0,0.0,0.8066038000000001,2.274934e-05,0.3794667,1.0,0.07775979,0,0,0.00080287395
compsvo23v,jar,board,0,0,8.304396000000001e-05,1,0.02930915,0.0,0.09161932,0.0,0.19034089999999998,0.1533991,0.2619456,0.02137506,0.15340510000000002,0,1,0.0554800042
compsvo23v,jar,table,0,0,0.9999994000000001,0,0.00339829,4.80548e-07,0.37784090000000004,0.7485795999999999,0.0,6.369673e-05,0.273741,0.01327942,1.0,0,1,0.912003825
compsvo23v,jar,clock,0,0,0.0,1,8.607906,0.6943425999999999,0.0,0.0,1.0,0.0,0.35053470000000003,0.0,0.0,0,1,0.5912903749999999
compsvo23v,board,jar,0,1,6.645259e-06,0,34.119040000000005,0.0,0.03399434,0.8923513000000001,0.0,0.004495998,0.2619456,0.15340510000000002,0.02137506,0,0,0.09513667325000001
compsvo23v,board,table,0,0,1.0,0,0.11594639999999999,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,0.5210266,0.09530415,1.0,0,0,1.0
compsvo23v,board,clock,0,0,0.0,1,293.6935,0.0,0.3399433,0.09348442,0.1416431,0.0028392820000000003,0.10945739999999997,0.8338785,0.01767303,0,0,0.28611305750000005
compsvo23v,table,jar,0,1,0.0,0,294.2657,0.02099067,0.0,0.0,0.8584905999999999,2.1646000000000002e-07,0.273741,1.0,0.01327942,0,0,0.00225839267
compsvo23v,table,board,0,0,0.0,1,8.624677,0.0780695,0.0,0.0,0.9559748,5.964316e-07,0.5210266,1.0,0.09530415,0,0,0.0015505275475
compsvo23v,table,clock,0,0,0.0,1,2533.011,0.8835671999999999,0.0,0.0,1.0,0.0,0.6192251,1.0,0.002011635,0,0,0.003584762
compsvo23v,clock,jar,0,1,0.0,0,0.11617229999999999,0.6971746999999999,0.0,1.0,0.0,0.0,0.35053470000000003,0.0,0.0,0,0,0.40101125
compsvo23v,clock,board,0,0,0.9759377,1,0.00340491,0.0,0.9744815999999998,0.0,0.0,0.8338785,0.10945739999999997,0.01767303,0.8338785,0,0,0.95467675
compsvo23v,clock,table,0,0,0.9815394000000001,0,0.00039478699999999996,0.8332021999999999,0.0,1.0,0.0,0.0,0.6192251,0.001620788,1.0,0,0,1.0
compsvo24,pear,book,0,0,1.0,0,0.2017736,0.0,0.06451613,0.9916368,0.0,0.01370191,0.11789619999999999,0.07378755,1.0,0,0,0.854380675
compsvo24,pear,table,0,0,0.8613818999999999,0,0.0007673949,0.04919016,0.0,1.0,0.0,0.0,0.865027,0.004560642,1.0,0,0,1.0
compsvo24,book,pear,0,0,0.0,0,4.95605,0.0,0.01176194,0.0,0.8753235,0.002764683,0.11789619999999999,1.0,0.07378755,0,0,0.00064966555
compsvo24,book,table,0,0,0.9939150999999999,0,0.003803248,0.0,0.2171254,0.9748294,0.0,0.003334592,0.9788173000000001,0.03855664,0.6155435,0,0,0.873122525
compsvo24,table,pear,0,0,0.0,0,1303.11,0.1150863,0.0,0.0,1.0,0.0,0.865027,1.0,0.004620853,0,0,7.271008e-05
compsvo24,table,book,0,0,0.0,0,262.9332,0.0,0.01886792,0.0,0.8066038000000001,1.268228e-05,0.9788173000000001,0.6155435,0.03855664,0,0,0.000303385825
compsvo24v,jar,board,0,0,8.01999e-05,1,0.02930916,0.1966473,0.0,0.0,0.19034089999999998,0.0,0.49228069999999996,0.0,0.0,0,1,0.00278693759525
compsvo24v,jar,table,0,0,0.9999993,0,0.003398291,2.384186e-07,0.37784090000000004,0.7485795999999999,0.0,6.369673e-05,0.10557860000000001,0.01327943,1.0,0,1,1.0
compsvo24v,jar,clock,0,0,0.0,1,8.607909,0.8221982,0.0,0.0,1.0,0.0,0.5801253000000001,0.0,0.0,0,1,0.007095002330000001
compsvo24v,board,jar,0,1,6.645259e-06,0,34.11903,0.20980949999999998,0.0,0.8923513000000001,0.0,0.0,0.49228069999999996,0.0,0.0,0,0,0.022804315475
compsvo24v,board,table,0,0,1.0,0,0.11594639999999999,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,0.5210266,0.09530415,1.0,0,0,0.78521235
compsvo24v,board,clock,0,0,0.0,1,293.6935,0.0,0.3399433,0.09348442,0.1416431,0.0028392820000000003,0.10945739999999997,0.8338785,0.01767303,0,0,0.0591980275
compsvo24v,table,jar,0,1,0.0,0,294.2656,0.025992400000000002,0.0,0.0,0.8584905999999999,2.1646000000000002e-07,0.10557860000000001,1.0,0.01327943,0,0,0.00448829652
compsvo24v,table,board,0,0,0.0,1,8.624677,0.0780695,0.0,0.0,0.9559748,5.964316e-07,0.5210266,1.0,0.09530415,0,0,0.00039433607125
compsvo24v,table,clock,0,0,0.0,1,2533.011,0.8835671999999999,0.0,0.0,1.0,0.0,0.6192251,1.0,0.002011635,0,0,0.003320228925
compsvo24v,clock,jar,0,1,0.0,0,0.1161722,0.8170535,0.0,1.0,0.0,0.0,0.5801253000000001,0.0,0.0,0,0,0.3529520825
compsvo24v,clock,board,0,0,0.9759377,1,0.00340491,0.0,0.9744815999999998,0.0,0.0,0.8338785,0.10945739999999997,0.01767303,0.8338785,0,0,0.956070575
compsvo24v,clock,table,0,0,1.0,0,0.00039478699999999996,0.8332021999999999,0.0,1.0,0.0,0.0,0.6192251,0.001620788,1.0,0,0,0.96851195
compsvo26,balloon,book,0,0,0.0,0,24.94978,1.310648,0.0,1.0,0.0,0.0,1.442898,0.0,0.0,0,0,0.0
compsvo26,balloon,table,0,0,0.0,0,0.11846580000000001,0.35180759999999994,0.0,1.0,0.0,0.0,0.4851816,0.08776439999999999,1.0,0,0,0.0
compsvo26,book,balloon,0,0,7.806316999999999e-05,1,0.04008052,1.2911620000000001,0.0,0.0,1.0,0.0,1.442898,0.0,0.0,0,0,2.5614845000000004e-05
compsvo26,book,table,0,0,1.0,0,0.004748172,0.0,0.25405789999999995,0.9868267,0.0,0.0036956059999999997,0.9854578000000002,0.04683049,0.6019524,0,0,0.751310725
compsvo26,table,balloon,0,0,0.0,1,8.441252,0.38058459999999994,0.0,0.0,1.0,0.0,0.4851816,1.0,0.09647302,0,0,5.4374735e-06
compsvo26,table,book,0,0,0.0,0,210.6074,0.0,0.03616352,0.0,0.8066038000000001,1.7547370000000002e-05,0.9854578000000002,0.6019524,0.04683049,0,0,0.000172603275
compsvo27,box,book,0,0,0.0,0,6.881261,0.5915814,0.0,0.0,1.0,0.0,1.4663979999999999,0.0,0.0,0,1,4.744610500000001e-06
compsvo27,box,table,0,0,0.0,0,0.03240166,0.05035692,0.0,0.0,0.0,1.0,0.660351,0.08025781,1.0,0,1,3.2812872500000004e-06
compsvo27,book,box,0,1,0.0,0,0.1453222,0.5938209,0.0,1.0,0.0,0.0,1.4663979999999999,0.0,0.0,0,0,0.0003113111
compsvo27,book,table,0,0,1.0,0,0.004708681,0.0,0.21547870000000002,0.9717714,0.0,0.002295305,0.8861938,0.04484241,0.5766634,0,0,0.87307325
compsvo27,table,box,0,1,0.0,0,30.862609999999997,0.2553797,0.0,0.7704403000000001,0.03144654,0.03240166,0.660351,1.0,0.08025781,0,0,0.00024011315
compsvo27,table,book,0,0,0.0,0,212.3737,0.00275092,0.02672956,0.0,0.8066038000000001,1.0807860000000001e-05,0.8861938,0.5766634,0.04484241,0,0,0.0002020005625
compsvo28,box,book,0,0,0.09231276,0,7.0641149999999975,0.3708054,0.0,0.0,1.0,0.0,0.23754,0.20975370000000002,0.2519123,0,1,0.0695211075755
compsvo28,box,table,0,0,0.0,0,0.03505705,0.02263813,0.0,0.0,0.05172414,0.01150477,1.1904139999999999,0.0007364866,0.01152192,0,1,0.6527186775
compsvo28,book,box,0,1,8.66308e-05,0,0.1415606,0.370917,0.0,1.0,0.0,0.0,0.23754,0.25198139999999997,0.2031437,0,0,0.00299558625
compsvo28,book,table,0,0,1.0,0,0.004962696,0.0,0.2008939,0.9567161,0.0,0.01021874,1.002475,0.043055300000000005,0.5428164000000001,0,0,0.71524255
compsvo28,table,box,0,1,0.0,0,28.524929999999998,0.009594407,0.009433961999999999,0.7704403000000001,0.0,0.00040332339999999995,1.1904139999999999,0.01152192,0.0007364866,0,0,0.0015661541749999997
compsvo28,table,book,0,0,0.0,0,201.5034,0.0,0.017295599999999998,0.0,0.8066038000000001,5.071248e-05,1.002475,0.5428164000000001,0.043055300000000005,0,0,0.0002730848
compsvo29,box,book,0,0,0.0,0,7.064113000000001,0.37252729999999995,0.0,0.0,1.0,0.0,0.42689049999999995,0.01416671,0.0,0,1,0.21376663749999997
compsvo29,box,table,0,0,0.0,0,0.03505704,0.20906679999999997,0.0,0.0,0.05172414,0.0,1.397953,0.0,0.0,0,1,0.57502275
compsvo29,book,box,0,1,8.66308e-05,0,0.1415606,0.3745515,0.0,1.0,0.0,0.0,0.42689049999999995,0.01701876,0.0,0,0,0.0032253580000000002
compsvo29,book,table,0,0,1.0,0,0.004962696,0.0,0.2008939,0.9567161,0.0,0.01021874,1.002475,0.043055300000000005,0.5428164000000001,0,0,0.7740933
compsvo29,table,box,0,1,0.0,0,28.52494,0.20440260000000002,0.0,0.7704403000000001,0.0,0.0,1.397953,0.0,0.0,0,0,0.0014626913500000002
compsvo29,table,book,0,0,0.0,0,201.5034,0.0,0.017295599999999998,0.0,0.8066038000000001,5.071248e-05,1.002475,0.5428164000000001,0.043055300000000005,0,0,0.0004702064
compsvo34v,jar,book,0,0,0.0,0,0.8811526,0.2698705,0.0,0.6221591,0.0,0.0,0.5504060000000001,0.0,0.0,0,1,0.0978423425
compsvo34v,jar,board,0,0,7.90624e-05,1,0.02930915,0.0,0.09161932,0.0,0.19034089999999998,0.1533991,0.2619456,0.02137506,0.15340510000000002,0,1,0.0549434088
compsvo34v,jar,table,0,0,0.9999994000000001,0,0.00339829,4.80548e-07,0.37784090000000004,0.7485795999999999,0.0,6.369673e-05,0.273741,0.01327942,1.0,0,1,0.91996945
compsvo34v,book,jar,0,1,0.0,0,1.1348770000000001,0.2671334,0.0,0.0,0.0,0.0,0.5504060000000001,0.0,0.0,0,0,0.020633787
compsvo34v,book,board,0,0,0.0,1,0.03326229,0.41098559999999995,0.0,0.0,0.0004704775,0.0,0.8026745,0.0,0.0,0,0,0.00017236472500000002
compsvo34v,book,table,0,0,1.0,0,0.0038566409999999996,4.881126e-07,0.4024935,0.999059,0.0,0.001372535,0.2818202,0.0626542,1.0,0,0,0.6270766249999999
compsvo34v,board,jar,0,1,0.0,0,34.119040000000005,0.0,0.03399434,0.8923513000000001,0.0,0.004495998,0.2619456,0.15340510000000002,0.02137506,0,0,0.059583726999999996
compsvo34v,board,book,0,0,0.0,0,30.06408,0.42895249999999996,0.0,0.8923513000000001,0.0,0.0,0.8026745,0.0,0.0,0,0,0.00857742575
compsvo34v,board,table,0,0,1.0,0,0.11594639999999999,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,0.5210266,0.09530415,1.0,0,0,0.990731
compsvo34v,table,jar,0,1,0.0,0,294.2657,0.02099067,0.0,0.0,0.8584905999999999,2.1646000000000002e-07,0.273741,1.0,0.01327942,0,0,0.00282057535
compsvo34v,table,book,0,0,0.0,0,259.293,0.02119071,0.0,0.0,0.8066038000000001,5.293375999999999e-06,0.2818202,1.0,0.0626542,0,0,0.0004936821
compsvo34v,table,board,0,0,0.0,1,8.624677,0.0780695,0.0,0.0,0.9559748,5.964316e-07,0.5210266,1.0,0.09530415,0,0,0.0001023717875
compsvo67,balloon,box,0,1,0.0,0,3.655637000000002,1.091201,0.0,1.0,0.0,0.0,0.296367,0.0,0.0,0,0,0.0
compsvo67,balloon,table,0,0,0.0,0,0.11846580000000001,0.35180759999999994,0.0,1.0,0.0,0.0,0.4851816,0.08776439999999999,1.0,0,0,0.0
compsvo67,box,balloon,0,0,0.0,1,0.2735502,1.077798,0.0,0.0,1.0,0.0,0.296367,0.0,0.0,0,1,9.152657500000002e-08
compsvo67,box,table,0,0,0.0,0,0.03240635,0.05034429,0.0,0.0,0.0,1.0,0.6603766999999999,0.08026939999999999,1.0,0,1,3.1943122500000007e-06
compsvo67,table,balloon,0,0,0.0,1,8.441252,0.38058459999999994,0.0,0.0,1.0,0.0,0.4851816,1.0,0.09647302,0,0,4.92282225e-06
compsvo67,table,box,0,1,0.0,0,30.85815,0.2553863,0.0,0.7704403000000001,0.03616352,0.03240635,0.6603766999999999,1.0,0.08026939999999999,0,0,0.000235309625
compsvo68,balloon,box,0,1,0.0,0,3.3976669999999998,0.7678457,0.0,1.0,0.0,0.0,0.4598945,0.0,0.0,0,0,0.0
compsvo68,balloon,table,0,0,0.0,0,0.11846580000000001,0.3288074,0.0,1.0,0.0,0.0,0.7335752,0.0883048,1.0,0,0,0.0
compsvo68,box,balloon,0,0,0.0,1,0.2943196,0.7601773000000001,0.0,0.0,1.0,0.0,0.4598945,0.0,0.0,0,1,0.00718073
compsvo68,box,table,0,0,0.0,0,0.03486679,0.05372995,0.0,0.0,0.06034483,0.00121395,1.171517,7.749066999999997e-05,0.00121658,0,1,0.660199125
compsvo68,table,balloon,0,0,0.0,1,8.441257,0.42940209999999995,0.0,0.0,1.0,0.0,0.7335752,1.0,0.09648389,0,0,4.8348e-06
compsvo68,table,box,0,1,0.0,0,28.68058,0.01204715,0.0,0.7704403000000001,0.0,4.2326530000000004e-05,1.171517,0.00121658,7.749066999999997e-05,0,0,0.000647752075
compsvo68a,balloon,box,0,1,0.0,0,3.397668,0.2590431,0.0,1.0,0.0,0.0,0.19444779999999998,0.2842191,0.1900588,0,0,1.0
compsvo68a,balloon,table,0,0,0.0,0,0.11846580000000001,0.0,0.09323771,0.8155738,0.0,0.06412945,1.013607,0.04892214,0.5062339,0,0,1.0
compsvo68a,box,balloon,0,0,0.0,1,0.2943195,0.2557403,0.0,0.0,1.0,0.0,0.19444779999999998,0.1954712,0.28812150000000003,0,1,0.010377374
compsvo68a,box,table,0,0,0.0,0,0.03486679,0.05372995,0.0,0.0,0.06034483,0.00121395,1.171517,7.749066999999997e-05,0.00121658,0,1,0.66111295
compsvo68a,table,balloon,0,0,0.0,1,8.441255,0.05708748,0.0,0.0,0.2295597000000001,0.0075971469999999985,1.013607,0.5062339,0.04892214,0,0,7.95107025e-06
compsvo68a,table,box,0,1,0.0,0,28.68058,0.01204715,0.0,0.7704403000000001,0.0,4.2326530000000004e-05,1.171517,0.00121658,7.749066999999997e-05,0,0,0.000671610025
compsvo69a,balloon,box,0,1,0.0,0,3.397668,0.3954106,0.0,1.0,0.0,0.0,0.41614179999999995,0.0,0.0,0,0,0.25690972525
compsvo69a,balloon,table,0,0,0.0,0,0.11846580000000001,0.0027207140000000004,0.08504099,0.8862705,0.0,0.03551031,1.021547,0.04707544,0.4871246,0,0,0.75
compsvo69a,box,balloon,0,0,0.0,1,0.2943195,0.3827564000000001,0.0,0.0,1.0,0.0,0.41614179999999995,0.0,0.0,0,1,0.008370615750000001
compsvo69a,box,table,0,0,0.0,0,0.03486679,0.251447,0.0,0.0,0.06034483,0.0,1.417481,0.0,0.0,0,1,0.52014345
