Location Control Calculations: z dimension
Scene, Figure,Ground, Movement,ground Movement,Normalized Movement,Horizontal Movement,Horizontal Ground Movement,Force used, LocCont
compsvi25,pencil (1),table,0.172387,0.00166771,103.368,0.0209985,-0.0016619,0:0:1,1
compsvi25,jar,box,0.000329123,0.00705367,0.0466599,8.22544E-06,-0.00704765,0:0:1,0.00116712
compsvi25,pencil,box,0.346596,0.00705367,49.137,-0.275246,-0.00704765,0:0:1,1
compsvi25,table,box,9.76321E-06,0.00705367,0.00138413,4.29153E-06,-0.00704765,0:0:1,0.000608931
compsvi25,box,box,0.00705367,0.00705367,1,-0.00704765,-0.00704765,0:0:1,1
compsvi25,pencil (1),box,0.169993,0.00705367,24.1,-0.0181812,-0.00704765,0:0:1,1
compsvi25,jar,pencil (1),0.000389703,0.214283,0.00181864,2.58088E-05,-0.123781,0:0:1,0.000208505
compsvi25,pencil,pencil (1),0.281625,0.214283,1.31427,-0.184641,-0.123781,0:0:1,1
compsvi25,table,pencil (1),9.49268E-06,0.214283,4.42998E-05,4.29153E-06,-0.123781,0:0:1,3.46705E-05
compsvi25,box,pencil (1),0.000344717,0.214283,0.0016087,-0.000117898,-0.123781,0:0:1,0.000952476
compsvi25,pencil (1),pencil (1),0.214283,0.214283,1,-0.123781,-0.123781,0:0:1,1
compsvi25,jar,jar,0.00464443,0.00464443,1,0.00454193,0.00454193,0:0:-1,1
compsvi25,pencil,jar,0.281034,0.00464443,60.5099,-0.181891,0.00454193,0:0:-1,1
compsvi25,table,jar,1.02023E-05,0.00464443,0.00219666,4.52995E-06,0.00454193,0:0:-1,0.000997362
compsvi25,box,jar,4.49122E-05,0.00464443,0.00967012,1.45435E-05,0.00454193,0:0:-1,0.00320206
compsvi25,pencil (1),jar,0.173019,0.00464443,37.253,0.0112144,0.00454193,0:0:-1,1
compsvi25,jar,pencil,0.000354561,0.277683,0.00127686,3.69549E-05,-0.172428,0:0:-1,0.00021432
compsvi25,pencil,pencil,0.277683,0.277683,1,-0.172428,-0.172428,0:0:-1,1
compsvi25,table,pencil,9.60528E-06,0.277683,3.45908E-05,4.05312E-06,-0.172428,0:0:-1,2.35061E-05
compsvi25,box,pencil,0.00035356,0.277683,0.00127325,-0.000149846,-0.172428,0:0:-1,0.000869034
compsvi25,pencil (1),pencil,0.175105,0.277683,0.630593,0.0108532,-0.172428,0:0:-1,0.0629434
compsvi25,jar,table,0.00444466,0.00184125,2.41393,-0.00428236,0.0017935,0:0:-1,1
compsvi25,pencil,table,0.310023,0.00184125,168.376,-0.223249,0.0017935,0:0:-1,1
compsvi25,table,table,0.00184125,0.00184125,1,0.0017935,0.0017935,0:0:-1,1
compsvi25,box,table,0.00357483,0.00184125,1.94152,-0.00281179,0.0017935,0:0:-1,1
compsvi25,pencil (1),table,0.172776,0.00184125,93.8363,-0.0106211,0.0017935,0:0:-1,1
compsvi25,jar,box,0.000878463,0.0122839,0.0715134,1.49608E-05,0.0122252,0:0:-1,0.00122377
compsvi25,pencil,box,0.274318,0.0122839,22.3315,-0.170428,0.0122252,0:0:-1,1
compsvi25,table,box,9.63405E-06,0.0122839,0.000784283,4.52995E-06,0.0122252,0:0:-1,0.000370544
compsvi25,box,box,0.0122839,0.0122839,1,0.0122252,0.0122252,0:0:-1,1
compsvi25,pencil (1),box,0.181044,0.0122839,14.7383,0.035138,0.0122252,0:0:-1,1
compsvi25,jar,pencil (1),0.000405305,0.226626,0.00178843,3.016E-05,0.147462,0:0:-1,0.000204528
compsvi25,pencil,pencil (1),0.284585,0.226626,1.25575,-0.190684,0.147462,0:0:-1,1
compsvi25,table,pencil (1),9.71804E-06,0.226626,4.28814E-05,4.41074E-06,0.147462,0:0:-1,2.99111E-05
compsvi25,box,pencil (1),0.000350908,0.226626,0.0015484,-0.000122786,0.147462,0:0:-1,0.000832661
compsvi25,pencil (1),pencil (1),0.226626,0.226626,1,0.147462,0.147462,0:0:-1,1
compsvi26,cup,cup,0.00395155,0.00395155,1,0.000417113,0.000417113,0:0:1,1
compsvi26,table,cup,1.4208E-05,0.00395155,0.00359554,6.4373E-06,0.000417113,0:0:1,0.015433
compsvi26,cube,cup,0.0411318,0.00395155,10.409,0.00203311,0.000417113,0:0:1,1
compsvi26,pencil,cup,3.29249E-05,0.00395155,0.00833214,1.41859E-05,0.000417113,0:0:1,0.0340097
compsvi26,cup,table,0.00548335,0.00135485,4.04722,-0.0039953,-0.00134432,0:0:1,1
compsvi26,table,table,0.00135485,0.00135485,1,-0.00134432,-0.00134432,0:0:1,1
compsvi26,cube,table,0.0598636,0.00135485,44.1848,-0.0177087,-0.00134432,0:0:1,1
compsvi26,pencil,table,0.0078989,0.00135485,5.83011,-0.000825405,-0.00134432,0:0:1,0.613993
compsvi26,cup,cube,0.00276259,0.00349545,0.790341,-0.00085187,-0.000356555,0:0:1,1
compsvi26,table,cube,1.40201E-05,0.00349545,0.00401096,1.07288E-06,-0.000356555,0:0:1,0.00300903
compsvi26,cube,cube,0.00349545,0.00349545,1,-0.000356555,-0.000356555,0:0:1,1
compsvi26,pencil,cube,2.28357E-05,0.00349545,0.00653298,-2.02656E-06,-0.000356555,0:0:1,0.00568372
compsvi26,cup,pencil,0.00253435,0.0401186,0.0631714,-0.000113487,-0.0386614,0:0:1,0.00293542
compsvi26,table,pencil,1.49925E-05,0.0401186,0.000373705,6.07967E-06,-0.0386614,0:0:1,0.000157255
compsvi26,cube,pencil,0.00183987,0.0401186,0.0458608,0.000808954,-0.0386614,0:0:1,0.0209241
compsvi26,pencil,pencil,0.0401186,0.0401186,1,-0.0386614,-0.0386614,0:0:1,1
compsvi26,cup,cup,0.00281555,0.00281555,1,0.000748634,0.000748634,0:0:-1,1
compsvi26,table,cup,1.48368E-05,0.00281555,0.00526959,6.31809E-06,0.000748634,0:0:-1,0.00843949
compsvi26,cube,cup,0.0568997,0.00281555,20.2091,0.0193131,0.000748634,0:0:-1,1
compsvi26,pencil,cup,2.34588E-05,0.00281555,0.00833188,5.48363E-06,0.000748634,0:0:-1,0.00732484
compsvi26,cup,table,0.00632001,0.00347402,1.81922,0.00576925,0.00347281,0:0:-1,1
compsvi26,table,table,0.00347402,0.00347402,1,0.00347281,0.00347281,0:0:-1,1
compsvi26,cube,table,0.0880776,0.00347402,25.3532,0.0850395,0.00347281,0:0:-1,1
compsvi26,pencil,table,0.00403228,0.00347402,1.16069,-0.00394774,0.00347281,0:0:-1,1
compsvi26,cup,cube,0.00281321,0.0307938,0.0913564,-0.000962615,0.0297459,0:0:-1,0.0323613
compsvi26,table,cube,1.40361E-05,0.0307938,0.00045581,6.07967E-06,0.0297459,0:0:-1,0.000204387
compsvi26,cube,cube,0.0307938,0.0307938,1,0.0297459,0.0297459,0:0:-1,1
compsvi26,pencil,cube,2.15451E-05,0.0307938,0.000699657,7.39098E-06,0.0297459,0:0:-1,0.000248471
compsvi26,cup,pencil,0.00253522,0.0387844,0.065367,-0.000104666,0.0373999,0:0:-1,0.00279856
compsvi26,table,pencil,1.50326E-05,0.0387844,0.000387594,6.19888E-06,0.0373999,0:0:-1,0.000165746
compsvi26,cube,pencil,0.00197724,0.0387844,0.0509803,0.000829935,0.0373999,0:0:-1,0.0221908
compsvi26,pencil,pencil,0.0387844,0.0387844,1,0.0373999,0.0373999,0:0:-1,1
compsvi26a,lamp,lamp,0.745807,0.745807,1,-0.382453,-0.382453,0:0:1,1
compsvi26a,pencil,lamp,0.188726,0.745807,0.253049,-0.104179,-0.382453,0:0:1,0.272398
compsvi26a,bowl,lamp,0.00159593,0.745807,0.00213987,-8.85725E-05,-0.382453,0:0:1,0.000231591
compsvi26a,table,lamp,2.83917E-05,0.745807,3.80684E-05,-2.67029E-05,-0.382453,0:0:1,6.98201E-05
compsvi26a,lamp,pencil,0.470567,0.16617,2.83185,0.00965595,-0.0305239,0:0:1,0.316341
compsvi26a,pencil,pencil,0.16617,0.16617,1,-0.0305239,-0.0305239,0:0:1,1
compsvi26a,bowl,pencil,0.00155082,0.16617,0.00933275,4.07696E-05,-0.0305239,0:0:1,0.00133566
compsvi26a,table,pencil,1.5233E-05,0.16617,9.16711E-05,-9.89437E-06,-0.0305239,0:0:1,0.000324152
compsvi26a,lamp,bowl,0.0446231,0.0148155,3.01191,-0.00029397,-0.0147314,0:0:1,0.0199553
compsvi26a,pencil,bowl,0.0263196,0.0148155,1.77649,-0.000239372,-0.0147314,0:0:1,0.0162491
compsvi26a,bowl,bowl,0.0148155,0.0148155,1,-0.0147314,-0.0147314,0:0:1,1
compsvi26a,table,bowl,1.58216E-05,0.0148155,0.0010679,-1.08481E-05,-0.0147314,0:0:1,0.000736389
compsvi26a,lamp,table,0.478394,0.00113674,420.849,0.000134468,-0.00113666,0:0:1,0.118301
compsvi26a,pencil,table,0.176257,0.00113674,155.055,-0.0262951,-0.00113666,0:0:1,1
compsvi26a,bowl,table,0.00245906,0.00113674,2.16327,-0.00188291,-0.00113666,0:0:1,1
compsvi26a,table,table,0.00113674,0.00113674,1,-0.00113666,-0.00113666,0:0:1,1
compsvi26a,lamp,lamp,0.485971,0.485971,1,0.416517,0.416517,0:0:-1,1
compsvi26a,pencil,lamp,0.284923,0.485971,0.586295,0.137666,0.416517,0:0:-1,0.330518
compsvi26a,bowl,lamp,0.00156035,0.485971,0.0032108,6.7234E-05,0.416517,0:0:-1,0.00016142
compsvi26a,table,lamp,1.9909E-05,0.485971,4.09675E-05,-1.62125E-05,0.416517,0:0:-1,3.89239E-05
compsvi26a,lamp,pencil,0.0470071,0.0280225,1.67748,-0.000187278,0.00860012,0:0:-1,0.0217762
compsvi26a,pencil,pencil,0.0280225,0.0280225,1,0.00860012,0.00860012,0:0:-1,1
compsvi26a,bowl,pencil,0.00155301,0.0280225,0.05542,4.54187E-05,0.00860012,0:0:-1,0.00528118
compsvi26a,table,pencil,1.41107E-05,0.0280225,0.000503549,-8.10623E-06,0.00860012,0:0:-1,0.000942572
compsvi26a,lamp,bowl,0.0448694,0.0147408,3.0439,-0.000115633,0.0146532,0:0:-1,0.00789131
compsvi26a,pencil,bowl,0.0264097,0.0147408,1.79161,-9.08375E-05,0.0146532,0:0:-1,0.00619915
compsvi26a,bowl,bowl,0.0147408,0.0147408,1,0.0146532,0.0146532,0:0:-1,1
compsvi26a,table,bowl,1.50546E-05,0.0147408,0.00102129,-9.53674E-06,0.0146532,0:0:-1,0.00065083
compsvi26a,lamp,table,0.479732,0.0013389,358.304,0.0857977,0.00133824,0:0:-1,1
compsvi26a,pencil,table,0.212424,0.0013389,158.656,0.0951777,0.00133824,0:0:-1,1
compsvi26a,bowl,table,0.00161531,0.0013389,1.20645,3.93391E-05,0.00133824,0:0:-1,0.029396
compsvi26a,table,table,0.0013389,0.0013389,1,0.00133824,0.00133824,0:0:-1,1
compsvi3,table,table,0.00169945,0.00169945,1,-0.0016886,-0.0016886,0:0:1,1
compsvi3,pencil,table,0.0233798,0.00169945,13.7573,0.0231729,-0.0016886,0:0:1,1
compsvi3,pear,table,0.0455014,0.00169945,26.7743,-0.000968695,-0.0016886,0:0:1,0.573668
compsvi3,mug,table,0.000154996,0.00169945,0.0912037,-9.64403E-05,-0.0016886,0:0:1,0.0571126
compsvi3,table,pencil,1.00426E-05,0.0332379,0.000302144,5.96046E-06,-0.0327181,0:0:1,0.000182177
compsvi3,pencil,pencil,0.0332379,0.0332379,1,-0.0327181,-0.0327181,0:0:1,1
compsvi3,pear,pencil,0.000611539,0.0332379,0.0183989,7.10487E-05,-0.0327181,0:0:1,0.00217155
compsvi3,mug,pencil,2.41676E-05,0.0332379,0.000727111,-1.43051E-05,-0.0327181,0:0:1,0.000437224
compsvi3,table,pear,1.02872E-05,0.0315425,0.000326138,6.55651E-06,0.00832331,0:0:1,0.000787729
compsvi3,pencil,pear,0.000206346,0.0315425,0.00654183,-4.68493E-05,0.00832331,0:0:1,0.00562868
compsvi3,pear,pear,0.0315425,0.0315425,1,0.00832331,0.00832331,0:0:1,1
compsvi3,mug,pear,3.25623E-05,0.0315425,0.00103233,8.82149E-06,0.00832331,0:0:1,0.00105985
compsvi3,table,mug,8.74739E-06,0.00782024,0.00111856,1.43051E-06,-0.00775933,0:0:1,0.00018436
compsvi3,pencil,mug,0.00187169,0.00782024,0.239339,0.000423312,-0.00775933,0:0:1,0.0545552
compsvi3,pear,mug,0.0140362,0.00782024,1.79486,-0.00692368,-0.00775933,0:0:1,0.892303
compsvi3,mug,mug,0.00782024,0.00782024,1,-0.00775933,-0.00775933,0:0:1,1
compsvi3,table,table,0.00371751,0.00371751,1,0.00371707,0.00371707,0:0:-1,1
compsvi3,pencil,table,0.0379739,0.00371751,10.2149,0.0377387,0.00371707,0:0:-1,1
compsvi3,pear,table,0.126853,0.00371751,34.1231,0.0860719,0.00371707,0:0:-1,1
compsvi3,mug,table,0.00328963,0.00371751,0.884902,0.00328755,0.00371707,0:0:-1,0.884449
compsvi3,table,pencil,1.0352E-05,0.11683,8.86073E-05,6.4373E-06,0.115559,0:0:-1,5.5706E-05
compsvi3,pencil,pencil,0.11683,0.11683,1,0.115559,0.115559,0:0:-1,1
compsvi3,pear,pencil,0.000594862,0.11683,0.00509168,7.27177E-05,0.115559,0:0:-1,0.000629271
compsvi3,mug,pencil,1.7163E-05,0.11683,0.000146906,2.38419E-06,0.115559,0:0:-1,2.06318E-05
compsvi3,table,pear,1.02052E-05,0.158721,6.42963E-05,6.4373E-06,0.128381,0:0:-1,5.01423E-05
compsvi3,pencil,pear,0.000437427,0.158721,0.00275595,0.000100851,0.128381,0:0:-1,0.000785562
compsvi3,pear,pear,0.158721,0.158721,1,0.128381,0.128381,0:0:-1,1
compsvi3,mug,pear,0.000152846,0.158721,0.000962984,-7.89166E-05,0.128381,0:0:-1,0.000614707
compsvi3,table,mug,1.03247E-05,0.00569548,0.00181279,6.4373E-06,0.00569141,0:0:-1,0.00113106
compsvi3,pencil,mug,0.0033297,0.00569548,0.584622,0.00331557,0.00569141,0:0:-1,0.582557
compsvi3,pear,mug,0.0403848,0.00569548,7.09068,0.0351079,0.00569141,0:0:-1,1
compsvi3,mug,mug,0.00569548,0.00569548,1,0.00569141,0.00569141,0:0:-1,1
compsvi34,table,table,0.00170423,0.00170423,1,-0.00169349,-0.00169349,0:0:1,1
compsvi34,pencil (1),table,0.00171668,0.00170423,1.00731,-0.00166571,-0.00169349,0:0:1,0.983599
compsvi34,pencil,table,0.0176953,0.00170423,10.3832,0.0175171,-0.00169349,0:0:1,1
compsvi34,mug,table,0.00166372,0.00170423,0.976229,-0.00166261,-0.00169349,0:0:1,0.981768
compsvi34,table,pencil (1),1.17444E-05,0.0284699,0.000412521,3.8147E-06,-0.026431,0:0:1,0.000144327
compsvi34,pencil (1),pencil (1),0.0284699,0.0284699,1,-0.026431,-0.026431,0:0:1,1
compsvi34,pencil,pencil (1),9.739E-05,0.0284699,0.00342081,2.63453E-05,-0.026431,0:0:1,0.000996757
compsvi34,mug,pencil (1),3.326E-05,0.0284699,0.00116825,-5.24521E-06,-0.026431,0:0:1,0.000198449
compsvi34,table,pencil,1.17609E-05,0.0324994,0.000361882,3.8147E-06,-0.0319337,0:0:1,0.000119457
compsvi34,pencil (1),pencil,0.000117461,0.0324994,0.00361424,-0.000117302,-0.0319337,0:0:1,0.0036733
compsvi34,pencil,pencil,0.0324994,0.0324994,1,-0.0319337,-0.0319337,0:0:1,1
compsvi34,mug,pencil,2.97389E-05,0.0324994,0.000915059,-1.3113E-05,-0.0319337,0:0:1,0.000410633
compsvi34,table,mug,1.22746E-05,0.00852816,0.0014393,3.8147E-06,-0.00849724,0:0:1,0.000448934
compsvi34,pencil (1),mug,0.0214147,0.00852816,2.51105,-0.0212852,-0.00849724,0:0:1,1
compsvi34,pencil,mug,0.00158008,0.00852816,0.185278,-0.000512123,-0.00849724,0:0:1,0.0602694
compsvi34,mug,mug,0.00852816,0.00852816,1,-0.00849724,-0.00849724,0:0:1,1
compsvi34,table,table,0.00367586,0.00367586,1,0.00367487,0.00367487,0:0:-1,1
compsvi34,pencil (1),table,0.0092002,0.00367586,2.50287,0.00918138,0.00367487,0:0:-1,1
compsvi34,pencil,table,0.0379135,0.00367586,10.3142,0.0376849,0.00367487,0:0:-1,1
compsvi34,mug,table,0.00277404,0.00367586,0.754666,0.00277352,0.00367487,0:0:-1,0.754728
compsvi34,table,pencil (1),1.19771E-05,0.0236751,0.000505892,3.45707E-06,0.0219095,0:0:-1,0.000157789
compsvi34,pencil (1),pencil (1),0.0236751,0.0236751,1,0.0219095,0.0219095,0:0:-1,1
compsvi34,pencil,pencil (1),8.21208E-05,0.0236751,0.00346865,3.21865E-05,0.0219095,0:0:-1,0.00146907
compsvi34,mug,pencil (1),1.91802E-05,0.0236751,0.000810141,1.08481E-05,0.0219095,0:0:-1,0.00049513
compsvi34,table,pencil,1.20686E-05,0.103448,0.000116663,3.69549E-06,0.102464,0:0:-1,3.60663E-05
compsvi34,pencil (1),pencil,0.000199247,0.103448,0.00192606,-0.000184059,0.102464,0:0:-1,0.00179633
compsvi34,pencil,pencil,0.103448,0.103448,1,0.102464,0.102464,0:0:-1,1
compsvi34,mug,pencil,2.97465E-05,0.103448,0.00028755,1.90735E-06,0.102464,0:0:-1,1.86149E-05
compsvi34,table,mug,1.20967E-05,0.00793188,0.00152507,3.69549E-06,0.00791276,0:0:-1,0.000467029
compsvi34,pencil (1),mug,0.0236119,0.00793188,2.97684,0.0230532,0.00791276,0:0:-1,1
compsvi34,pencil,mug,0.00532501,0.00793188,0.671343,0.00528979,0.00791276,0:0:-1,0.668515
compsvi34,mug,mug,0.00793188,0.00793188,1,0.00791276,0.00791276,0:0:-1,1
compsvi36,table,table,0.00169945,0.00169945,1,-0.0016886,-0.0016886,0:0:1,1
compsvi36,pencil,table,0.02338,0.00169945,13.7574,0.0231731,-0.0016886,0:0:1,1
compsvi36,pear,table,0.0454998,0.00169945,26.7733,-0.000973344,-0.0016886,0:0:1,0.576421
compsvi36,mug,table,0.000155036,0.00169945,0.0912272,-9.63211E-05,-0.0016886,0:0:1,0.057042
compsvi36,table,pencil,1.00426E-05,0.0332379,0.000302144,5.96046E-06,-0.0327181,0:0:1,0.000182177
compsvi36,pencil,pencil,0.0332379,0.0332379,1,-0.0327181,-0.0327181,0:0:1,1
compsvi36,pear,pencil,0.000611539,0.0332379,0.0183989,7.10487E-05,-0.0327181,0:0:1,0.00217155
compsvi36,mug,pencil,2.41676E-05,0.0332379,0.000727111,-1.43051E-05,-0.0327181,0:0:1,0.000437224
compsvi36,table,pear,1.02182E-05,0.0315424,0.00032395,6.4373E-06,0.00832319,0:0:1,0.000773417
compsvi36,pencil,pear,0.000206351,0.0315424,0.00654202,-4.68493E-05,0.00832319,0:0:1,0.00562876
compsvi36,pear,pear,0.0315424,0.0315424,1,0.00832319,0.00832319,0:0:1,1
compsvi36,mug,pear,3.25261E-05,0.0315424,0.00103119,8.70228E-06,0.00832319,0:0:1,0.00104555
compsvi36,table,mug,8.74739E-06,0.00782024,0.00111856,1.43051E-06,-0.00775933,0:0:1,0.00018436
compsvi36,pencil,mug,0.00187169,0.00782024,0.239339,0.000423312,-0.00775933,0:0:1,0.0545552
compsvi36,pear,mug,0.0140362,0.00782024,1.79486,-0.00692368,-0.00775933,0:0:1,0.892303
compsvi36,mug,mug,0.00782024,0.00782024,1,-0.00775933,-0.00775933,0:0:1,1
compsvi36,table,table,0.00371775,0.00371775,1,0.0037173,0.0037173,0:0:-1,1
compsvi36,pencil,table,0.0378342,0.00371775,10.1766,0.0375822,0.0037173,0:0:-1,1
compsvi36,pear,table,0.12581,0.00371775,33.8403,0.0847899,0.0037173,0:0:-1,1
compsvi36,mug,table,0.00326047,0.00371775,0.877,0.00325787,0.0037173,0:0:-1,0.876407
compsvi36,table,pencil,1.0352E-05,0.11683,8.86073E-05,6.4373E-06,0.115559,0:0:-1,5.5706E-05
compsvi36,pencil,pencil,0.11683,0.11683,1,0.115559,0.115559,0:0:-1,1
compsvi36,pear,pencil,0.000594862,0.11683,0.00509168,7.27177E-05,0.115559,0:0:-1,0.000629271
compsvi36,mug,pencil,1.7163E-05,0.11683,0.000146906,2.38419E-06,0.115559,0:0:-1,2.06318E-05
compsvi36,table,pear,1.02642E-05,0.158721,6.46685E-05,6.4373E-06,0.128381,0:0:-1,5.01423E-05
compsvi36,pencil,pear,0.000434314,0.158721,0.00273635,8.57115E-05,0.128381,0:0:-1,0.000667635
compsvi36,pear,pear,0.158721,0.158721,1,0.128381,0.128381,0:0:-1,1
compsvi36,mug,pear,0.000152743,0.158721,0.000962339,-7.89166E-05,0.128381,0:0:-1,0.000614707
compsvi36,table,mug,1.00639E-05,0.00569433,0.00176735,5.84126E-06,0.00569034,0:0:-1,0.00102652
compsvi36,pencil,mug,0.00332639,0.00569433,0.584159,0.00331163,0.00569034,0:0:-1,0.581975
compsvi36,pear,mug,0.0400137,0.00569433,7.02693,0.0346907,0.00569034,0:0:-1,1
compsvi36,mug,mug,0.00569433,0.00569433,1,0.00569034,0.00569034,0:0:-1,1
compsvi45,table,table,0.00132628,0.00132628,1,-0.00131559,-0.00131559,0:0:1,1
compsvi45,pencil,table,0.0172065,0.00132628,12.9736,0.0167061,-0.00131559,0:0:1,1
compsvi45,cup,table,0.0106672,0.00132628,8.043,-0.0010469,-0.00131559,0:0:1,0.795759
compsvi45,mug,table,0.00490795,0.00132628,3.70055,0.00107992,-0.00131559,0:0:1,0.820859
compsvi45,table,pencil,1.28587E-05,0.0307549,0.000418104,5.126E-06,-0.0276873,0:0:1,0.000185139
compsvi45,pencil,pencil,0.0307549,0.0307549,1,-0.0276873,-0.0276873,0:0:1,1
compsvi45,cup,pencil,0.00671974,0.0307549,0.218494,-1.33514E-05,-0.0276873,0:0:1,0.000482222
compsvi45,mug,pencil,0.00812933,0.0307549,0.264327,-0.00045383,-0.0276873,0:0:1,0.0163913
compsvi45,table,cup,1.23499E-05,0.00909551,0.0013578,4.52995E-06,-0.000234842,0:0:1,0.0192893
compsvi45,pencil,cup,0.00562475,0.00909551,0.618409,-0.000999451,-0.000234842,0:0:1,1
compsvi45,cup,cup,0.00909551,0.00909551,1,-0.000234842,-0.000234842,0:0:1,1
compsvi45,mug,cup,0.00619991,0.00909551,0.681645,0.000581145,-0.000234842,0:0:1,1
compsvi45,table,mug,1.18427E-05,0.0314369,0.000376712,2.98023E-06,-0.0301272,0:0:1,9.89218E-05
compsvi45,pencil,mug,0.00905366,0.0314369,0.287994,-0.0041827,-0.0301272,0:0:1,0.138835
compsvi45,cup,mug,0.00786858,0.0314369,0.250297,-0.00156069,-0.0301272,0:0:1,0.0518033
compsvi45,mug,mug,0.0314369,0.0314369,1,-0.0301272,-0.0301272,0:0:1,1
compsvi45,table,table,0.00334975,0.00334975,1,0.00334811,0.00334811,0:0:-1,1
compsvi45,pencil,table,0.0131269,0.00334975,3.91877,0.0126067,0.00334811,0:0:-1,1
compsvi45,cup,table,0.0113214,0.00334975,3.37976,0.00510895,0.00334811,0:0:-1,1
compsvi45,mug,table,0.00869063,0.00334975,2.59441,-0.00643587,0.00334811,0:0:-1,1
compsvi45,table,pencil,1.17502E-05,0.109891,0.000106926,2.74181E-06,0.10888,0:0:-1,2.5182E-05
compsvi45,pencil,pencil,0.109891,0.109891,1,0.10888,0.10888,0:0:-1,1
compsvi45,cup,pencil,0.00929074,0.109891,0.0845453,0.000769377,0.10888,0:0:-1,0.00706628
compsvi45,mug,pencil,0.00661642,0.109891,0.0602091,-0.00150728,0.10888,0:0:-1,0.0138435
compsvi45,table,cup,1.13679E-05,0.00921195,0.00123404,2.74181E-06,0.00117505,0:0:-1,0.00233337
compsvi45,pencil,cup,0.00571776,0.00921195,0.62069,0.000223398,0.00117505,0:0:-1,0.190119
compsvi45,cup,cup,0.00921195,0.00921195,1,0.00117505,0.00117505,0:0:-1,1
compsvi45,mug,cup,0.00723807,0.00921195,0.785726,-0.00290215,0.00117505,0:0:-1,1
compsvi45,table,mug,1.24797E-05,0.026366,0.000473327,4.41074E-06,0.0254411,0:0:-1,0.000173371
compsvi45,pencil,mug,0.0131926,0.026366,0.500365,0.010654,0.0254411,0:0:-1,0.418771
compsvi45,cup,mug,0.0068396,0.026366,0.25941,0.00218344,0.0254411,0:0:-1,0.0858234
compsvi45,mug,mug,0.026366,0.026366,1,0.0254411,0.0254411,0:0:-1,1
compsvi46,bowl,bowl,0.0151373,0.0151373,1,-0.0150956,-0.0150956,0:0:1,1
compsvi46,ball,bowl,0.140538,0.0151373,9.2842,-0.0936742,-0.0150956,0:0:1,1
compsvi46,table,bowl,8.92032E-06,0.0151373,0.000589293,6.55651E-06,-0.0150956,0:0:1,0.000434333
compsvi46,pencil,bowl,0.0153294,0.0151373,1.01269,-0.0151721,-0.0150956,0:0:1,1
compsvi46,bowl,ball,0.0010585,1.10659,0.000956546,-0.000100017,-0.710124,0:0:1,0.000140844
compsvi46,ball,ball,1.10659,1.10659,1,-0.710124,-0.710124,0:0:1,1
compsvi46,table,ball,8.85305E-06,1.10659,8.00031E-06,6.4373E-06,-0.710124,0:0:1,9.06504E-06
compsvi46,pencil,ball,0.00170975,1.10659,0.00154506,-0.000274539,-0.710124,0:0:1,0.000386607
compsvi46,bowl,table,0.00212666,0.00149108,1.42625,-0.00185764,-0.00147903,0:0:1,1
compsvi46,ball,table,0.0183606,0.00149108,12.3136,-0.00914347,-0.00147903,0:0:1,1
compsvi46,table,table,0.00149108,0.00149108,1,-0.00147903,-0.00147903,0:0:1,1
compsvi46,pencil,table,0.0247786,0.00149108,16.6179,-0.0185301,-0.00147903,0:0:1,1
compsvi46,bowl,pencil,0.00107404,0.0263022,0.0408348,-0.000120282,-0.026149,0:0:1,0.00459987
compsvi46,ball,pencil,0.0171143,0.0263022,0.650681,-0.000381291,-0.026149,0:0:1,0.0145815
compsvi46,table,pencil,9.24123E-06,0.0263022,0.000351349,6.31809E-06,-0.026149,0:0:1,0.000241619
compsvi46,pencil,pencil,0.0263022,0.0263022,1,-0.026149,-0.026149,0:0:1,1
compsvi46,bowl,bowl,0.0145298,0.0145298,1,0.0144795,0.0144795,0:0:-1,1
compsvi46,ball,bowl,0.110642,0.0145298,7.61487,0.0647683,0.0144795,0:0:-1,1
compsvi46,table,bowl,9.25429E-06,0.0145298,0.00063692,7.15256E-06,0.0144795,0:0:-1,0.00049398
compsvi46,pencil,bowl,0.0238909,0.0145298,1.64427,0.0211268,0.0144795,0:0:-1,1
compsvi46,bowl,ball,0.00104548,0.774685,0.00134956,-6.97374E-05,0.511012,0:0:-1,0.000136469
compsvi46,ball,ball,0.774685,0.774685,1,0.511012,0.511012,0:0:-1,1
compsvi46,table,ball,8.89549E-06,0.774685,1.14827E-05,6.4373E-06,0.511012,0:0:-1,1.25972E-05
compsvi46,pencil,ball,0.00175162,0.774685,0.00226107,-0.000308752,0.511012,0:0:-1,0.000604198
compsvi46,bowl,table,0.0024175,0.00150517,1.60614,-0.00212026,0.00150323,0:0:-1,1
compsvi46,ball,table,0.0374199,0.00150517,24.861,0.0142839,0.00150323,0:0:-1,1
compsvi46,table,table,0.00150517,0.00150517,1,0.00150323,0.00150323,0:0:-1,1
compsvi46,pencil,table,0.00254976,0.00150517,1.69401,0.000679255,0.00150323,0:0:-1,0.451864
compsvi46,bowl,pencil,0.00106148,0.021392,0.0496206,-0.00011301,0.0209038,0:0:-1,0.00540621
compsvi46,ball,pencil,0.016586,0.021392,0.775338,-0.000382841,0.0209038,0:0:-1,0.0183144
compsvi46,table,pencil,8.9559E-06,0.021392,0.000418656,6.55651E-06,0.0209038,0:0:-1,0.000313651
compsvi46,pencil,pencil,0.021392,0.021392,1,0.0209038,0.0209038,0:0:-1,1
compsvinew1,plate,plate,0.0161754,0.0161754,1,-0.0160685,-0.0160685,0:0:1,1
