Location Control Calculation: x dimension
Scene, Figure,Ground, Movement,ground Movement,Normalized Movement,Horizontal Movement,Horizontal Ground Movement,Force used, LocCont
compsvi25,pencil,table,0.290471,0.0312273,9.30182,-0.00529009,-0.0312273,1:0:0,0.169406
compsvi25,table,table,0.0312273,0.0312273,1,-0.0312273,-0.0312273,1:0:0,1
compsvi25,box,table,0.0237096,0.0312273,0.75926,-0.0235941,-0.0312273,1:0:0,0.75556
compsvi25,pencil (1),table,0.193829,0.0312273,6.20704,-0.103076,-0.0312273,1:0:0,1
compsvi25,jar,box,0.00133629,0.0262046,0.0509945,-0.00133145,-0.0261882,1:0:0,0.0508416
compsvi25,pencil,box,0.279415,0.0262046,10.6628,0.00891095,-0.0261882,1:0:0,0.340266
compsvi25,table,box,1.01938E-05,0.0262046,0.00038901,5.75185E-06,-0.0261882,1:0:0,0.000219635
compsvi25,box,box,0.0262046,0.0262046,1,-0.0261882,-0.0261882,1:0:0,1
compsvi25,pencil (1),box,0.22812,0.0262046,8.70536,-0.157794,-0.0261882,1:0:0,1
compsvi25,jar,pencil (1),0.0003934,0.258411,0.00152238,-0.000391066,-0.19974,1:0:0,0.00195788
compsvi25,pencil,pencil (1),0.284455,0.258411,1.10078,0.0272827,-0.19974,1:0:0,0.136591
compsvi25,table,pencil (1),9.48599E-06,0.258411,3.67089E-05,4.97699E-06,-0.19974,1:0:0,2.49174E-05
compsvi25,box,pencil (1),0.000347067,0.258411,0.00134308,-0.000322402,-0.19974,1:0:0,0.00161411
compsvi25,pencil (1),pencil (1),0.258411,0.258411,1,-0.19974,-0.19974,1:0:0,1
compsvi25,jar,jar,0.00272166,0.00272166,1,0.00224096,0.00224096,-1:0:0,1
compsvi25,pencil,jar,0.283773,0.00272166,104.265,0.027693,0.00224096,-1:0:0,1
compsvi25,table,jar,9.28327E-06,0.00272166,0.00341088,4.32134E-06,0.00224096,-1:0:0,0.00192835
compsvi25,box,jar,4.20186E-05,0.00272166,0.0154386,-5.96046E-08,0.00224096,-1:0:0,2.65979E-05
compsvi25,pencil (1),jar,0.169525,0.00272166,62.2874,-0.0430819,0.00224096,-1:0:0,1
compsvi25,jar,pencil,0.000396439,0.309592,0.00128052,-0.000391901,0.128154,-1:0:0,0.00305805
compsvi25,pencil,pencil,0.309592,0.309592,1,0.128154,0.128154,-1:0:0,1
compsvi25,table,pencil,9.47039E-06,0.309592,3.05899E-05,4.94719E-06,0.128154,-1:0:0,3.86035E-05
compsvi25,box,pencil,0.00034443,0.309592,0.00111253,-0.000322938,0.128154,-1:0:0,0.00251993
compsvi25,pencil (1),pencil,0.169881,0.309592,0.548726,-0.0446986,0.128154,-1:0:0,0.348789
compsvi25,jar,table,0.0233808,0.0302562,0.772763,0.0233808,0.0302469,-1:0:0,0.772998
compsvi25,pencil,table,0.288705,0.0302562,9.54203,0.0547281,0.0302469,-1:0:0,1
compsvi25,table,table,0.0302562,0.0302562,1,0.0302469,0.0302469,-1:0:0,1
compsvi25,box,table,0.0189437,0.0302562,0.626111,0.0189164,0.0302469,-1:0:0,0.625398
compsvi25,pencil (1),table,0.16513,0.0302562,5.45775,-0.0201778,0.0302469,-1:0:0,0.667104
compsvi25,jar,box,0.00336827,0.00370745,0.908512,0.00335813,0.00362808,-1:0:0,0.925594
compsvi25,pencil,box,0.297061,0.00370745,80.1253,0.0765405,0.00362808,-1:0:0,1
compsvi25,table,box,9.67952E-06,0.00370745,0.00261083,4.97699E-06,0.00362808,-1:0:0,0.0013718
compsvi25,box,box,0.00370745,0.00370745,1,0.00362808,0.00362808,-1:0:0,1
compsvi25,pencil (1),box,0.16774,0.00370745,45.244,-0.0358,0.00362808,-1:0:0,1
compsvi25,jar,pencil (1),0.000656851,0.168277,0.00390339,-0.000656724,-0.0346685,-1:0:0,0.018943
compsvi25,pencil,pencil (1),0.282641,0.168277,1.67961,0.0252278,-0.0346685,-1:0:0,0.727689
compsvi25,table,pencil (1),9.76254E-06,0.168277,5.80146E-05,5.64754E-06,-0.0346685,-1:0:0,0.000162901
compsvi25,box,pencil (1),0.000308322,0.168277,0.00183223,-0.000288248,-0.0346685,-1:0:0,0.00831442
compsvi25,pencil (1),pencil (1),0.168277,0.168277,1,-0.0346685,-0.0346685,-1:0:0,1
compsvi26,cup,cup,0.0742663,0.0742663,1,-0.0692178,-0.0692178,1:0:0,1
compsvi26,table,cup,1.41103E-05,0.0742663,0.000189996,8.15094E-06,-0.0692178,1:0:0,0.000117758
compsvi26,cube,cup,0.0470627,0.0742663,0.633702,-0.0447391,-0.0692178,1:0:0,0.646353
compsvi26,pencil,cup,2.04492E-05,0.0742663,0.000275349,1.91927E-05,-0.0692178,1:0:0,0.00027728
compsvi26,cup,table,0.0339562,0.0310128,1.09491,-0.033859,-0.0310109,1:0:0,1
compsvi26,table,table,0.0310128,0.0310128,1,-0.0310109,-0.0310109,1:0:0,1
compsvi26,cube,table,0.0705935,0.0310128,2.27627,-0.0691716,-0.0310109,1:0:0,1
compsvi26,pencil,table,0.0266829,0.0310128,0.860383,-0.0265075,-0.0310109,1:0:0,0.854778
compsvi26,cup,cube,0.00251352,0.116643,0.0215489,-4.57913E-05,-0.115755,1:0:0,0.000395587
compsvi26,table,cube,1.47292E-05,0.116643,0.000126276,8.53837E-06,-0.115755,1:0:0,7.37622E-05
compsvi26,cube,cube,0.116643,0.116643,1,-0.115755,-0.115755,1:0:0,1
compsvi26,pencil,cube,2.35496E-05,0.116643,0.000201895,2.28509E-05,-0.115755,1:0:0,0.000197407
compsvi26,cup,pencil,0.00253559,0.0493803,0.0513483,9.89735E-05,-0.0481219,1:0:0,0.00205673
compsvi26,table,pencil,1.47941E-05,0.0493803,0.000299595,8.46386E-06,-0.0481219,1:0:0,0.000175884
compsvi26,cube,pencil,0.00195998,0.0493803,0.0396915,-0.0017041,-0.0481219,1:0:0,0.0354121
compsvi26,pencil,pencil,0.0493803,0.0493803,1,-0.0481219,-0.0481219,1:0:0,1
compsvi26,cup,cup,0.00288872,0.00288872,1,0.00104812,0.00104812,-1:0:0,1
compsvi26,table,cup,1.47551E-05,0.00288872,0.00510784,8.58307E-06,0.00104812,-1:0:0,0.00818903
compsvi26,cube,cup,0.0449206,0.00288872,15.5503,-0.0414403,0.00104812,-1:0:0,1
compsvi26,pencil,cup,2.25273E-05,0.00288872,0.00779836,2.17408E-05,0.00104812,-1:0:0,0.0207427
compsvi26,cup,table,0.0317037,0.0306672,1.0338,0.0315722,0.0306589,-1:0:0,1
compsvi26,table,table,0.0306672,0.0306672,1,0.0306589,0.0306589,-1:0:0,1
compsvi26,cube,table,0.0196796,0.0306672,0.641714,0.0193578,0.0306589,-1:0:0,0.631391
compsvi26,pencil,table,0.0245347,0.0306672,0.800028,0.0244975,0.0306589,-1:0:0,0.799033
compsvi26,cup,cube,0.00279654,0.0412335,0.0678219,0.00126219,-0.0386449,-1:0:0,0.0326612
compsvi26,table,cube,1.42932E-05,0.0412335,0.000346641,7.59959E-06,-0.0386449,-1:0:0,0.000196652
compsvi26,cube,cube,0.0412335,0.0412335,1,-0.0386449,-0.0386449,-1:0:0,1
compsvi26,pencil,cube,1.78759E-05,0.0412335,0.000433529,1.42828E-05,-0.0386449,-1:0:0,0.00036959
compsvi26,cup,pencil,0.00253267,0.0490466,0.051638,0.000104547,0.0477722,-1:0:0,0.00218844
compsvi26,table,pencil,1.52352E-05,0.0490466,0.000310626,8.79169E-06,0.0477722,-1:0:0,0.000184034
compsvi26,cube,pencil,0.00195877,0.0490466,0.0399369,-0.00171742,0.0477722,-1:0:0,0.0359502
compsvi26,pencil,pencil,0.0490466,0.0490466,1,0.0477722,0.0477722,-1:0:0,1
compsvi26a,lamp,lamp,0.468705,0.468705,1,0.465446,0.465446,1:0:0,1
compsvi26a,pencil,lamp,0.158092,0.468705,0.337296,0.156603,0.465446,1:0:0,0.336457
compsvi26a,bowl,lamp,0.00155461,0.468705,0.00331682,-5.43445E-05,0.465446,1:0:0,0.000116758
compsvi26a,table,lamp,2.13545E-05,0.468705,4.55607E-05,-5.37932E-06,0.465446,1:0:0,1.15574E-05
compsvi26a,lamp,pencil,0.0450316,0.0283958,1.58585,0.0307717,-0.0061484,1:0:0,1
compsvi26a,pencil,pencil,0.0283958,0.0283958,1,-0.0061484,-0.0061484,1:0:0,1
compsvi26a,bowl,pencil,0.00155743,0.0283958,0.0548471,-3.61055E-05,-0.0061484,1:0:0,0.00587235
compsvi26a,table,pencil,1.66587E-05,0.0283958,0.000586662,-5.0664E-06,-0.0061484,1:0:0,0.000824019
compsvi26a,lamp,bowl,0.0452555,0.0156031,2.90042,0.0309624,-0.0155179,1:0:0,1
compsvi26a,pencil,bowl,0.0264661,0.0156031,1.69621,0.00648224,-0.0155179,1:0:0,0.417726
compsvi26a,bowl,bowl,0.0156031,0.0156031,1,-0.0155179,-0.0155179,1:0:0,1
compsvi26a,table,bowl,1.74158E-05,0.0156031,0.00111618,-4.54485E-06,-0.0155179,1:0:0,0.000292878
compsvi26a,lamp,table,0.441537,0.0304835,14.4845,0.438145,-0.0304782,1:0:0,1
compsvi26a,pencil,table,0.145823,0.0304835,4.78367,0.141591,-0.0304782,1:0:0,1
compsvi26a,bowl,table,0.0294773,0.0304835,0.966994,-0.0294289,-0.0304782,1:0:0,0.965573
compsvi26a,table,table,0.0304835,0.0304835,1,-0.0304782,-0.0304782,1:0:0,1
compsvi26a,lamp,lamp,0.473344,0.473344,1,0.470207,0.470207,-1:0:0,1
compsvi26a,pencil,lamp,0.189328,0.473344,0.39998,0.186285,0.470207,-1:0:0,0.396177
compsvi26a,bowl,lamp,0.00159291,0.473344,0.00336522,2.39909E-05,0.470207,-1:0:0,5.1022E-05
compsvi26a,table,lamp,1.57714E-05,0.473344,3.3319E-05,-4.58956E-06,0.470207,-1:0:0,9.76072E-06
compsvi26a,lamp,pencil,0.471731,0.170155,2.77237,0.468586,0.166069,-1:0:0,1
compsvi26a,pencil,pencil,0.170155,0.170155,1,0.166069,0.166069,-1:0:0,1
compsvi26a,bowl,pencil,0.00159227,0.170155,0.00935779,1.20997E-05,0.166069,-1:0:0,7.28599E-05
compsvi26a,table,pencil,1.6457E-05,0.170155,9.67177E-05,-4.32134E-06,0.166069,-1:0:0,2.60214E-05
compsvi26a,lamp,bowl,0.0455215,0.0159523,2.8536,0.0312169,0.0158752,-1:0:0,1
compsvi26a,pencil,bowl,0.0265155,0.0159523,1.66217,0.00660777,0.0158752,-1:0:0,0.416233
compsvi26a,bowl,bowl,0.0159523,0.0159523,1,0.0158752,0.0158752,-1:0:0,1
compsvi26a,table,bowl,1.55147E-05,0.0159523,0.000972567,-4.93228E-06,0.0158752,-1:0:0,0.000310692
compsvi26a,lamp,table,0.502682,0.0295317,17.0218,0.499757,0.029524,-1:0:0,1
compsvi26a,pencil,table,0.192223,0.0295317,6.50905,0.188535,0.029524,-1:0:0,1
compsvi26a,bowl,table,0.0234564,0.0295317,0.794279,0.0233756,0.029524,-1:0:0,0.791749
compsvi26a,table,table,0.0295317,0.0295317,1,0.029524,0.029524,-1:0:0,1
compsvi3,table,table,0.0313585,0.0313585,1,-0.0313544,-0.0313544,1:0:0,1
compsvi3,pencil,table,0.0300043,0.0313585,0.956814,-0.0299786,-0.0313544,1:0:0,0.956122
compsvi3,pear,table,0.0215814,0.0313585,0.688215,-0.00355852,-0.0313544,1:0:0,0.113493
compsvi3,mug,table,0.0299936,0.0313585,0.956474,-0.0299735,-0.0313544,1:0:0,0.955957
compsvi3,table,pencil,1.04154E-05,0.00321789,0.00323672,4.57466E-06,-0.00284392,1:0:0,0.00160858
compsvi3,pencil,pencil,0.00321789,0.00321789,1,-0.00284392,-0.00284392,1:0:0,1
compsvi3,pear,pencil,0.000394623,0.00321789,0.122634,0.00020361,-0.00284392,1:0:0,0.0715947
compsvi3,mug,pencil,2.9189E-05,0.00321789,0.00907083,-2.91765E-05,-0.00284392,1:0:0,0.0102593
compsvi3,table,pear,1.02709E-05,0.021793,0.000471292,4.58956E-06,-0.00615585,1:0:0,0.000745561
compsvi3,pencil,pear,0.000177511,0.021793,0.00814533,-8.07345E-05,-0.00615585,1:0:0,0.0131151
compsvi3,pear,pear,0.021793,0.021793,1,-0.00615585,-0.00615585,1:0:0,1
compsvi3,mug,pear,3.94231E-05,0.021793,0.00180898,-3.85642E-05,-0.00615585,1:0:0,0.00626465
compsvi3,table,mug,1.0346E-05,0.00745128,0.00138849,4.58956E-06,-0.00744119,1:0:0,0.000616777
compsvi3,pencil,mug,0.00665052,0.00745128,0.892533,-0.00657693,-0.00744119,1:0:0,0.883854
compsvi3,pear,mug,0.027582,0.00745128,3.70164,0.0178196,-0.00744119,1:0:0,1
compsvi3,mug,mug,0.00745128,0.00745128,1,-0.00744119,-0.00744119,1:0:0,1
compsvi3,table,table,0.0309093,0.0309093,1,0.0309015,0.0309015,-1:0:0,1
compsvi3,pencil,table,0.0200315,0.0309093,0.648072,0.0199983,0.0309015,-1:0:0,0.647161
compsvi3,pear,table,0.0513276,0.0309093,1.66059,0.049753,0.0309015,-1:0:0,1
compsvi3,mug,table,0.0215083,0.0309093,0.695852,0.021474,0.0309015,-1:0:0,0.694917
compsvi3,table,pencil,1.01546E-05,0.00356839,0.00284571,4.81308E-06,0.00320342,-1:0:0,0.00150248
compsvi3,pencil,pencil,0.00356839,0.00356839,1,0.00320342,0.00320342,-1:0:0,1
compsvi3,pear,pencil,0.00071411,0.00356839,0.200121,-0.000128388,0.00320342,-1:0:0,0.0400785
compsvi3,mug,pencil,2.39446E-05,0.00356839,0.0067102,-2.17557E-05,0.00320342,-1:0:0,0.00679139
compsvi3,table,pear,1.01617E-05,0.000914593,0.0111106,4.82798E-06,-0.000476539,-1:0:0,0.0101313
compsvi3,pencil,pear,5.85098E-05,0.000914593,0.0639736,5.1707E-05,-0.000476539,-1:0:0,0.108505
compsvi3,pear,pear,0.000914593,0.000914593,1,-0.000476539,-0.000476539,-1:0:0,1
compsvi3,mug,pear,0.000292684,0.000914593,0.320016,0.000292301,-0.000476539,-1:0:0,0.613383
compsvi3,table,mug,1.02235E-05,0.00550173,0.00185824,4.64916E-06,0.00549978,-1:0:0,0.000845336
compsvi3,pencil,mug,0.00478846,0.00550173,0.870355,0.00477853,0.00549978,-1:0:0,0.868859
compsvi3,pear,mug,0.000180184,0.00550173,0.0327504,1.37091E-06,0.00549978,-1:0:0,0.000249266
compsvi3,mug,mug,0.00550173,0.00550173,1,0.00549978,0.00549978,-1:0:0,1
compsvi34,table,table,0.0314766,0.0314766,1,-0.0314727,-0.0314727,1:0:0,1
compsvi34,pencil (1),table,0.0272336,0.0314766,0.865202,-0.0270886,-0.0314727,1:0:0,0.860703
compsvi34,pencil,table,0.0333509,0.0314766,1.05955,-0.0333338,-0.0314727,1:0:0,1
compsvi34,mug,table,0.0328773,0.0314766,1.0445,-0.0328401,-0.0314727,1:0:0,1
compsvi34,table,pencil (1),1.17912E-05,0.120529,9.78292E-05,5.1558E-06,-0.0275608,1:0:0,0.00018707
compsvi34,pencil (1),pencil (1),0.120529,0.120529,1,-0.0275608,-0.0275608,1:0:0,1
compsvi34,pencil,pencil (1),0.000115914,0.120529,0.000961713,5.16474E-05,-0.0275608,1:0:0,0.00187394
compsvi34,mug,pencil (1),2.06199E-05,0.120529,0.000171079,-2.0206E-05,-0.0275608,1:0:0,0.000733141
compsvi34,table,pencil,1.17282E-05,0.00188156,0.00623323,5.126E-06,-0.00136304,1:0:0,0.00376071
compsvi34,pencil (1),pencil,0.000120894,0.00188156,0.064252,-7.94232E-05,-0.00136304,1:0:0,0.0582692
compsvi34,pencil,pencil,0.00188156,0.00188156,1,-0.00136304,-0.00136304,1:0:0,1
compsvi34,mug,pencil,2.33849E-05,0.00188156,0.0124285,-2.30968E-05,-0.00136304,1:0:0,0.0169451
compsvi34,table,mug,1.15858E-05,0.0110888,0.00104482,5.05149E-06,-0.011083,1:0:0,0.000455789
compsvi34,pencil (1),mug,0.0149491,0.0110888,1.34812,-0.014943,-0.011083,1:0:0,1
compsvi34,pencil,mug,0.010457,0.0110888,0.94302,-0.010109,-0.011083,1:0:0,0.91212
compsvi34,mug,mug,0.0110888,0.0110888,1,-0.011083,-0.011083,1:0:0,1
compsvi34,table,table,0.0310122,0.0310122,1,0.0310042,0.0310042,-1:0:0,1
compsvi34,pencil (1),table,0.02656,0.0310122,0.856439,0.0264799,0.0310042,-1:0:0,0.854075
compsvi34,pencil,table,0.0252734,0.0310122,0.814952,0.0252527,0.0310042,-1:0:0,0.814494
compsvi34,mug,table,0.0233678,0.0310122,0.753502,0.0233102,0.0310042,-1:0:0,0.751839
compsvi34,table,pencil (1),1.20901E-05,0.0433451,0.000278926,5.82635E-06,0.0423159,-1:0:0,0.000137687
compsvi34,pencil (1),pencil (1),0.0433451,0.0433451,1,0.0423159,0.0423159,-1:0:0,1
compsvi34,pencil,pencil (1),0.000163041,0.0433451,0.00376147,-0.00014779,0.0423159,-1:0:0,0.00349253
compsvi34,mug,pencil (1),3.73401E-05,0.0433451,0.00086146,-3.32296E-05,0.0423159,-1:0:0,0.000785274
compsvi34,table,pencil,1.20049E-05,0.00363535,0.00330226,5.75185E-06,0.00295958,-1:0:0,0.00194347
compsvi34,pencil (1),pencil,0.000217784,0.00363535,0.0599072,-4.61042E-05,0.00295958,-1:0:0,0.015578
compsvi34,pencil,pencil,0.00363535,0.00363535,1,0.00295958,0.00295958,-1:0:0,1
compsvi34,mug,pencil,3.2811E-05,0.00363535,0.00902555,-3.2723E-05,0.00295958,-1:0:0,0.0110566
compsvi34,table,mug,1.17583E-05,0.00684129,0.00171872,5.126E-06,0.00677797,-1:0:0,0.000756273
compsvi34,pencil (1),mug,0.0506306,0.00684129,7.40073,0.0504879,0.00677797,-1:0:0,1
compsvi34,pencil,mug,0.00629416,0.00684129,0.920024,0.00623754,0.00677797,-1:0:0,0.920266
compsvi34,mug,mug,0.00684129,0.00684129,1,0.00677797,0.00677797,-1:0:0,1
compsvi36,table,table,0.0313585,0.0313585,1,-0.0313544,-0.0313544,1:0:0,1
compsvi36,pencil,table,0.0300043,0.0313585,0.956814,-0.0299786,-0.0313544,1:0:0,0.956122
compsvi36,pear,table,0.0215814,0.0313585,0.688215,-0.00355852,-0.0313544,1:0:0,0.113493
compsvi36,mug,table,0.0299936,0.0313585,0.956474,-0.0299735,-0.0313544,1:0:0,0.955957
compsvi36,table,pencil,1.04154E-05,0.00321789,0.00323672,4.57466E-06,-0.00284392,1:0:0,0.00160858
compsvi36,pencil,pencil,0.00321789,0.00321789,1,-0.00284392,-0.00284392,1:0:0,1
compsvi36,pear,pencil,0.000394623,0.00321789,0.122634,0.00020361,-0.00284392,1:0:0,0.0715947
compsvi36,mug,pencil,2.9189E-05,0.00321789,0.00907083,-2.91765E-05,-0.00284392,1:0:0,0.0102593
compsvi36,table,pear,1.02709E-05,0.021793,0.000471292,4.58956E-06,-0.00615585,1:0:0,0.000745561
compsvi36,pencil,pear,0.000177511,0.021793,0.00814533,-8.07345E-05,-0.00615585,1:0:0,0.0131151
compsvi36,pear,pear,0.021793,0.021793,1,-0.00615585,-0.00615585,1:0:0,1
compsvi36,mug,pear,3.94231E-05,0.021793,0.00180898,-3.85642E-05,-0.00615585,1:0:0,0.00626465
compsvi36,table,mug,1.0346E-05,0.00745128,0.00138849,4.58956E-06,-0.00744119,1:0:0,0.000616777
compsvi36,pencil,mug,0.00665052,0.00745128,0.892533,-0.00657693,-0.00744119,1:0:0,0.883854
compsvi36,pear,mug,0.027582,0.00745128,3.70164,0.0178196,-0.00744119,1:0:0,1
compsvi36,mug,mug,0.00745128,0.00745128,1,-0.00744119,-0.00744119,1:0:0,1
compsvi36,table,table,0.0309093,0.0309093,1,0.0309015,0.0309015,-1:0:0,1
compsvi36,pencil,table,0.0200315,0.0309093,0.648072,0.0199983,0.0309015,-1:0:0,0.647161
compsvi36,pear,table,0.0513276,0.0309093,1.66059,0.049753,0.0309015,-1:0:0,1
compsvi36,mug,table,0.0215083,0.0309093,0.695852,0.021474,0.0309015,-1:0:0,0.694917
compsvi36,table,pencil,1.01546E-05,0.00356839,0.00284571,4.81308E-06,0.00320342,-1:0:0,0.00150248
compsvi36,pencil,pencil,0.00356839,0.00356839,1,0.00320342,0.00320342,-1:0:0,1
compsvi36,pear,pencil,0.00071411,0.00356839,0.200121,-0.000128388,0.00320342,-1:0:0,0.0400785
compsvi36,mug,pencil,2.39446E-05,0.00356839,0.0067102,-2.17557E-05,0.00320342,-1:0:0,0.00679139
compsvi36,table,pear,1.01617E-05,0.000914593,0.0111106,4.82798E-06,-0.000476539,-1:0:0,0.0101313
compsvi36,pencil,pear,5.85098E-05,0.000914593,0.0639736,5.1707E-05,-0.000476539,-1:0:0,0.108505
compsvi36,pear,pear,0.000914593,0.000914593,1,-0.000476539,-0.000476539,-1:0:0,1
compsvi36,mug,pear,0.000292684,0.000914593,0.320016,0.000292301,-0.000476539,-1:0:0,0.613383
compsvi36,table,mug,1.02235E-05,0.00550173,0.00185824,4.64916E-06,0.00549978,-1:0:0,0.000845336
compsvi36,pencil,mug,0.00478846,0.00550173,0.870355,0.00477853,0.00549978,-1:0:0,0.868859
compsvi36,pear,mug,0.000180184,0.00550173,0.0327504,1.37091E-06,0.00549978,-1:0:0,0.000249266
compsvi36,mug,mug,0.00550173,0.00550173,1,0.00549978,0.00549978,-1:0:0,1
compsvi45,table,table,0.0300114,0.0300114,1,-0.0300096,-0.0300096,1:0:0,1
compsvi45,pencil,table,0.0417101,0.0300114,1.38981,-0.0417013,-0.0300096,1:0:0,1
compsvi45,cup,table,0.0294884,0.0300114,0.982574,-0.0290823,-0.0300096,1:0:0,0.969099
compsvi45,mug,table,0.0434604,0.0300114,1.44813,-0.0434427,-0.0300096,1:0:0,1
compsvi45,table,pencil,1.26892E-05,0.00950511,0.00133499,5.66244E-06,-0.00817415,1:0:0,0.000692725
compsvi45,pencil,pencil,0.00950511,0.00950511,1,-0.00817415,-0.00817415,1:0:0,1
compsvi45,cup,pencil,0.00621389,0.00950511,0.653742,0.00397304,-0.00817415,1:0:0,0.486049
compsvi45,mug,pencil,0.00875658,0.00950511,0.92125,-0.00846827,-0.00817415,1:0:0,1
compsvi45,table,cup,1.18841E-05,0.00778792,0.00152596,6.18398E-06,0.00570965,1:0:0,0.00108308
compsvi45,pencil,cup,0.00741752,0.00778792,0.952439,-0.00736421,0.00570965,1:0:0,1
compsvi45,cup,cup,0.00778792,0.00778792,1,0.00570965,0.00570965,1:0:0,1
compsvi45,mug,cup,0.0085038,0.00778792,1.09192,-0.00847441,0.00570965,1:0:0,1
compsvi45,table,mug,1.18575E-05,0.0165739,0.000715435,5.91576E-06,-0.0159434,1:0:0,0.000371048
compsvi45,pencil,mug,0.0146208,0.0165739,0.882162,-0.0145756,-0.0159434,1:0:0,0.914207
compsvi45,cup,mug,0.00495622,0.0165739,0.299038,-0.00124893,-0.0159434,1:0:0,0.0783349
compsvi45,mug,mug,0.0165739,0.0165739,1,-0.0159434,-0.0159434,1:0:0,1
compsvi45,table,table,0.0296848,0.0296848,1,0.0296761,0.0296761,-1:0:0,1
compsvi45,pencil,table,0.0220495,0.0296848,0.742787,0.0220451,0.0296761,-1:0:0,0.742855
compsvi45,cup,table,0.0393482,0.0296848,1.32554,0.0386431,0.0296761,-1:0:0,1
compsvi45,mug,table,0.0240081,0.0296848,0.808768,0.0237641,0.0296761,-1:0:0,0.800783
compsvi45,table,pencil,1.22313E-05,0.00652079,0.00187574,5.54323E-06,-0.00481659,-1:0:0,0.00115086
compsvi45,pencil,pencil,0.00652079,0.00652079,1,-0.00481659,-0.00481659,-1:0:0,1
compsvi45,cup,pencil,0.00654403,0.00652079,1.00356,0.00443564,-0.00481659,-1:0:0,0.920909
compsvi45,mug,pencil,0.00881422,0.00652079,1.35171,-0.00863603,-0.00481659,-1:0:0,1
compsvi45,table,cup,1.19034E-05,0.00663247,0.00179472,5.91576E-06,0.00456184,-1:0:0,0.00129679
compsvi45,pencil,cup,0.00977853,0.00663247,1.47434,-0.00973046,0.00456184,-1:0:0,1
compsvi45,cup,cup,0.00663247,0.00663247,1,0.00456184,0.00456184,-1:0:0,1
compsvi45,mug,cup,0.0120494,0.00663247,1.81672,-0.0101301,0.00456184,-1:0:0,1
compsvi45,table,mug,1.30616E-05,0.00238548,0.00547544,5.96046E-06,-0.00056836,-1:0:0,0.0104871
compsvi45,pencil,mug,0.00530527,0.00238548,2.22398,0.00053674,-0.00056836,-1:0:0,0.944366
compsvi45,cup,mug,0.0127274,0.00238548,5.33534,0.0117533,-0.00056836,-1:0:0,1
compsvi45,mug,mug,0.00238548,0.00238548,1,-0.00056836,-0.00056836,-1:0:0,1
compsvi46,bowl,bowl,0.0112128,0.0112128,1,-0.0111687,-0.0111687,1:0:0,1
compsvi46,ball,bowl,0.363196,0.0112128,32.3911,-0.362422,-0.0111687,1:0:0,1
compsvi46,table,bowl,8.8946E-06,0.0112128,0.000793252,3.29316E-06,-0.0111687,1:0:0,0.000294856
compsvi46,pencil,bowl,0.0239789,0.0112128,2.13852,-0.0235622,-0.0111687,1:0:0,1
compsvi46,bowl,ball,0.00108417,0.693101,0.00156423,-0.000408024,-0.692927,1:0:0,0.00058884
compsvi46,ball,ball,0.693101,0.693101,1,-0.692927,-0.692927,1:0:0,1
compsvi46,table,ball,8.92757E-06,0.693101,1.28806E-05,3.27826E-06,-0.692927,1:0:0,4.73102E-06
compsvi46,pencil,ball,0.00171764,0.693101,0.00247819,-0.000914455,-0.692927,1:0:0,0.0013197
compsvi46,bowl,table,0.0277993,0.0313506,0.886724,-0.0277775,-0.0313489,1:0:0,0.886077
compsvi46,ball,table,0.51172,0.0313506,16.3225,-0.510651,-0.0313489,1:0:0,1
compsvi46,table,table,0.0313506,0.0313506,1,-0.0313489,-0.0313489,1:0:0,1
compsvi46,pencil,table,0.0274362,0.0313506,0.87514,-0.0273902,-0.0313489,1:0:0,0.873722
compsvi46,bowl,pencil,0.00105798,0.0286999,0.0368637,-0.000478834,-0.0255614,1:0:0,0.0187327
compsvi46,ball,pencil,0.0175196,0.0286999,0.61044,-0.0081678,-0.0255614,1:0:0,0.319537
compsvi46,table,pencil,8.72267E-06,0.0286999,0.000303927,2.98023E-06,-0.0255614,1:0:0,0.000116591
compsvi46,pencil,pencil,0.0286999,0.0286999,1,-0.0255614,-0.0255614,1:0:0,1
compsvi46,bowl,bowl,0.0146396,0.0146396,1,0.0146095,0.0146095,-1:0:0,1
compsvi46,ball,bowl,0.0154919,0.0146396,1.05822,-8.9407E-08,0.0146095,-1:0:0,6.1198E-06
compsvi46,table,bowl,8.72451E-06,0.0146396,0.000595952,2.87592E-06,0.0146095,-1:0:0,0.000196853
compsvi46,pencil,bowl,0.0257957,0.0146396,1.76205,0.0254301,0.0146095,-1:0:0,1
compsvi46,bowl,ball,0.00106137,0.0291263,0.0364402,-0.000450596,-0.0143663,-1:0:0,0.0313648
compsvi46,ball,ball,0.0291263,0.0291263,1,-0.0143663,-0.0143663,-1:0:0,1
compsvi46,table,ball,9.29928E-06,0.0291263,0.000319274,3.27826E-06,-0.0143663,-1:0:0,0.000228191
compsvi46,pencil,ball,0.00170336,0.0291263,0.0584819,-0.00100382,-0.0143663,-1:0:0,0.069873
compsvi46,bowl,table,0.022421,0.0308572,0.726606,0.0223492,0.0308495,-1:0:0,0.72446
compsvi46,ball,table,0.0154928,0.0308572,0.50208,0.000179231,0.0308495,-1:0:0,0.00580986
compsvi46,table,table,0.0308572,0.0308572,1,0.0308495,0.0308495,-1:0:0,1
compsvi46,pencil,table,0.0249443,0.0308572,0.808379,0.0248292,0.0308495,-1:0:0,0.804849
