,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model,KMeans Model
279,compsvi46,ball,pencil,0.049442670824415474,0.0470212107512844,0.3108450336030508,0.20229854265230363
280,compsvi46,table,bowl,0.062043101526582385,0.04949876393263167,0.3211242008295445,0.27592513472859664
281,compsvi46,table,ball,0.06469434233110602,0.05108561615592415,0.3358553267210058,0.2616466469253799
282,compsvi46,table,pencil,0.20828378471322176,0.12979252430542235,0.3034469040509484,0.290534814951536
283,compsvi46,pencil,bowl,0.03407342278412038,0.03614567807501124,0.28351516977234675,0.01124459353836697
284,compsvi46,pencil,ball,0.05863404437967359,0.05185402830188398,0.3254712713537252,0.018919968095408145
285,compsvi46,pencil,table,0.02972443341249695,0.06313871365988002,0.2441054130645205,0.009120282907738284
286,compsvinew1,plate,table,0.028933722848274918,0.058964111865197726,0.2288814436309774,0.00928854100766744
287,compsvinew1,plate,cube,0.06543852270626077,0.051387161218255886,0.3425205345005025,0.23094153813603086
288,compsvinew1,plate,pencil,0.05615022214112991,0.05022820860803584,0.35868517427438296,0.017321816313926482
289,compsvinew1,table,plate,0.06663398314194653,0.05317061551765176,0.3381463042665126,0.29659017463326004
290,compsvinew1,table,cube,0.21062299927218567,0.12950098315250896,0.3051158635965846,0.29309753763028396
291,compsvinew1,table,pencil,0.06051424037042018,0.05142081066023792,0.3310243813534536,0.3450278245603503
292,compsvinew1,cube,plate,0.034595986328844176,0.059807457733668086,0.2170347466123646,0.008530906890531547
293,compsvinew1,cube,table,0.03014446552282638,0.06461449085823301,0.2501635377674637,0.009495643932723216
294,compsvinew1,cube,pencil,0.05004135493517415,0.04601357896685238,0.30942835742325697,0.017760153295850296
295,compsvinew1,pencil,plate,0.058095766649992386,0.059745849194452624,0.4238643784787097,0.015245758562118631
296,compsvinew1,pencil,table,0.023712838991500205,0.039986673615713,0.15523945812963552,0.006573523750641873
297,compsvinew1,pencil,cube,0.06118857446226063,0.05443395079513269,0.3450055171670715,0.23005840465767094
298,compsvinew2,mug,table,0.029017302229945682,0.061723716740962616,0.23521029887119596,0.008521963536122659
299,compsvinew2,mug,box,0.03794012577463917,0.036367705377222434,0.2756372360515433,0.01434165111731911
300,compsvinew2,table,mug,0.2132062183360479,0.12984348361750928,0.2997444338770425,0.3233335744343204
301,compsvinew2,table,box,0.06753457096820774,0.052119606126556604,0.34146135610414424,0.26333811103525606
302,compsvinew2,box,mug,0.14614388562677744,0.13593693381189534,0.29689461913295284,0.20802113992210144
303,compsvinew2,box,table,0.029679219769651495,0.0599928814700084,0.23063070081447315,0.009422590274391556
304,compsvo12,box,book (1),0.14113441949040606,0.1313657461193674,0.2649348412338905,0.20218402726821788
305,compsvo12,box,book,0.14188053770577316,0.12828534790742305,0.19298759925579545,0.14268299614956162
306,compsvo12,box,table,0.16221763206421488,0.07979552217169526,0.2930394938237005,0.12493747194059206
307,compsvo12,book (1),box,0.03075713168130488,0.03157307197817291,0.2432827968036551,0.011188108130238426
308,compsvo12,book (1),book,0.05772338529259175,0.05278250764858989,0.3301068077744681,0.019026497393292836
309,compsvo12,book (1),table,0.026632177663781984,0.05187887557316023,0.2056387045515476,0.008588119556775811
310,compsvo12,book,box,0.02131363068478502,0.022851979983722917,0.17964123717562833,0.007320313421863377
311,compsvo12,book,book (1),0.05794039213361012,0.053027608343661985,0.33271600833791,0.01913763221074006
312,compsvo12,book,table,0.029630923453044,0.032662009272945984,0.2443367370893786,0.011754792868735604
313,compsvo12,table,box,0.04670355478754752,0.040991182941879686,0.3146505259810965,0.012655053810984893
314,compsvo12,table,book (1),0.06595296239699401,0.052587227459006736,0.3354784879995389,0.2923313248146396
315,compsvo12,table,book,0.07103226352130823,0.05701823835559405,0.35030005614757165,0.27719684995488164
316,compsvo12v,board,book,0.19221717072816466,0.14106151784578788,0.3175877245240028,0.25333614265104215
317,compsvo12v,board,table,0.029738659618251024,0.06248738893279365,0.23933223817524105,0.009295795928448822
318,compsvo12v,board,clock,0.05659792160916158,0.046047548372629366,0.2782680493328297,0.01376421685296942
319,compsvo12v,book,board,0.02844057312511225,0.03284972731522458,0.25346342907583136,0.009844989420821295
320,compsvo12v,book,table,0.02630137887449788,0.05537140042824044,0.19426467842440173,0.006526982444797864
321,compsvo12v,book,clock,0.03774374277194014,0.03561798058203757,0.2712045859576723,0.014792042447330421
322,compsvo12v,table,board,0.20565343460658864,0.13487825169674325,0.32566344700804384,0.31449935559463926
323,compsvo12v,table,book,0.21733318159763407,0.12853858469112184,0.23759127553220025,0.2301783200778811
324,compsvo12v,table,clock,0.2190834784712248,0.1283241312238561,0.25418411097557164,0.25815304115632043
325,compsvo12v,clock,board,0.02019485663076908,0.022312606493107998,0.11171770717901046,0.03314776693212794
326,compsvo12v,clock,book,0.14647310177163436,0.1357080675166025,0.31402310468290723,0.22469200056365954
327,compsvo12v,clock,table,0.027229522463575767,0.05777218236802467,0.2082332482819388,0.007179815954611923
328,compsvo13v,jar,board,0.06785973519864441,0.06034008574421701,0.4250132360791833,0.02480993174112069
329,compsvo13v,jar,book,0.16051827734333124,0.1456549957022283,0.2979072371541586,0.2396537736304427
330,compsvo13v,jar,table,0.0275051845494574,0.054074918935052514,0.2109115145030824,0.008882858086011393
331,compsvo13v,board,jar,0.04272603766411814,0.03911076751148829,0.28785556888655217,0.015942774746278747
332,compsvo13v,board,book,0.19218401862331355,0.1410674488421169,0.3176595177981356,0.2533393379297897
333,compsvo13v,board,table,0.02976212392274928,0.06258580996677891,0.23987777601320034,0.009316106113598389
334,compsvo13v,book,jar,0.032115498403648066,0.03327733062450128,0.2528196330630255,0.010831669880469401
335,compsvo13v,book,board,0.02854855130561901,0.03298365856450139,0.2543402581198107,0.009876521900549983
336,compsvo13v,book,table,0.026522402382201875,0.05631749669320645,0.19884360009190927,0.006655038403351518
337,compsvo13v,table,jar,0.06224452214622415,0.04937464098218133,0.31880239620404044,0.2816570199467472
338,compsvo13v,table,board,0.20565674343181287,0.1348777700065615,0.3256567338478221,0.3144978620718754
339,compsvo13v,table,book,0.2173326840543857,0.12853864030409426,0.23759176251435946,0.23017840074489
340,compsvo14,book (1),book,0.035711010710069636,0.03815454558237663,0.28749185081574163,0.01069918335319975
341,compsvo14,book (1),table,0.029949281325553887,0.06410019656052206,0.2478592450344336,0.009343818359448574
342,compsvo14,book,book (1),0.1527049507345615,0.1601538847145405,0.364206074999128,0.21620973681943823
343,compsvo14,book,table,0.027639110781426748,0.053132310275830166,0.2069079319231797,0.008641206000691713
344,compsvo14,table,book (1),0.2118595883068591,0.1321617553817526,0.3171948644137161,0.3078950969196616
345,compsvo14,table,book,0.06612239812329435,0.053003472701562096,0.3378272596136561,0.307781014502611
346,compsvo14a,box,book,0.07529338540390228,0.07509457514214424,0.4044418631020556,0.27353245615213334
347,compsvo14a,box,table,0.03017057111322938,0.06417207322787112,0.24860824108976104,0.009771626678089102
348,compsvo14a,book,box,0.034336210954620444,0.03658884210162483,0.2691995403823709,0.012053085781004952
349,compsvo14a,book,table,0.029852880940637563,0.06537601667103989,0.2554656417123167,0.00920435129656759
350,compsvo14a,table,box,0.06680899853488892,0.05357533594275172,0.3401908115258414,0.307290359159886
351,compsvo14a,table,book,0.2139419266643046,0.13198634805470774,0.3137268603507566,0.34602342879960724
352,compsvo14v,jar,board,0.0625400667322098,0.05554533136347141,0.3511450113347177,0.019943298132018197
353,compsvo14v,jar,book,0.14980405312748404,0.13487622675576724,0.2715155716610798,0.21504327727606784
354,compsvo14v,jar,table,0.027131112852810408,0.052784160273431455,0.20484337767229105,0.008566546397771907
355,compsvo14v,board,jar,0.04025250610550722,0.03840869918848762,0.2841423632041536,0.01576973433724002
356,compsvo14v,board,book,0.1921894714765392,0.14106651024483086,0.317648154708452,0.2533392968378581
357,compsvo14v,board,table,0.02973622830641182,0.0624772207597775,0.2392759128516731,0.009293696168003284
358,compsvo14v,book,jar,0.029897840281395763,0.030844407967631143,0.2380867484662739,0.010912869912765294
359,compsvo14v,book,board,0.0285265459541746,0.03295636609099002,0.25416167073300905,0.009870116844757354
360,compsvo14v,book,table,0.026742976674747624,0.05739229090707405,0.20409428851656047,0.006790817147936669
361,compsvo14v,table,jar,0.060248624370510914,0.0481040429675215,0.3120945751633677,0.267698553351953
362,compsvo14v,table,board,0.20565602225747184,0.13487787529838646,0.3256582012478019,0.3144981959398734
363,compsvo14v,table,book,0.2173322222063656,0.12853869188035802,0.23759221414969306,0.23017847503661124
364,compsvo16,balloon,book,0.03136723930745846,0.03208705787907362,0.2468405104084089,0.011566368747838836
365,compsvo16,balloon,table,0.03008128476029348,0.06866623113942777,0.2975268359969365,0.01054142413715089
366,compsvo16,book,balloon,0.1508637391409916,0.1352349488064497,0.28472802617770304,0.22744704056346618
367,compsvo16,book,table,0.02676662434909502,0.05162796215961117,0.2023349543475048,0.008459185432323536
368,compsvo16,table,balloon,0.21504624795819946,0.13265902713372266,0.3162019079722087,0.3575974675760985
369,compsvo16,table,book,0.06622221681735721,0.05299073222770735,0.3374084870733636,0.2993415003230725
370,compsvo16a,balloon,book,0.02522767400391457,0.026848090223484236,0.20404075601759414,0.008544228150646737
371,compsvo16a,balloon,table,0.038561437522737815,0.04074223950065168,0.3065330673140663,0.015040869957098526
372,compsvo16a,book,balloon,0.031780528389444285,0.03323948215975635,0.2283598351277854,0.0096795224858357
373,compsvo16a,book,table,0.0267637398821346,0.05161688260803707,0.20227096409200704,0.008456654518124709
374,compsvo16a,table,balloon,0.0755340886773594,0.0604260355545756,0.3719121274626983,0.01844073532778178
375,compsvo16a,table,book,0.06622226356290645,0.052990767379317134,0.3374086368514219,0.2993415271995819
376,compsvo17,box,book,0.17933821150372614,0.15669494504948062,0.3658010656200783,0.31342876159565297
377,compsvo17,box,table,0.204050825772276,0.09164159776981376,0.3966799098641473,0.772279667910332
378,compsvo17,book,box,0.0383810220750425,0.04250335231464596,0.3107248574043993,0.012055749650329852
379,compsvo17,book,table,0.027080519003475457,0.05308948184534673,0.2202389536815145,0.009318431733311486
380,compsvo17,table,box,0.04522124389451914,0.040876020206365465,0.3023247724190287,0.012455869126227882
381,compsvo17,table,book,0.06622122616844034,0.05298844375425298,0.3373947849445453,0.2993098030940167
382,compsvo18,box,book,0.14983417602791485,0.1353190771586434,0.29223625191398483,0.23259085202362811
383,compsvo18,box,table,0.053615773042281885,0.04788844576559964,0.31342503267312155,0.019015405612310556
384,compsvo18,book,box,0.03264953510185588,0.03310044212903955,0.2539317785660439,0.01220044726263317
385,compsvo18,book,table,0.026800623974572186,0.05182773944161003,0.2033534348722566,0.00850954963518822
386,compsvo18,table,box,0.042333714771778,0.03908215943581173,0.2812665151974493,0.01623894458551934
387,compsvo18,table,book,0.06622232161839654,0.052989431240121884,0.33740054579348744,0.2993161209007702
388,compsvo19,box,book,0.14677536384800013,0.12788299074810056,0.16504471970229306,0.11899674846831079
389,compsvo19,box,table,0.05052894318754843,0.046754795904139584,0.3039602879959637,0.017428002335454166
390,compsvo19,book,box,0.017569075798655208,0.019004368180260158,0.15013169560003467,0.005920456687882313
391,compsvo19,book,table,0.02680274273472491,0.05183591458430392,0.20340074427562346,0.008511425096618333
392,compsvo19,table,box,0.040253524960575014,0.03842903369029922,0.2767014965561577,0.015123163713336033
393,compsvo19,table,book,0.06622313443779462,0.05299009751159932,0.337403385193876,0.29931660825870865
394,compsvo23v,jar,board,0.0678450690879005,0.06031843089976643,0.4249048337027628,0.024736910524743184
395,compsvo23v,jar,table,0.027525559229310454,0.05415206931760764,0.21135362397208612,0.00890126578982988
396,compsvo23v,jar,clock,0.14667056951994178,0.13448476500488965,0.2774805750488734,0.21087163253788166
397,compsvo23v,board,jar,0.04273446109174832,0.039131981815112495,0.2879816172849836,0.01599793647429743
398,compsvo23v,board,table,0.02973622830641182,0.0624772207597775,0.2392759128516731,0.009293696168003284
399,compsvo23v,board,clock,0.05607489526408116,0.04579235280294365,0.27723381456975504,0.01381079046204372
400,compsvo23v,table,jar,0.062244667073156026,0.04937475156818875,0.3188028907812565,0.2816570860680564
401,compsvo23v,table,board,0.2056485993940433,0.13487894918599955,0.3256731680661929,0.3145013627695144
402,compsvo23v,table,clock,0.21908598379652025,0.12832387114724866,0.25418154585646435,0.258152712217294
403,compsvo23v,clock,jar,0.03143533046850782,0.03207636093821309,0.2468963323158336,0.011699703785596033
404,compsvo23v,clock,board,0.02003457741205538,0.02213100052582626,0.11108570405803604,0.03313557319460158
405,compsvo23v,clock,table,0.0272418267697478,0.05782417544029456,0.20898412201208907,0.007206537480951333
406,compsvo24,pear,book,0.030454483971779325,0.06356031689352445,0.24244858026335395,0.009242881302899464
407,compsvo24,pear,table,0.02954979221249617,0.06256478726981382,0.24345010505076226,0.009375885356185354
408,compsvo24,book,pear,0.06226555208993422,0.05010322469629893,0.3211311540640619,0.27559858000577264
409,compsvo24,book,table,0.029105559597423388,0.032361221435634184,0.2418703385101483,0.011440116499785095
410,compsvo24,table,pear,0.21423382113879927,0.12952821320500754,0.30558060084372857,0.30044638306374805
411,compsvo24,table,book,0.07130522814691323,0.056939381757188816,0.3502612030685075,0.28162317349455357
412,compsvo24v,jar,board,0.06260612882273278,0.05558027003937762,0.35130847744012056,0.019993697440776333
413,compsvo24v,jar,table,0.02719665152111521,0.0529939549098865,0.20569889534682725,0.008616829151680005
414,compsvo24v,jar,clock,0.1504982646386063,0.13496832590839605,0.2709355886942658,0.2154052284209892
415,compsvo24v,board,jar,0.04052200081861192,0.03855824417973474,0.2850535846987874,0.015601441358048801
416,compsvo24v,board,table,0.030119136321647887,0.06416873165236388,0.2487392102384213,0.009637086281763614
417,compsvo24v,board,clock,0.05660158031697395,0.04602005945566906,0.278156886228079,0.013709538575343176
418,compsvo24v,table,jar,0.0607418635953129,0.04847011055549357,0.3140354548566762,0.27252212180165675
419,compsvo24v,table,board,0.205654850908085,0.1348780459531973,0.32566057960085115,0.314498728291654
420,compsvo24v,table,clock,0.21908773621623692,0.12832368850888748,0.2541797445263869,0.25815247003050823
421,compsvo24v,clock,jar,0.029674948475649224,0.030693778985875563,0.2371441174351687,0.010912301185791205
422,compsvo24v,clock,board,0.020029675102965692,0.022125441011296848,0.11106630621216483,0.03313499568519159
423,compsvo24v,clock,table,0.02728600657211523,0.05800892915303772,0.2094235186827217,0.0072155001785629835
424,compsvo26,balloon,book,0.02018546874189501,0.02168839195345356,0.17065231373110204,0.006902282967269875
425,compsvo26,balloon,table,0.03008128476029348,0.06866623113942777,0.2975268359969365,0.01054142413715089
426,compsvo26,book,balloon,0.149529722139948,0.1304840442931846,0.19194109200461745,0.14287819809092756
427,compsvo26,book,table,0.029329831782897695,0.03249932594766878,0.24010678485749315,0.011485175686786414
428,compsvo26,table,balloon,0.21504624566135588,0.13265902741713978,0.31620191183901153,0.35759746913215673
429,compsvo26,table,book,0.07160276652799491,0.05735178224972955,0.3514817328235388,0.2807087863834139
430,compsvo27,box,book,0.14970387676686156,0.13340174255514725,0.2757037570215182,0.21080063462422405
431,compsvo27,box,table,0.2040183442127142,0.09109637818933512,0.3882007125284179,0.7714359432405533
432,compsvo27,book,box,0.031144054928539024,0.031489132983538184,0.2414499898847337,0.011633902285319528
433,compsvo27,book,table,0.029556271706159508,0.032607978111927456,0.24341540482376306,0.011665200988987993
434,compsvo27,table,box,0.045543549713864886,0.041151900133715405,0.3055327125379836,0.012504420893584391
435,compsvo27,table,book,0.07306081432880067,0.058241196299088874,0.3554119507689276,0.2845776526848327
436,compsvo28,box,book,0.1640667861603579,0.15020779044249302,0.3558941487456181,0.2905232275660592
437,compsvo28,box,table,0.05371522774163452,0.047937913272078164,0.31316217432340465,0.019057517073613826
438,compsvo28,book,box,0.040102022811010135,0.04043855862284091,0.29976152918656024,0.01384420061428606
439,compsvo28,book,table,0.030724312833819337,0.03372737418282118,0.2521285009233559,0.0122038388251836
440,compsvo28,table,box,0.04231825081010157,0.03907670022297098,0.2812291361043697,0.01623154396220735
441,compsvo28,table,book,0.07147891906080164,0.05757880424877375,0.3524176206032041,0.27674443622300066
442,compsvo29,box,book,0.14959261981201666,0.136481313437278,0.3153816705331057,0.24388228731441836
443,compsvo29,box,table,0.0510378198267796,0.04713164585574745,0.30513210141541963,0.01755428600257879
444,compsvo29,book,box,0.0366406492454084,0.035794567171933515,0.2725549495637489,0.013989869704096165
445,compsvo29,book,table,0.03041001906816908,0.033372012144600324,0.24992391372738176,0.012087712420361099
446,compsvo29,table,box,0.0401711511504813,0.03829278542806271,0.2757884680061213,0.015089356777706057
447,compsvo29,table,book,0.07147981643444201,0.057579461691788,0.3524201320642865,0.2767447573369083
448,compsvo34v,jar,book,0.04671553695244149,0.044219298195584164,0.3052113771412909,0.017214102512287402
449,compsvo34v,jar,board,0.06784430623602468,0.060317382399791473,0.4248995838063359,0.02473366917919123
450,compsvo34v,jar,table,0.02751249088379856,0.05410252819254257,0.2110696743534621,0.008889449756631062
451,compsvo34v,book,jar,0.058429398293930825,0.05301835511033267,0.3311432386475203,0.01924091894319941
452,compsvo34v,book,board,0.054483633788435036,0.0512443713799063,0.323090522546752,0.01773073915879988
453,compsvo34v,book,table,0.026629032237602743,0.05170821357151855,0.20446252049725933,0.008538812109998982
454,compsvo34v,board,jar,0.04272856545791565,0.039114728660272685,0.2878791070585768,0.015950615124217547
455,compsvo34v,board,book,0.03804732124352638,0.03743093055511487,0.2776609430292996,0.014390910022451141
456,compsvo34v,board,table,0.029755522820363717,0.06255806808395695,0.2397239418952223,0.009310383931957121
457,compsvo34v,table,jar,0.06224636521220285,0.049376048419585136,0.3188086906587936,0.28165783307480835
458,compsvo34v,table,book,0.06504655205711689,0.05177686611096586,0.33182219134569085,0.2875982563315868
459,compsvo34v,table,board,0.2056564256400614,0.13487781642532176,0.3256573807618285,0.3144980097682199
460,compsvo67,balloon,box,0.024897167594490684,0.026278917234693385,0.20511798823688746,0.008600614056415146
461,compsvo67,balloon,table,0.03008128476029348,0.06866623113942777,0.2975268359969365,0.01054142413715089
462,compsvo67,box,balloon,0.14928253998136376,0.13352051193649947,0.2325673858844237,0.17934374474311576
463,compsvo67,box,table,0.20401769943220527,0.09109633608666172,0.3882006593241637,0.7714337905971063
464,compsvo67,table,balloon,0.2150462488368527,0.1326590270253016,0.3162019064929658,0.3575974669808155
465,compsvo67,table,box,0.04559026894915268,0.04119212678875432,0.306002029337256,0.012510746229176367
466,compsvo68,balloon,box,0.030737719735070838,0.03153700636505562,0.2430016584566513,0.01115274155006655
467,compsvo68,balloon,table,0.03007311831853747,0.06874510265835493,0.2982797271780067,0.010662951302015366
468,compsvo68,box,balloon,0.15004970662367095,0.13513462952870078,0.27849685805709024,0.22164057745980859
469,compsvo68,box,table,0.05365182330368547,0.04798778162395165,0.3111055044402654,0.018913056365568982
470,compsvo68,table,balloon,0.21719195919130568,0.13258525857449466,0.3131257996559887,0.3582068243964896
471,compsvo68,table,box,0.04227974129641096,0.0390762033047854,0.2812851561366894,0.016179108135674938
472,compsvo68a,balloon,box,0.036164365909782135,0.036018472600450865,0.2726467262133508,0.012988356760543674
473,compsvo68a,balloon,table,0.038561437522737815,0.04074223950065168,0.3065330673140663,0.015040869957098526
474,compsvo68a,box,balloon,0.1620574812387201,0.1509213614969529,0.3628912374332749,0.28176228608351145
475,compsvo68a,box,table,0.05363897494469405,0.04797820142979333,0.31106199243790744,0.018908828168913632
476,compsvo68a,table,balloon,0.0755340765707786,0.060426027167705065,0.3719120958003023,0.018440729196486
477,compsvo68a,table,box,0.042279772331933495,0.039076238149848494,0.2812853551261267,0.016179154828778252
478,compsvo69a,balloon,box,0.03610394861075369,0.035481791453644954,0.2705557822966559,0.014022004458406756
479,compsvo69a,balloon,table,0.039607553652895935,0.04169681426810504,0.3090260405742221,0.015541477246542404
480,compsvo69a,box,balloon,0.14896688940849065,0.13597052628772158,0.3137873820096509,0.24403160622401585
481,compsvo69a,box,table,0.05094068139832418,0.047369755074714914,0.3064197990164665,0.017371540250854238
482,compsvo69a,table,balloon,0.07520405249009281,0.06033327062914715,0.3701457803802137,0.01851838488156138
483,compsvo69a,table,box,0.0396334967494423,0.038081047262891625,0.2744120142382303,0.014803659908254043
484,compsvo78,box,box (1),0.04263821231911264,0.042494892855520855,0.2797246663440247,0.01360173800448302
485,compsvo78,box,table,0.054208714897723616,0.04832754039810022,0.315448337137926,0.019212557770500596
486,compsvo78,box (1),box,0.038831898881870816,0.03885127236689124,0.2609697736762374,0.012867336279885988
487,compsvo78,box (1),table,0.060717518839158165,0.07031926418036019,0.5690333014185649,0.5841541228308047
488,compsvo78,table,box,0.04233372639233925,0.03908217227757034,0.2812665885000566,0.01623896207649369
489,compsvo78,table,box (1),0.04937078098807437,0.04493056934953562,0.3264145581282843,0.01514879375511761
490,compsvo79,box,box (1),0.032619765545847605,0.033722175614144825,0.2311662801712057,0.010283089438082909
491,compsvo79,box,table,0.048659764966408975,0.04563314514623082,0.2980732066327854,0.016621082954461998
492,compsvo79,box (1),box,0.03154594236690012,0.03260719706890326,0.22459752532288987,0.010088398677568522
493,compsvo79,box (1),table,0.060735053892709626,0.07034407597914881,0.5691998370290036,0.5843225570665223
494,compsvo79,table,box,0.039237604169465534,0.037771456456295205,0.27234714235588303,0.01461378596136016
495,compsvo79,table,box (1),0.04937207377728186,0.04493196690333659,0.3264225228803154,0.015150019628339595
496,compsvo89,box,box (1),0.007843668141903478,0.008651335217010989,0.06547772240266232,0.03722178011446317
497,compsvo89,box,table,0.054208714897723616,0.04832754039810022,0.315448337137926,0.019212557770500596
498,compsvo89,box (1),box,0.007564912110347181,0.008350620115980674,0.06339271144722379,0.03550963373930632
499,compsvo89,box (1),table,0.04276204640042413,0.04062462188252194,0.26979864874040405,0.014169462578894766
500,compsvo89,table,box,0.04233372639233925,0.03908217227757034,0.2812665885000566,0.01623896207649369
501,compsvo89,table,box (1),0.03493821663451816,0.033953491283856795,0.2464831808985789,0.012616908091380946
502,compsvu15,balloon,book,0.03660762067064972,0.03963004129922488,0.29480192223572776,0.15243534784842308
503,compsvu15,balloon,table,0.029659151850534776,0.06784878947547086,0.2906914911724862,0.010148433058018581
504,compsvu15,book,balloon,0.4013982311585985,0.3375681659338273,0.3390632478829013,0.21104542440192084
505,compsvu15,book,table,0.027010738145672186,0.05217705026699209,0.20417106526817425,0.008593187746092535
506,compsvu15,table,balloon,0.2180371711890171,0.13237059298768128,0.30236569839895033,0.3419158896786329
507,compsvu15,table,book,0.06571753782664415,0.053261094342447836,0.3389969335337569,0.31777320794354114
508,compsvu16,balloon,book,0.032352394689658316,0.032886850634906616,0.252529059562393,0.012000698532963459
509,compsvu16,balloon,table,0.029659151850534776,0.06784878947547086,0.2906914911724862,0.010148433058018581
510,compsvu16,book,balloon,0.15061429274231444,0.1354843283313709,0.2911760370865226,0.2330876672312769
511,compsvu16,book,table,0.026771365429591173,0.05116076876614808,0.19968664561710034,0.008293266122422868
512,compsvu16,table,balloon,0.21803716856062946,0.13237059329678216,0.3023657022981232,0.3419158910840156
513,compsvu16,table,book,0.06360559776206944,0.05085049976666328,0.3271199610805279,0.2779467855080707
514,compsvu17,box,box (1),0.04614379968282584,0.04591443735667627,0.3015127357556035,0.014378864271796256
515,compsvu17,box,table,0.20123728813830616,0.09149148235992496,0.3959270350651564,0.7647645533380611
516,compsvu17,box (1),box,0.04568191441237409,0.045431113932206564,0.2971060020316029,0.014322750483755493
517,compsvu17,box (1),table,0.05544323028477055,0.052178560578397926,0.3778994921513876,0.018774797419524276
518,compsvu17,table,box,0.04598613840095109,0.041247824285938935,0.30653517196495256,0.012647098063181659
519,compsvu17,table,box (1),0.041466786236337566,0.03843763976710159,0.27742885455123784,0.014690046896242356
520,compsvu23,box,pear,0.04277132565950343,0.040455827962665586,0.29206980603571997,0.01639374621449677
521,compsvu23,box,table,0.030047165782578145,0.06366418332482246,0.24526595745358515,0.009673327100921385
522,compsvu23,box,book,0.06308280813742434,0.06555063333115403,0.3824085139161743,0.25708339067216385
523,compsvu23,pear,box,0.05968732251991255,0.053174153510749216,0.3317604571963351,0.020195227895846823
524,compsvu23,pear,table,0.029573519067720832,0.06139745882265073,0.2332501042636924,0.009073607998765738
525,compsvu23,pear,book,0.14824644422545802,0.1360087384790016,0.31747053664502123,0.24039835021921266
526,compsvu23,table,box,0.06643271537375603,0.05360715766781701,0.34028516853286817,0.31086929094116494
527,compsvu23,table,pear,0.06255958368338374,0.04955835424639412,0.32194816657706543,0.2805612490963946
528,compsvu23,table,book,0.21509178722071307,0.13278114134823893,0.31375938312407525,0.3489400301648019
529,compsvu23,book,box,0.029363711579409656,0.03316609365607584,0.24598105154621594,0.009445942089701169
530,compsvu23,book,pear,0.03757247418096212,0.03608533462659621,0.2746421576166044,0.014590300787347235
531,compsvu23,book,table,0.029467205385498237,0.06337946242548281,0.24389534574462185,0.00888047836387513
532,compsvu25,book (1),cube,0.06901380709003849,0.059391988267733925,0.3892300310121612,0.020432926747608916
533,compsvu25,book (1),book,0.059764603585594676,0.06073708811501107,0.4925857004931932,0.014844185884786087
534,compsvu25,book (1),table,0.030245495087398263,0.0642655191665256,0.2487260310998539,0.009716588141767816
535,compsvu25,cube,book (1),0.06818983165394849,0.0679034613656132,0.5446802054170742,0.021025396761317684
536,compsvu25,cube,book,0.14198179000930228,0.08134898995917572,0.3451433407886989,0.10661222998931934
537,compsvu25,cube,table,0.031888208790391365,0.06546217832519775,0.24851587230028066,0.010093987323001182
538,compsvu25,book,book (1),0.05875213993988029,0.0608800787204947,0.4903071968117575,0.016540930880777602
539,compsvu25,book,cube,0.04613542794841007,0.04463359376867978,0.3596587240664254,0.012264762330550717
540,compsvu25,book,table,0.03001109692485778,0.06264639995261917,0.24162976052146576,0.009633492747543975
541,compsvu25,table,book (1),0.0660028640598793,0.0540323439113483,0.3423259152382947,0.3286361856073576
542,compsvu25,table,cube,0.06681318928191714,0.053849196999907166,0.3497662127053936,0.29499176031813973
543,compsvu25,table,book,0.0654113052569598,0.05353573246535328,0.34031054006412864,0.32904716639113407
544,compsvu25a,box,balloon,0.14366943985511926,0.124262875674547,0.15690117845697105,0.1109918937785388
545,compsvu25a,box,table,0.0363783253603978,0.03439191408721684,0.23273930993328704,0.011286028241400676
546,compsvu25a,balloon,box,0.01676540386481399,0.018022002860521698,0.14162131503856107,0.005632974969340579
547,compsvu25a,balloon,table,0.02958730399017088,0.06722855285448838,0.28769423964534824,0.009951587084571238
548,compsvu25a,table,box,0.02923376624290008,0.02831402295231275,0.20716560009173776,0.01015914260927094
549,compsvu25a,table,balloon,0.21380455861508327,0.13220423104169785,0.3044913346650889,0.33489250737934284
550,compsvu34,book (1),picture,0.027753476681836003,0.05457930619058071,0.21497007076568164,0.008368979022738587
551,compsvu34,book (1),table,0.02984490397763854,0.06356575394174027,0.2448127703447429,0.009252925009899163
552,compsvu34,picture,book (1),0.06997201898269767,0.06496931257353779,0.3969932938328527,0.2511318562499959
553,compsvu34,picture,table,0.027676460913509945,0.05492721270761845,0.21713342744974126,0.009035553183884515
554,compsvu34,table,book (1),0.21161702250065506,0.13214488591942844,0.3166171614643131,0.30424360451748494
555,compsvu34,table,picture,0.06945721019201158,0.05662034164329136,0.352375642852161,0.30965615102014854
556,compsvu53,box,book,0.17946989331137347,0.15538238710620814,0.3614077793647325,0.30084674349854174
557,compsvu53,box,table,0.2012396000603607,0.09149147390387806,0.39592686611778105,0.7647656239229667
558,compsvu53,book,box,0.03727499748206587,0.04218473101847295,0.3085585187923889,0.01153667553389262
559,compsvu53,book,table,0.027080615683365585,0.05308993015843399,0.2202470049659251,0.009318838699841287
560,compsvu53,table,box,0.04598614253335282,0.04124782862725298,0.3065351980680553,0.012647101083264453
561,compsvu53,table,book,0.06622122616844034,0.05298844375425298,0.3373947849445453,0.2993098030940167
