,support,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control
23,1.68371789859811,-0.602573893987224,0.05907393187072401,1.2668873226303101,-0.7484621051199399,-0.304373747335564,-0.782874011107797,-0.264854832989751,1.22978347204593,1.45407430242321
25,1.68371789859811,-0.602573893987224,0.05907393187072401,1.2668873226303101,-0.7484621051199399,-0.304373747335564,-0.782874011107797,-0.264854832989751,1.22978347204593,1.40151292057463
26,1.68371789859811,-0.45913958949008504,-0.44950312033121603,1.31175268118854,-0.7484621051199399,-0.357043548607806,0.05872478631255,-0.6890137096787161,1.52401777749451,1.42034227862966
27,1.68371789859811,-0.602573893987224,2.4126827937834503,1.22619524855516,-0.7484621051199399,-0.24840285796898603,-0.019055141235455004,-0.722849646345822,1.52401777749451,1.14152898150557
28,1.68346566311427,-0.602573893987224,0.27428714646514396,1.19704368770832,-0.7484621051199399,-0.3557273883787829,0.211106066658979,-0.680532522852825,1.52401777749451,1.30892970907899
29,1.68371789859811,-0.602573893987224,0.05907393187072401,1.2668873226303101,-0.7484621051199399,-0.304373747335564,-0.782874011107797,-0.264854832989751,1.22978347204593,1.41230985118222
30,1.68371789859811,-0.602573893987224,2.36659804081692,1.2825381374108202,-0.7484621051199399,-0.32698647249841495,-0.242901785954305,-0.6865581739076351,1.52401777749451,1.3435526430308602
31,1.68371789859811,-0.602573893987224,2.36659804081692,1.2825381374108202,-0.7484621051199399,-0.32698647249841495,-0.242901785954305,-0.6865581739076351,1.52401777749451,1.34941192507541
32,0.7522668191743811,-0.602573893987224,2.36659804081692,1.2449763593543,-0.7484621051199399,-0.337784051762352,-0.24296053226674102,-0.686630981759122,1.52401777749451,0.989786157222947
33,1.68371789859811,-0.602573893987224,2.36659804081692,1.2256736434375,-0.7484621051199399,-0.333369297461348,-0.24293125416928102,-0.686649466903806,1.52401777749451,1.34932419144778
34,1.68371789859811,-0.602573893987224,2.36659804081692,1.2256736434375,-0.7484621051199399,-0.333369297461348,-0.24293125416928102,-0.686649466903806,1.52401777749451,1.3450310705310402
36,1.36323757300293,-0.45846539593885705,-0.44950312033121603,1.31175268118854,-0.7484621051199399,-0.357043548607806,0.6802039267502099,-0.863063657454742,1.52401777749451,1.84325954895318
37,1.6696498170617602,-0.602573893987224,1.06964462007889,1.25593161922142,-0.7484621051199399,-0.340718067790528,0.8965392185304141,-0.78113133128694,0.601526639872328,1.5072166464218602
39,1.68371789859811,-0.602573893987224,1.32804793872653,1.2825381374108202,-0.7484621051199399,-0.338950617040401,0.9091639721787171,-0.761190873093494,0.5689152279166529,1.18459049994027
40,1.68371789859811,-0.602573893987224,1.0581232569213102,1.24914986560826,-0.7484621051199399,-0.34580620450474897,0.720445721121552,-0.765982261156515,0.508235077160124,1.50708613851238
41,1.68371789859811,-0.602573893987224,0.956078696661053,1.2157615938057,-0.7484621051199399,-0.30701468635217,0.94151665010717,-0.7702892998678871,0.42702027773522705,1.08906168983424
42,1.68371789859811,-0.602573893987224,0.956078696661053,1.2157615938057,-0.7484621051199399,-0.30701468635217,0.94151665010717,-0.7702892998678871,0.42702027773522705,1.24493157017466
