,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model
341,compsvo14,book (1),table,0.11215574488170818,0.2400460035805651,0.24785924503443357
342,compsvo14,book,book (1),0.14597192821540764,0.1530924259528835,0.36420607499912794
343,compsvo14,book,table,0.10350448893456506,0.1989728491811001,0.20690793192317966
344,compsvo14,table,book (1),0.20251833661785346,0.12633451749014676,0.31719486441371614
345,compsvo14,table,book,0.18511550388180512,0.14838791143569505,0.3378272596136561
346,compsvo14a,box,book,0.21079049419866844,0.21023390728066846,0.4044418631020556
347,compsvo14a,box,table,0.11298444326353825,0.24031517134718103,0.248608241089761
348,compsvo14a,book,box,0.09612726054497556,0.1024337007478856,0.26919954038237087
349,compsvo14a,book,table,0.1117947393250256,0.24482376613435636,0.25546564171231667
350,compsvo14a,table,box,0.18703770248266027,0.14998889317635888,0.3401908115258414
351,compsvo14a,table,book,0.20450886111474148,0.12616684417223084,0.3137268603507566
352,compsvo14v,jar,board,0.17508645019721705,0.1555040696566702,0.3511450113347177
353,compsvo14v,jar,book,0.143198936146561,0.12892930317747656,0.2715155716610798
354,compsvo14v,jar,table,0.10160210986032273,0.1976690775671789,0.20484337767229102
355,compsvo14v,board,jar,0.11269045227809656,0.10752855167872016,0.2841423632041536
356,compsvo14v,board,book,0.1837155088893986,0.13484664647742825,0.317648154708452
357,compsvo14v,board,table,0.11135789201166993,0.2339681929687231,0.2392759128516731
358,compsvo14v,book,jar,0.08370164914993503,0.08635164913736693,0.23808674846627387
359,compsvo14v,book,board,0.07986258935236884,0.09226426276420273,0.25416167073300905
360,compsvo14v,book,table,0.10014859577786532,0.21492586306765185,0.20409428851656047
361,compsvo14v,table,jar,0.16867135456485569,0.1346715244066089,0.3120945751633677
362,compsvo14v,table,board,0.196588296408386,0.12893087903303144,0.3256582012478019
363,compsvo14v,table,book,0.20774967272637668,0.12287120105671473,0.23759221414969306
364,compsvo16,balloon,book,0.08781536173195349,0.08983055751084162,0.2468405104084089
365,compsvo16,balloon,table,0.11265007873196756,0.2571451454192661,0.29752683599693647
366,compsvo16,book,balloon,0.14421189879086632,0.1292722085592577,0.28472802617770304
367,compsvo16,book,table,0.10023715291225267,0.19333928216151425,0.20233495434750476
368,compsvo16,table,balloon,0.20556449099356164,0.1268098636798606,0.3162019079722087
369,compsvo16,table,book,0.1853949551475293,0.14835224335189512,0.33740848707336357
370,compsvo16a,balloon,book,0.0706271054521138,0.07516360402895855,0.20404075601759417
371,compsvo16a,balloon,table,0.10795615615933912,0.11406150424812456,0.30653306731406627
372,compsvo16a,book,balloon,0.0889724010837023,0.09305687124807817,0.2283598351277854
373,compsvo16a,book,table,0.10022635099894413,0.19329779083668944,0.20227096409200704
374,compsvo16a,table,balloon,0.21146436430950336,0.16916803287151913,0.37191212746269825
375,compsvo16a,table,book,0.18539508601583027,0.14835234176193685,0.3374086368514219
376,compsvo17,box,book,0.17143088295418704,0.14978599685506594,0.3658010656200783
377,compsvo17,box,table,0.7641409524805689,0.3431845842408795,0.3966799098641473
378,compsvo17,book,box,0.10745106715083244,0.11899189538952515,0.31072485740439926
379,compsvo17,book,table,0.10141264318174327,0.1988124628776436,0.2202389536815145
380,compsvo17,table,box,0.12660087333926912,0.1144360351703348,0.3023247724190287
381,compsvo17,table,book,0.1853921817382365,0.1483458365679815,0.33739478494454533
382,compsvo18,box,book,0.1432277308767788,0.12935262754847984,0.29223625191398483
383,compsvo18,box,table,0.15010210041426164,0.13406794096435606,0.31342503267312155
384,compsvo18,book,box,0.09140526226252386,0.09266761638019076,0.2539317785660439
385,compsvo18,book,table,0.10036447661259926,0.1940874193080944,0.2033534348722566
386,compsvo18,table,box,0.11851698007918328,0.10941396322709304,0.28126651519744933
387,compsvo18,table,book,0.1853952485473114,0.14834860112204165,0.33740054579348744
388,compsvo19,box,book,0.14030378695876494,0.12224441090912465,0.16504471970229306
389,compsvo19,box,table,0.14146024712135946,0.13089418787484453,0.30396028799596375
390,compsvo19,book,box,0.04918618216389111,0.053204410177084036,0.15013169560003467
391,compsvo19,book,table,0.10037241106420004,0.19411803403999328,0.20340074427562346
392,compsvo19,table,box,0.11269330465300448,0.10758547991568486,0.27670149655615767
393,compsvo19,table,book,0.18539752410713245,0.14835046640799268,0.337403385193876
394,compsvo23v,jar,board,0.18993827366461008,0.1688667841198044,0.4249048337027628
395,compsvo23v,jar,table,0.10307925472705133,0.2027916999136825,0.21135362397208615
396,compsvo23v,jar,clock,0.14020361319190847,0.12855510164489162,0.2774805750488734
397,compsvo23v,board,jar,0.11963890485891912,0.10955344538609844,0.28798161728498356
398,compsvo23v,board,table,0.11135789201166993,0.2339681929687231,0.2392759128516731
399,compsvo23v,board,clock,0.15698663065084645,0.12819974325861566,0.27723381456975504
400,compsvo23v,table,jar,0.1742594527155122,0.13822898556312727,0.3188028907812565
401,compsvo23v,table,board,0.1965812008317048,0.1289319055711025,0.3256731680661929
402,compsvo23v,table,clock,0.20942610796775912,0.12266585213723448,0.25418154585646435
403,compsvo23v,clock,jar,0.08800598896183777,0.08980061047846541,0.2468963323158336
404,compsvo23v,clock,board,0.05608857207169436,0.06195769406469179,0.11108570405803603
405,compsvo23v,clock,table,0.10201671753280434,0.21654320843897149,0.20898412201208907
406,compsvo24,pear,book,0.11404765602600925,0.23802423198810485,0.242448580263354
407,compsvo24,pear,table,0.11065971569289114,0.23429611693634886,0.24345010505076223
408,compsvo24,book,pear,0.174317922167834,0.14026841053865555,0.3211311540640619
409,compsvo24,book,table,0.08148358927624605,0.09059810264470236,0.2418703385101483
410,compsvo24,table,pear,0.20478788546249485,0.12381709269332862,0.30558060084372857
411,compsvo24,table,book,0.19962529509607688,0.15940683707578945,0.3502612030685075
412,compsvo24v,jar,board,0.17527139686463591,0.15560188357115165,0.35130847744012056
413,compsvo24v,jar,table,0.10184754273339833,0.1984547282633686,0.20569889534682725
414,compsvo24v,jar,clock,0.14386253868452975,0.12901734152090655,0.2709355886942658
415,compsvo24v,board,jar,0.11344492657161567,0.10794721611306343,0.2850535846987874
416,compsvo24v,board,table,0.11279182737736886,0.2403026576282032,0.24873921023842133
417,compsvo24v,board,clock,0.15846113205612616,0.12883722817980536,0.278156886228079
418,compsvo24v,table,jar,0.17005222141519644,0.1356963630078328,0.3140354548566762
419,compsvo24v,table,board,0.1965871767057975,0.12893104216337972,0.32566057960085115
420,compsvo24v,table,clock,0.20942778312029264,0.12266567755171115,0.25417974452638686
421,compsvo24v,clock,jar,0.08307764381886765,0.08592994997568658,0.23714411743516872
422,compsvo24v,clock,board,0.056074847623654375,0.061942129711875515,0.11106630621216484
423,compsvo24v,clock,table,0.10218216452932434,0.2172350844825776,0.2094235186827217
424,compsvo26,balloon,book,0.05651100570004789,0.0607185722054936,0.17065231373110204
425,compsvo26,balloon,table,0.11265007873196756,0.2571451454192661,0.29752683599693647
426,compsvo26,book,balloon,0.14293670088157945,0.12473077955363195,0.19194109200461745
427,compsvo26,book,table,0.08211145910249369,0.09098473844526672,0.24010678485749315
428,compsvo26,table,balloon,0.20556448879798986,0.12680986395078142,0.31620191183901153
429,compsvo26,table,book,0.2004582801193274,0.16056138874276674,0.3514817328235388
430,compsvo27,box,book,0.1431031767330559,0.12751983150774798,0.2757037570215182
431,compsvo27,box,table,0.7640193137184241,0.34114281544155617,0.3882007125284179
432,compsvo27,book,box,0.08719053731640249,0.08815661386297012,0.24144998988473368
433,compsvo27,book,table,0.08274539770247318,0.0912889197923662,0.24341540482376303
434,compsvo27,table,box,0.12750319699729762,0.11520838543608035,0.3055327125379836
435,compsvo27,table,book,0.20454021394191246,0.16305138206696085,0.3554119507689276
436,compsvo28,box,book,0.15683280087992607,0.1435848719926542,0.35589414874561814
437,compsvo28,box,table,0.15038053264458925,0.13420642962549734,0.31316217432340465
438,compsvo28,book,box,0.11226916098078646,0.113211322761809,0.29976152918656024
439,compsvo28,book,table,0.08601543218455962,0.09442276813404944,0.2521285009233559
440,compsvo28,table,box,0.1184736873502595,0.10939867967772858,0.2812291361043697
441,compsvo28,table,book,0.20011155817722207,0.16119695691539954,0.3524176206032041
442,compsvo29,box,book,0.14299682528768387,0.13046361884128407,0.31538167053310573
443,compsvo29,box,table,0.14288489229695195,0.13194921265706194,0.30513210141541963
444,compsvo29,book,box,0.10257873943066736,0.10021005780686083,0.27255494956374887
445,compsvo29,book,table,0.08513553897973712,0.0934279006665529,0.24992391372738176
446,compsvo29,table,box,0.1124626918834294,0.10720404085066637,0.27578846800612133
447,compsvo29,table,book,0.2001140704541256,0.16119879748528676,0.35242013206428646
448,compsvo34v,jar,book,0.13078427896603706,0.12379583770558394,0.3052113771412909
449,compsvo34v,jar,board,0.1899361379932885,0.16886384875135602,0.42489958380633586
450,compsvo34v,jar,table,0.10303031565538127,0.2026061755358668,0.2110696743534621
451,compsvo34v,book,jar,0.1635782702031377,0.1484295760558046,0.3311432386475203
452,compsvo34v,book,board,0.1525317533591506,0.14346315164506754,0.323090522546752
453,compsvo34v,book,table,0.09972189027250793,0.1936398121402621,0.20446252049725935
454,compsvo34v,board,jar,0.1196223995103744,0.10950514365261067,0.2878791070585768
455,compsvo34v,board,book,0.10651684214803236,0.10479120187919956,0.27766094302929956
456,compsvo34v,board,table,0.1114301471873746,0.2342709545530988,0.2397239418952223
457,compsvo34v,table,jar,0.1742642068060206,0.13823261621335345,0.3188086906587936
458,compsvo34v,table,book,0.1821035776315148,0.14495391775840025,0.33182219134569085
459,compsvo34v,table,board,0.1965886820051471,0.12893082275578088,0.3256573807618285
460,compsvo67,balloon,box,0.06970182351659496,0.07357015388791154,0.20511798823688746
461,compsvo67,balloon,table,0.11265007873196756,0.2571451454192661,0.29752683599693647
462,compsvo67,box,balloon,0.1427004174072361,0.1276333641438907,0.23256738588442374
463,compsvo67,box,table,0.7640168991082879,0.3411426577731084,0.3882006593241637
464,compsvo67,table,balloon,0.2055644918334736,0.12680986357622007,0.3162019064929658
465,compsvo67,table,box,0.12763399163008068,0.11532100351601025,0.306002029337256
466,compsvo68,balloon,box,0.08605296599082053,0.0882906396302389,0.2430016584566513
467,compsvo68,balloon,table,0.1126194965838278,0.2574405078975531,0.2982797271780067
468,compsvo68,box,balloon,0.14343375835984726,0.12917631253008674,0.27849685805709024
469,compsvo68,box,table,0.15020302631069316,0.13434604048878762,0.3111055044402654
470,compsvo68,table,balloon,0.20761559414760689,0.1267393477026092,0.3131257996559887
471,compsvo68,table,box,0.11836587655946225,0.10939728851130202,0.2812851561366894
472,compsvo68a,balloon,box,0.10124534209228644,0.10083690086455778,0.2726467262133508
473,compsvo68a,balloon,table,0.10795615615933912,0.11406150424812456,0.30653306731406627
474,compsvo68a,box,balloon,0.1549120896497184,0.14426698047857536,0.3628912374332749
475,compsvo68a,box,table,0.1501670561929077,0.13431921988761109,0.31106199243790744
476,compsvo68a,table,balloon,0.2114643304160592,0.16916800939173304,0.3719120958003023
477,compsvo68a,table,box,0.11836596344615355,0.10939738606313916,0.2812853551261267
478,compsvo69a,balloon,box,0.1010761985180928,0.0993344145099402,0.2705557822966559
479,compsvo69a,balloon,table,0.1108848508233169,0.11673392076787165,0.30902604057422206
480,compsvo69a,box,balloon,0.1423986844081228,0.129975353170985,0.3137873820096509
481,compsvo69a,box,table,0.14261294467193866,0.13261582048283796,0.3064197990164665
482,compsvo69a,table,balloon,0.21054039880251785,0.1689083292551859,0.3701457803802137
483,compsvo69a,table,box,0.11095748081747528,0.10661126112323473,0.2744120142382303
484,compsvo78,box,box (1),0.1193694479040876,0.11896821238523375,0.2797246663440247
485,compsvo78,box,table,0.15176209360050458,0.13529722523797807,0.315448337137926
486,compsvo78,box (1),box,0.10871333666394073,0.10876757444937032,0.2609697736762374
487,compsvo78,box (1),table,0.16998406611638134,0.19686500173621665,0.569033301418565
488,compsvo78,table,box,0.11851701261197264,0.10941399917873246,0.2812665885000566
489,compsvo78,table,box (1),0.1382178695727906,0.12578710423246955,0.3264145581282843
490,compsvo79,box,box (1),0.09132191975654676,0.09440821428108433,0.23116628017120575
491,compsvo79,box,table,0.13622731731131327,0.1277540273373739,0.2980732066327854
492,compsvo79,box (1),box,0.08831565675803647,0.09128673319331533,0.22459752532288987
493,compsvo79,box (1),table,0.17003315705025404,0.19693446456220795,0.5691998370290036
494,compsvo79,table,box,0.10984914451229748,0.10574453426838884,0.27234714235588303
495,compsvo79,table,box (1),0.13822148885055954,0.12579101680798727,0.3264225228803154
496,compsvo89,box,box (1),0.02195904295035849,0.024220178387377663,0.06547772240266232
497,compsvo89,box,table,0.15176209360050458,0.13529722523797807,0.315448337137926
498,compsvo89,box (1),box,0.02117864077641712,0.023378299855563136,0.06339271144722379
499,compsvo89,box (1),table,0.11971613237123252,0.11373222331967325,0.26979864874040405
500,compsvo89,table,box,0.11851701261197264,0.10941399917873246,0.2812665885000566
501,compsvo89,table,box (1),0.09781262870972632,0.09505580296464423,0.24648318089857893
502,compsvu15,balloon,book,0.10248627301334907,0.11094780697886247,0.29480192223572776
503,compsvu15,balloon,table,0.11106925178595756,0.2540839441262587,0.2906914911724862
504,compsvu15,book,balloon,0.2408389386951591,0.20254089956029636,0.33906324788290126
505,compsvu15,book,table,0.1011513239200108,0.19539553803689147,0.20417106526817425
506,compsvu15,table,balloon,0.20842353930238566,0.12653414708875935,0.30236569839895033
507,compsvu15,table,book,0.1839820616603601,0.14910914601303898,0.3389969335337569
508,compsvu16,balloon,book,0.0905733913883757,0.09206964809435277,0.252529059562393
509,compsvu16,balloon,table,0.11106925178595756,0.2540839441262587,0.2906914911724862
510,compsvu16,book,balloon,0.14397345091064934,0.129510592514297,0.2911760370865226
511,compsvu16,book,table,0.10025490757583913,0.19158971019422447,0.19968664561710034
512,compsvu16,table,balloon,0.20842353678988812,0.1265341473842314,0.3023657022981232
513,compsvu16,table,book,0.17806949859068838,0.14236047321507073,0.3271199610805279
514,compsvu17,box,box (1),0.1291836498939402,0.12854152976850988,0.3015127357556035
515,compsvu17,box,table,0.7536046592833977,0.342622423652407,0.3959270350651564
516,compsvu17,box (1),box,0.12789056121291822,0.12718842307852327,0.29710600203160287
517,compsvu17,box (1),table,0.1552182286532126,0.14607849696084482,0.37789949215138763
518,compsvu17,table,box,0.1287422631858768,0.11547693358734645,0.30653517196495256
519,compsvu17,table,box (1),0.11608993694066415,0.10760957338913617,0.27742885455123784
520,compsvu23,box,pear,0.11974211047802945,0.11325966980659387,0.29206980603572
521,compsvu23,box,table,0.11252230807467968,0.23841319681313036,0.24526595745358515
522,compsvu23,box,book,0.1766059027814453,0.1835147977579653,0.38240851391617425
523,compsvu23,pear,box,0.16709994037159615,0.14886574746240286,0.3317604571963351
524,compsvu23,pear,table,0.1107485693482592,0.22992464003544985,0.23325010426369241
525,compsvu23,pear,book,0.1417100048857177,0.13001188052137966,0.31747053664502123
526,compsvu23,table,box,0.18598426448052569,0.1500779809111816,0.34028516853286817
527,compsvu23,table,pear,0.17514108962883695,0.1387429975054446,0.32194816657706543
528,compsvu23,table,book,0.2056080223520844,0.12692659366975098,0.31375938312407525
529,compsvu23,book,box,0.08220630859042409,0.09285141363880307,0.24598105154621594
530,compsvu23,book,pear,0.10518746578316618,0.10102408702252766,0.2746421576166044
531,compsvu23,book,table,0.11035043992100588,0.2373469580542863,0.24389534574462182
532,compsvu25,book (1),cube,0.1932102591084557,0.16627312600222524,0.3892300310121612
533,compsvu25,book (1),book,0.16731629555259844,0.17003885203556962,0.4925857004931932
534,compsvu25,book (1),table,0.1132650227552818,0.24066511292815046,0.24872603109985392
535,compsvu25,cube,book (1),0.19090346697194527,0.1901017480124617,0.5446802054170742
536,compsvu25,cube,book,0.5317013535327986,0.3046402504644146,0.3451433407886989
537,compsvu25,cube,table,0.11941674896813688,0.24514642911906276,0.24851587230028063
538,compsvu25,book,book (1),0.16448181399630407,0.17043916688705318,0.4903071968117575
539,compsvu25,book,cube,0.1291602124827342,0.12495569481824635,0.3596587240664254
540,compsvu25,book,table,0.1123872353976199,0.2346017446785417,0.24162976052146576
541,compsvu25,table,book (1),0.1847808576952156,0.1512683274193065,0.3423259152382947
542,compsvu25,table,cube,0.187049434849752,0.15075559143637066,0.3497662127053936
543,compsvu25,table,book,0.18312473648687755,0.14987801973737058,0.34031054006412864
544,compsvu25a,box,balloon,0.13733480846821555,0.11878391290230612,0.15690117845697105
545,compsvu25a,box,table,0.10184434050485368,0.0962832063931456,0.23273930993328704
546,compsvu25a,balloon,box,0.046936231478326484,0.05045419154737992,0.14162131503856107
547,compsvu25a,balloon,table,0.11080019189735202,0.2517612473151719,0.28769423964534824
548,compsvu25a,table,box,0.08184251512364438,0.07926761240518107,0.20716560009173776
549,compsvu25a,table,balloon,0.2043775498578139,0.1263751203255794,0.30449133466508893
550,compsvu34,book (1),picture,0.10393277275914294,0.2043916404667916,0.21497007076568164
551,compsvu34,book (1),table,0.11176486674753956,0.2380445929505592,0.2448127703447429
552,compsvu34,picture,book (1),0.19589285808201976,0.18188733886328898,0.39699329383285265
553,compsvu34,picture,table,0.103644359799568,0.20569450026310585,0.21713342744974132
554,compsvu34,table,book (1),0.20228646595301644,0.12631839183127602,0.31661716146431307
555,compsvu34,table,picture,0.1944516053235681,0.1585136560491045,0.352375642852161
556,compsvu53,box,book,0.17155675868565942,0.1485313118369818,0.3614077793647325
557,compsvu53,box,table,0.7536133170984991,0.34262239198572936,0.39592686611778105
558,compsvu53,book,box,0.10435465344465128,0.11809988688011565,0.30855851879238894
559,compsvu53,book,table,0.10141300523400673,0.19881414174558348,0.2202470049659251
560,compsvu53,table,box,0.12874227475490105,0.11547694574123925,0.30653519806805535
561,compsvu53,table,book,0.1853921817382365,0.1483458365679815,0.33739478494454533
562,compsvu56,box,balloon,0.15301246644341074,0.14639919176438418,0.2815631526570008
563,compsvu56,box,table,0.10184434050485368,0.0962832063931456,0.23273930993328704
564,compsvu56,balloon,box,0.07913174760962982,0.09233129789149642,0.2482580465995074
565,compsvu56,balloon,table,0.08728649806619566,0.0884431463649999,0.24234885237430012
566,compsvu56,table,box,0.08184251512364438,0.07926761240518107,0.20716560009173776
567,compsvu56,table,balloon,0.1433631103751503,0.12779977141754428,0.2775464871864862
568,compsvu63,box,book,0.143195982484094,0.12967428590524605,0.2987602031389666
569,compsvu63,box,table,0.7536046738292891,0.34262242415578625,0.3959270360040482
570,compsvu63,book,box,0.09423546799205104,0.09475834320134227,0.25923373293015495
571,compsvu63,book,table,0.1000013149736576,0.19317604666827898,0.20239218287103547
572,compsvu63,table,box,0.12874227659699147,0.11547694767646405,0.3065352022243673
573,compsvu63,table,book,0.1851190601359603,0.14752642743289246,0.33602755752989905
574,compsvu67,box,balloon,0.14954486468239442,0.13002874218513252,0.2481020594388478
575,compsvu67,box,table,0.10184434050485368,0.0962832063931456,0.23273930993328704
576,compsvu67,balloon,box,0.07562001350405873,0.07915678112500503,0.21930174533954294
577,compsvu67,balloon,table,0.06529150163662845,0.06859809129176896,0.19035334715162802
578,compsvu67,table,box,0.08184251512364438,0.07926761240518107,0.20716560009173776
579,compsvu67,table,balloon,0.14120590735964075,0.12375353336188097,0.21452011146630157
580,compsvu67a,box,balloon,0.11286900791007193,0.09517519320094928,0.04226485722531875
581,compsvu67a,box,table,0.10184434050485368,0.0962832063931456,0.23273930993328704
582,compsvu67a,balloon,box,0.012353054762835231,0.013737533260282798,0.03939799771271484
583,compsvu67a,balloon,table,0.09261063262048112,0.09282723843474164,0.2536597183622573
584,compsvu67a,table,box,0.08184251512364438,0.07926761240518107,0.20716560009173776
585,compsvu67a,table,balloon,0.14706956267136967,0.1297998360757234,0.2930538675893397
586,compsvul,lamp,pencil,0.1319108884092558,0.12103623187607662,0.307727181329541
587,compsvul,lamp,bowl,0.14709790257876715,0.1358837787235664,0.337356191473125
588,compsvul,lamp,table,0.1322756799835937,0.27166571003061624,0.26145280588899344
589,compsvul,pencil,lamp,0.1235277691315824,0.13703870388962924,0.31983877892960916
590,compsvul,pencil,bowl,0.16604068478198902,0.1471169192942938,0.32881199286696
591,compsvul,pencil,table,0.11133742573595153,0.23592759684625564,0.24337352708817206
592,compsvul,bowl,lamp,0.18885498377678706,0.21661334314839184,0.5934487174357299
593,compsvul,bowl,pencil,0.16179031607292255,0.14623694705185966,0.3457865567659348
594,compsvul,bowl,table,0.11120041316941463,0.23193635608727164,0.2367347853345202
595,compsvul,table,lamp,0.1869153064426114,0.15316395747993208,0.35195979946617373
596,compsvul,table,pencil,0.20582615439992252,0.12450075105478403,0.31043516210778854
597,compsvul,table,bowl,0.1794121038989995,0.14393788792419115,0.3308830770046497
598,compsvula,lamp,pencil,0.13326779719963974,0.1221069536943006,0.30983206912112565
599,compsvula,lamp,bowl,0.0967864390494646,0.0991164471478584,0.25519803946607916
600,compsvula,lamp,table,0.13231705547243114,0.2718505149112534,0.26169733673194295
601,compsvula,pencil,lamp,0.12314304522514286,0.13658957203979427,0.3191023693698573
602,compsvula,pencil,bowl,0.11408081868262113,0.11599349681943508,0.27439158100695954
603,compsvula,pencil,table,0.11129713883711184,0.2357477662236715,0.2407284742283842
604,compsvula,bowl,lamp,0.12143740604088216,0.12152555231426512,0.2844577194933558
605,compsvula,bowl,pencil,0.11140715821536004,0.1146324678741307,0.2847552648327687
606,compsvula,bowl,table,0.11126113792642274,0.23217907470894106,0.23716972010691323
607,compsvula,table,lamp,0.18691547345574944,0.153164089522102,0.35196000222139073
608,compsvula,table,pencil,0.20583870488649209,0.12449934967219545,0.31041509715849336
609,compsvula,table,bowl,0.17897347524177853,0.14380903288920438,0.33063641769686647
610,compsvinew2,shelf,mug,0.15616764991581158,0.13669279000047208,0.3427331723212206
611,compsvinew2,shelf,table,0.11091838092628592,0.23261913847252924,0.23835214282671485
612,compsvinew2,shelf,box,0.11530446227519728,0.10378088490502764,0.28150338269880615
613,compsvinew2,mug,shelf,0.0997663799634398,0.11753142777786706,0.2869626127265547
614,compsvinew2,table,shelf,0.20084473146937407,0.12787003510031186,0.32417149286822994
615,compsvinew2,box,shelf,0.7734313717318891,0.3417493240280245,0.38236304126837983
