Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control
compsvi25,jar,pencil (1),0,0,0.0,0,0.4344229,0.0,0.1505682,0.37784090000000004,0.0,0.5600544,0.0,0.0,0.00532847505
compsvi25,pencil,jar,0,1,1.0,0,0.0,0.39393940000000005,0.8030303000000001,0.0,0.07210607,0.08291919,0.09004588,0.6353420999999999,1.0
compsvi25,pencil,table,0,0,1.0,0,0.20857689999999998,0.0,1.0,0.0,0.0,0.44389979999999996,0.01930036,1.0,0.79235155
compsvi25,pencil,box,0,1,0.004873187,0,0.0,0.40909090000000004,0.0,0.0,0.47392170000000006,0.21632039999999997,0.01917607,0.47392170000000006,0.835066525
compsvi25,pencil,pencil (1),0,0,1.0,0,0.3357171,0.0,1.0,0.0,0.0,0.47713950000000005,0.0,0.0,0.71607
compsvi25,table,jar,0,1,0.0,0,0.02960409,0.0,0.0,0.8066038000000001,3.8097529999999994e-05,0.36102629999999997,1.0,0.02379328,0.00178583355
compsvi25,table,pencil,0,0,0.0,0,0.2450944,0.0,0.0,1.0,0.0,0.44389979999999996,1.0,0.0035967390000000003,6.984874e-05
compsvi25,table,box,0,1,0.0,0,0.08968749,0.0,0.0,1.0,0.0,0.6224163,1.0,0.08334079,0.0006427269749999999
compsvi25,table,pencil (1),0,0,0.0,0,0.22323939999999998,0.0,0.0,1.0,0.0,0.9209985,1.0,0.02487995,6.3100105e-05
compsvi25,box,jar,0,1,0.00057015,0,0.04279318,0.0,0.05479452,0.0,0.02240069,0.2849345,0.1527596,0.04361193,0.1227457889675
compsvi25,box,pencil,0,0,0.001109983,0,0.1218224,0.0,0.05479452,0.9452055,0.0009782109,0.21632039999999997,0.47392170000000006,0.01917607,0.00352304725
compsvi25,box,table,0,0,1.0,0,9.239489e-06,0.25479450000000003,1.0,0.0,0.0,0.6224163,0.08334211,1.0,0.845239675
compsvi25,box,pencil (1),0,0,0.000102498,0,0.0008440966,0.01917808,0.05479452,0.3739726,0.004550557,0.3429145,0.3621991,0.10708630000000001,0.0029284166499999997
compsvi25,pencil (1),jar,0,1,0.9930403,0,0.4095028,0.0,0.0,0.0,0.0,0.5600544,0.0,0.0,0.975709375
compsvi25,pencil (1),pencil,0,0,1.0,0,0.3376868,0.0,0.0,1.0,0.0,0.47713950000000005,0.0,0.0,0.3541191925
compsvi25,pencil (1),table,0,0,1.0,0,0.16375989999999999,0.0,1.0,0.0,0.0,0.9209985,0.04032414,1.0,0.916776025
compsvi25,pencil (1),box,0,1,1.0,0,0.03319021,0.0,0.0,0.0,0.3621991,0.3429145,0.10708630000000001,0.3621991,1.0
compsvi26,cup,table,0,0,0.9969229,0,2.3007390000000002e-05,0.13863689999999998,1.0,0.0,6.454249999999999e-06,0.07793242,0.01270104,1.0,1.0
compsvi26,cup,cube,0,0,0.0,0,0.00452634,0.03904061,0.4949418,0.0,0.06381846,0.07980546,0.44762470000000004,0.150895,0.2663545192
compsvi26,cup,pencil,0,0,0.0,0,0.18063310000000002,0.0,0.8335312,0.0,0.0,0.286648,0.0,0.0,0.00249478525
compsvi26,table,cup,0,1,0.0,0,0.01797843,0.0,0.0,0.8066038000000001,2.403108e-08,0.07793242,1.0,0.01270104,0.0080448147
compsvi26,table,cube,0,0,0.0,0,0.06497006,0.0,0.0,0.8066038000000001,4.708813e-06,0.1569306,1.0,0.004281541,0.000870957075
compsvi26,table,pencil,0,0,0.0,0,0.03578426,0.0,0.0,0.8066038000000001,1.9728679999999997e-07,0.2088928,1.0,0.02464589,0.00017072945
compsvi26,cube,cup,0,1,0.281143,0,0.002564943,0.25,0.0,0.125,0.4436956,0.07980546,0.150895,0.44762470000000004,0.911588225
compsvi26,cube,table,0,0,1.0,0,0.0,0.25,0.875,0.0,0.008792711,0.1569306,0.004281541,1.0,0.907847725
compsvi26,cube,pencil,0,0,0.0,0,0.2761996,0.0,0.75,0.125,0.0,0.3657988,0.0,0.0,0.0286193
compsvi26,pencil,cup,0,1,0.0,0,0.1736601,0.0,0.0,0.1742424,0.0,0.286648,0.0,0.0,0.0155886352
compsvi26,pencil,table,0,0,1.0,0,0.0,0.6818181999999999,0.7424242,0.0,0.0003839495,0.2088928,0.02464589,1.0,0.816951
compsvi26,pencil,cube,0,0,0.0,0,0.2761995,0.0,0.0,0.0,0.0,0.3657988,0.0,0.0,0.0016247964500000003
compsvi26a,lamp,pencil,0,0,0.0,0,0.0005075574,0.0005373455,0.7770911,0.009045316,0.01092422,15.814620000000001,0.7203345,0.2098908,0.5845292225000001
compsvi26a,lamp,bowl,0,1,0.0,0,0.467153,0.0,0.6816228,0.0,0.0,15.15811,0.0,0.0,0.50696166025
compsvi26a,lamp,table,0,0,1.0,0,0.0006378293,0.009045316,1.0,0.0,0.09127422,15.116029999999999,0.06728075,1.0,0.77957525
compsvi26a,pencil,lamp,1,0,0.3911538,1,0.0,0.22727270000000002,0.0,0.0,0.7203345,15.814620000000001,0.2098908,0.7203345,0.333887675
compsvi26a,pencil,bowl,0,1,0.0,0,0.48734269999999996,0.0,0.0,0.0,0.0,0.6732031999999999,0.0,0.0,0.214101866
compsvi26a,pencil,table,0,0,1.0,0,0.02749997,0.0,1.0,0.0,0.0,0.7045986999999999,0.02154933,1.0,1.0
compsvi26a,bowl,lamp,1,0,0.0,1,0.4475951,0.0,0.0,0.0,0.0,15.15811,0.0,0.0,0.0001401976375
compsvi26a,bowl,pencil,0,0,0.0,0,0.4920184,0.0,0.31645409999999996,0.31795450000000003,0.0,0.6732031999999999,0.0,0.0,0.003140510975
compsvi26a,bowl,table,0,0,0.9981304,0,5.483647999999999e-06,0.09164792,1.0,0.0,0.00035394370000000003,0.06987282,0.02206678,1.0,0.6966793600000001
compsvi26a,table,lamp,1,0,0.0,1,0.214878,0.0,0.0,0.22955970000000003,0.004950293,15.116029999999999,1.0,0.06728075,3.251552300000001e-05
compsvi26a,table,pencil,0,0,0.0,0,0.2766255,0.0,0.0,1.0,0.0,0.7045986999999999,1.0,0.0196372,0.0005291910475000001
compsvi26a,table,bowl,0,1,0.0,0,0.02943263,0.0,0.0,0.8066038000000001,8.767746e-07,0.06987282,1.0,0.02206678,0.00049769705
compsvi3,table,pencil,0,0,0.0,0,0.1043317,0.0,0.0,0.8066038000000001,1.0489300000000001e-05,0.18241110000000002,1.0,0.005996871,0.0008372343924999999
compsvi3,table,pear,0,0,0.0,0,0.02190674,0.0,0.0,0.8066038000000001,2.560826e-06,0.4126606,1.0,0.004469718,0.0029286903375
compsvi3,table,mug,0,1,0.0,0,0.020989599999999997,0.0,0.0,0.8066038000000001,3.684013e-07,0.2598778,1.0,0.01450561,0.0006943823250000001
compsvi3,pencil,table,0,0,1.0,0,0.0,0.1439394,0.9772726999999999,0.0,0.02027667,0.18241110000000002,0.005996871,1.0,0.900820525
compsvi3,pencil,pear,0,0,0.0,0,0.14541199999999999,0.0,0.0,0.0,0.0,0.2456426,0.0,0.0,0.03200865775
compsvi3,pencil,mug,0,1,0.7636564,0,0.03521821,0.0,0.0,0.02272727,0.4415024,0.08447191,0.1862464,0.45050450000000003,0.5974561575
compsvi3,pear,table,0,0,0.9991492000000001,0,0.0,0.06451613,0.990442,0.0,0.003526985,0.4126606,0.004469718,1.0,0.6717902250000001
compsvi3,pear,pencil,0,0,0.0,0,0.14615060000000002,0.0,0.5483871,0.0,0.0,0.2456426,0.0,0.0,0.028618519024999997
compsvi3,pear,mug,0,1,0.0,0,0.0,0.03106332,0.0,0.007168459,0.01951777,0.1613297,0.006034492,0.01958378,0.72313806645
compsvi3,mug,table,0,0,1.0,0,0.0,0.20223139999999998,0.9884210999999999,0.0,0.0001298336,0.2598778,0.01450561,1.0,0.6481089250000001
compsvi3,mug,pencil,0,0,0.0,0,0.004136219,0.01809488,0.44004309999999996,0.0,0.08049134,0.08447191,0.45050450000000003,0.1862464,0.00437712716
compsvi3,mug,pear,0,0,0.0,0,0.0,0.06745734,0.2105757,0.0,0.004994277,0.1613297,0.01958378,0.006034492,0.155330651225
compsvi34,table,pencil (1),0,0,0.0,0,0.1815894,0.0,0.0,1.0,0.0,0.28841490000000003,1.0,0.01595009,0.00015671815
compsvi34,table,pencil,0,0,0.0,0,0.10527089999999999,0.0,0.0,0.8066038000000001,1.30095e-05,0.18379079999999998,1.0,0.006441085,0.0014649262900000002
compsvi34,table,mug,0,1,0.0,0,0.02099115,0.0,0.0,0.8066038000000001,1.51612e-07,0.2609959,1.0,0.01488145,0.000532006225
compsvi34,pencil (1),table,0,0,1.0,0,0.1601358,0.0,1.0,0.0,0.0,0.28841490000000003,0.02877653,1.0,0.92459395
compsvi34,pencil (1),pencil,0,0,0.0,0,0.10353889999999999,0.0,1.0,0.0,0.0,0.107823,0.4996679,0.1231741,0.01982919825
compsvi34,pencil (1),mug,0,1,0.9507378000000001,0,0.009119259000000001,0.03030303,0.8030303000000001,0.0,0.0034210029999999997,0.02904985,0.6944034,0.6559014,1.0
compsvi34,pencil,table,0,0,1.0,0,0.0,0.1818182,0.9772726999999999,0.0,0.02328385,0.18379079999999998,0.006441085,1.0,0.953623425
compsvi34,pencil,pencil (1),0,0,0.007604250999999999,0,0.1033692,0.0,0.0,1.0,0.0,0.107823,0.1872905,0.30271479999999995,0.0019580755499999996
compsvi34,pencil,mug,0,1,0.7646373000000001,0,0.03584618,0.0,0.0,0.02272727,0.44787170000000004,0.08374502,0.1984481,0.4584933,0.64029254
compsvi34,mug,table,0,0,1.0,0,0.0,0.20223139999999998,0.993859,0.0,5.208872e-05,0.2609959,0.01488145,1.0,0.8720837
compsvi34,mug,pencil (1),0,0,0.0001953898,0,2.455742e-05,0.02301706,0.0,0.9780610999999999,0.00033793669999999997,0.02904985,0.6559014,0.6944034,0.00055299875
compsvi34,mug,pencil,0,0,0.0,0,0.003745118,0.0184699,0.44004309999999996,0.0,0.08597449,0.08374502,0.4584933,0.1984481,0.0071077370125
compsvi36,table,pencil,0,0,0.0,0,0.1043317,0.0,0.0,0.8066038000000001,1.0398959999999999e-05,0.18241110000000002,1.0,0.005996869,0.0008372343924999999
compsvi36,table,pear,0,0,0.0,0,0.02190674,0.0,0.0,0.8066038000000001,2.494145e-06,0.4126607,1.0,0.0044697159999999994,0.0029251125375
compsvi36,table,mug,0,1,0.0,0,0.020989599999999997,0.0,0.0,0.8066038000000001,9.183688999999999e-08,0.2598778,1.0,0.01450569,0.0006682488250000001
compsvi36,pencil,table,0,0,1.0,0,0.0,0.1439394,0.9772726999999999,0.0,0.02010204,0.18241110000000002,0.005996869,1.0,0.900820525
compsvi36,pencil,pear,0,0,0.0,0,0.14541199999999999,0.0,0.0,0.0,0.0,0.24564270000000002,0.0,0.0,0.031979196200000004
compsvi36,pencil,mug,0,1,0.7637204000000001,0,0.03521821,0.0,0.0,0.02272727,0.4414831,0.08447191,0.186246,0.45050609999999996,0.5973107825
compsvi36,pear,table,0,0,0.9996964,0,0.0,0.06451613,0.9928315000000001,0.0,0.003435145,0.4126607,0.0044697159999999994,1.0,0.6724785500000001
compsvi36,pear,pencil,0,0,0.0,0,0.14615060000000002,0.0,0.5483871,0.0,0.0,0.24564270000000002,0.0,0.0,0.028618519024999997
compsvi36,pear,mug,0,1,0.0,0,0.0,0.03106332,0.0,0.007168459,0.01883371,0.16132979999999997,0.00582311,0.01889789,0.72313806645
compsvi36,mug,table,0,0,1.0,0,0.0,0.20223139999999998,1.0,0.0,3.23654e-05,0.2598778,0.01450569,1.0,0.6460808025
compsvi36,mug,pencil,0,0,0.0,0,0.004136219,0.01809488,0.44004309999999996,0.0,0.08048736,0.08447191,0.45050609999999996,0.186246,0.00437712716
compsvi36,mug,pear,0,0,0.0,0,0.0,0.06745734,0.2105757,0.0,0.004819215,0.16132979999999997,0.01889789,0.00582311,0.155327074475
compsvi45,table,pencil,0,0,0.0,0,0.10527089999999999,0.0,0.0,0.8066038000000001,1.30095e-05,0.18379079999999998,1.0,0.006441085,0.0005134770425
compsvi45,table,cup,0,1,0.0,0,0.01660985,0.0,0.0,0.5613208000000001,7.096965e-05,0.1143011,1.0,0.02368471,0.0060006437499999996
compsvi45,table,mug,0,1,0.0,0,0.02099115,0.0,0.0,0.8066038000000001,1.51612e-07,0.2609959,1.0,0.01488145,0.0027826175875000003
compsvi45,pencil,table,0,0,1.0,0,0.0,0.1818182,0.9772726999999999,0.0,0.02328385,0.18379079999999998,0.006441085,1.0,0.93571365
compsvi45,pencil,cup,0,1,0.0029415979999999997,0,0.02442854,0.0,0.0,0.0,0.5349857,0.10609339999999999,0.14549,0.5349857,0.797529675
compsvi45,pencil,mug,0,1,0.7627583,0,0.03584618,0.0,0.0,0.02272727,0.44787170000000004,0.08374502,0.1984481,0.4584933,0.604044525
compsvi45,cup,table,0,0,0.9971206,0,0.0,0.13289,0.9801947,0.0,0.0075006709999999996,0.1143011,0.02368471,1.0,0.9412146750000001
compsvi45,cup,pencil,0,0,0.0,0,0.01645688,0.0,0.6546189,0.0,0.03159188,0.10609339999999999,0.5349857,0.14549,0.35362665035
compsvi45,cup,mug,0,1,0.0,0,0.0,0.02616956,0.43448109999999995,0.01971028,0.07688502,0.1628361,0.2499335,0.1570368,0.3039904175
compsvi45,mug,table,0,0,0.9999960999999999,0,0.0,0.20223139999999998,0.993859,0.0,5.208872e-05,0.2609959,0.01488145,1.0,0.905410475
compsvi45,mug,pencil,0,0,0.0,0,0.003745118,0.0184699,0.44004309999999996,0.0,0.08597449,0.08374502,0.4584933,0.1984481,0.50755869
compsvi45,mug,cup,0,1,3.876345999999999e-05,0,0.0,0.1016782,0.0,0.0,0.2499335,0.1628361,0.1570368,0.2499335,1.0
compsvi46,bowl,ball,0,0,0.0,0,0.007772927,0.00300075,0.0,0.0,0.03927868,0.144648,0.1234685,0.03927869,0.008057740899999999
compsvi46,bowl,table,0,0,1.0,0,0.0,0.08714679,0.9958739999999999,0.0,0.009920225,0.05494486,0.02215592,1.0,0.90263435
compsvi46,bowl,pencil,0,0,0.0,0,0.0001199916,0.02300575,0.0,0.9507377,0.02944951,0.05743317,0.5491881,0.6217139,0.010254517
compsvi46,ball,bowl,0,1,0.24924699999999997,0,0.004501814,0.05631068,0.1553398,0.0,0.08924983,0.144648,0.03927869,0.1234685,0.75000152994875
compsvi46,ball,table,0,0,1.0,0,0.01590014,0.0,1.0,0.0,0.03091186,0.1683366,0.007048401,1.0,0.75145246475
compsvi46,ball,pencil,0,0,0.7815842,0,0.14450770000000002,0.0,0.0,0.7941746999999999,0.0,0.19485639999999999,0.0,0.0,0.11344153250000001
compsvi46,table,bowl,0,1,0.0,0,0.04408098,0.0,0.0,0.8066038000000001,2.531455e-05,0.05494486,1.0,0.02215592,0.0003550055
compsvi46,table,ball,0,0,0.0,0,0.09384406,0.0,0.0,0.5613208000000001,3.471549e-05,0.1683366,1.0,0.007048401,6.364598424999999e-05
compsvi46,table,pencil,0,0,0.0,0,0.1353672,0.0,0.0,1.0,0.0,0.03830479,1.0,0.025212599999999998,0.0001887327725
compsvi46,pencil,bowl,0,1,1.0,0,0.0,0.15151520000000002,0.7424242,0.0,0.12381569999999999,0.05743317,0.6217139,0.5491881,1.0
compsvi46,pencil,ball,0,0,0.0,0,0.15072370000000002,0.0,0.0,0.0,0.0,0.19485639999999999,0.0,0.0,0.018045880499999997
compsvi46,pencil,table,0,0,0.9982851,0,0.08897388,0.0,1.0,0.0,0.0,0.03830479,0.03318412,1.0,0.7826084249999999
compsvinew1,plate,table,0,0,1.0,0,3.695488e-06,0.24029299999999998,1.0,0.0,0.002312977,1.003947,0.0861615,1.0,0.8329888
compsvinew1,plate,cube,0,0,0.02548526,0,0.03259832,0.0,0.0,0.39743590000000006,0.01618839,0.8393779,1.0,0.03573594,0.025153254
compsvinew1,plate,pencil,0,0,0.10940510000000002,0,0.002942901,0.02124542,0.5813187,0.0,0.08898685,0.806339,0.498949,0.1421137,0.051000738250000004
compsvinew1,table,plate,0,0,0.0,0,0.021793299999999998,0.0,0.0,0.8066038000000001,6.7591639999999994e-06,1.003947,1.0,0.0861615,0.0003134987
compsvinew1,table,cube,0,0,0.0,0,0.0832891,0.0,0.0,1.0,0.0,0.43496450000000003,1.0,0.0030866609999999997,0.00018713131499999998
compsvinew1,table,pencil,0,0,0.0,0,0.3325343,0.0,0.0,0.8066038000000001,3.971991e-05,0.6910033,1.0,0.02454104,0.001352357325
compsvinew1,cube,plate,0,0,0.9999960999999999,0,2.2232529999999996e-05,0.5,0.5,0.0,0.1736199,0.8393779,0.03573594,1.0,0.72461495
compsvinew1,cube,table,0,0,1.0,0,0.01513189,0.0,1.0,0.0,0.0,0.43496450000000003,0.003534512,1.0,0.646802875
compsvinew1,cube,pencil,0,0,0.002365059,0,0.16060770000000002,0.0,0.5,0.0,0.0,0.2573201,0.0,0.0,0.04248650075
compsvinew1,pencil,plate,0,0,0.0,0,0.0,0.3712121,0.0,0.22727270000000002,0.46521309999999994,0.806339,0.1421137,0.498949,0.3950306475
compsvinew1,pencil,table,0,0,1.0,0,0.0,0.6818181999999999,0.7424242,0.0,0.07105796,0.6910033,0.02454104,1.0,0.89207455
compsvinew1,pencil,cube,0,0,0.0,0,0.1607924,0.0,0.0,0.7424242,0.0,0.2573201,0.0,0.0,0.025865933
compsvinew2,mug,table,0,0,0.9842407,0,0.39273,0.0,1.0,0.0,0.0,0.23254320000000003,0.06159906,1.0,1.0
compsvinew2,mug,box,0,1,0.0,0,0.24686950000000002,0.0,1.0,0.0,0.0,0.1709297,0.2611755,0.01072225,0.10820235875
compsvinew2,table,mug,0,1,0.0,0,0.43295029999999995,0.0,0.0,1.0,0.0,0.23254320000000003,1.0,0.02164103,0.04017728975
compsvinew2,table,box,0,1,0.0,0,0.01989874,0.0,0.0,0.5613208000000001,3.287031e-05,0.3347125,1.0,0.0111629,0.001325165325
compsvinew2,box,mug,0,1,0.0033237059999999996,0,0.25834470000000004,0.0,0.0,1.0,0.0,0.1709297,0.1380352,0.02028749,0.835027675
compsvinew2,box,table,0,0,1.0,0,0.0,0.25479450000000003,0.9849315000000001,0.0,0.01615559,0.3347125,0.0111629,1.0,0.7451123025
compsvo12,box,book (1),0,0,0.6186085,0,0.7610276,0.0,0.0,1.0,0.0,0.5353691999999999,0.0,0.0,0.33542975500000005
compsvo12,box,book,0,0,0.6060739,0,1.274807,0.0,0.0,1.0,0.0,1.189122,0.0,0.0,0.2036005025
compsvo12,box,table,0,0,1.0,0,0.01036477,0.0,0.0,0.0,1.0,0.2888691,0.09971711,1.0,1.0
compsvo12,book (1),box,0,1,0.0002494552,0,0.7685696,0.0,1.0,0.0,0.0,0.5353691999999999,0.0,0.0,0.000213642645
compsvo12,book (1),book,0,0,0.005453405,0,0.2938824,0.0,0.0,0.0,0.0,0.6681037,0.0,0.0,0.00018538293
compsvo12,book (1),table,0,0,0.999124,0,1.969886e-06,0.4024935,0.9964714,0.0,0.0001987368,0.2562369,0.07778896,1.0,0.61587315
compsvo12,book,box,0,1,0.00023804150000000001,0,1.273873,0.0,1.0,0.0,0.0,1.189122,0.0,0.0,0.0003819714
compsvo12,book,book (1),0,0,0.005987246,0,0.2938078,0.0,0.02399435,0.02399435,0.0,0.6681037,0.0,0.0,0.0032071402000000003
compsvo12,book,table,0,0,1.0,0,5.3227819999999993e-05,0.2128911,0.9750646999999999,0.0,0.004996795,0.9232214,0.03556893,0.5676455,0.8123704
compsvo12,table,box,0,1,0.0,0,0.05393616,0.0,0.7704403000000001,0.08176101,0.06612015,0.2888691,1.0,0.09971711,0.0002428040625
compsvo12,table,book (1),0,0,0.0,0,0.020989599999999997,0.0,0.0,0.8066038000000001,9.340262e-07,0.2562369,1.0,0.07778896,0.00019716727
compsvo12,table,book,0,0,0.0,0,0.0,0.01886792,0.0,0.8066038000000001,1.927308e-05,0.9232214,0.5676455,0.03556893,0.000197512575
compsvo12v,board,book,0,0,0.0,0,0.0,0.19546739999999999,0.0,0.9801700000000001,0.0001063808,22.09455,0.8773752,0.2527741,0.00306963065
compsvo12v,board,table,0,0,1.0,0,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,22.22553,0.09530415,1.0,0.99883845
compsvo12v,board,clock,0,0,0.0,1,0.0,0.3399433,0.09348442,0.1416431,0.0028392820000000003,267.0838,0.8338785,0.01767303,0.12167249999999999
compsvo12v,book,board,0,0,1.0,1,0.0,0.07268878,0.9797695,0.0,0.01075817,22.09455,0.2527741,0.8773752,0.853057925
compsvo12v,book,table,0,0,0.9998966,0,0.99635,0.0,1.0,0.0,0.0,0.507905,0.1829479,1.0,0.9673079250000001
compsvo12v,book,clock,0,0,0.001134421,1,0.10219919999999999,0.0,1.0,0.0,0.0,283.7581,0.0,0.0,0.20030237750000002
compsvo12v,table,board,0,0,0.0,1,0.0780695,0.0,0.0,0.9559748,5.964316e-07,22.22553,1.0,0.09530415,0.0006566767425
compsvo12v,table,book,0,0,0.0,0,1.0182360000000001,0.0,0.0,1.0,0.0,0.507905,1.0,0.02898841,8.489319249999999e-05
compsvo12v,table,clock,0,0,0.0,1,0.8835671999999999,0.0,0.0,1.0,0.0,283.5421,1.0,0.0024588170000000003,0.003962538975
compsvo12v,clock,board,0,0,0.9758393,1,0.0,0.9744815999999998,0.0,0.0,0.8338785,267.0838,0.01767303,0.8338785,0.90824375
compsvo12v,clock,book,0,0,0.0,0,0.11157349999999999,0.0,0.0,1.0,0.0,283.7581,0.0,0.0,0.075876625
compsvo12v,clock,table,0,0,1.0,0,0.8332021999999999,0.0,1.0,0.0,0.0,283.5421,0.07419338,1.0,0.99985985
compsvo13v,jar,board,0,0,8.588793e-05,1,0.0,0.09161932,0.0,0.19034089999999998,0.1533991,22.19525,0.02137506,0.15340510000000002,0.06787770073800001
compsvo13v,jar,book,0,0,0.0,0,0.7865053000000001,0.0,0.0,1.0,0.0,0.17466479999999998,0.7588096,0.207681,0.0654416565
compsvo13v,jar,table,0,0,0.9999994000000001,0,4.80548e-07,0.37784090000000004,0.7485795999999999,0.0,6.369673e-05,0.3500217,0.01327942,1.0,0.92437985
compsvo13v,board,jar,0,1,0.0,0,0.0,0.03399434,0.8923513000000001,0.0,0.004495998,22.19525,0.15340510000000002,0.02137506,0.054271086749999996
compsvo13v,board,book,0,0,0.0,0,0.0,0.19546739999999999,0.0,0.9801700000000001,0.0001063808,22.09455,0.8773752,0.2527741,0.01034589975
compsvo13v,board,table,0,0,1.0,0,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,22.22553,0.09530415,1.0,0.98753255
compsvo13v,book,jar,0,1,0.001594121,0,0.7867465,0.0,1.0,0.0,0.0,0.17466479999999998,1.0,0.1004424,0.0696701653
compsvo13v,book,board,0,0,1.0,1,0.0,0.07268878,0.9797695,0.0,0.01075817,22.09455,0.2527741,0.8773752,0.833212675
compsvo13v,book,table,0,0,0.9998881,0,0.99635,0.0,1.0,0.0,0.0,0.507905,0.1829479,1.0,0.81861275
compsvo13v,table,jar,0,1,0.0,0,0.02099067,0.0,0.0,0.8584905999999999,2.1646000000000002e-07,0.3500217,1.0,0.01327942,0.002210581575
compsvo13v,table,board,0,0,0.0,1,0.0780695,0.0,0.0,0.9559748,5.964316e-07,22.22553,1.0,0.09530415,4.3415858499999995e-05
compsvo13v,table,book,0,0,0.0,0,1.0182360000000001,0.0,0.0,1.0,0.0,0.507905,1.0,0.02898841,0.000162853818
compsvo14,book (1),book,0,0,0.9419703000000001,0,0.0,0.04940014,0.8880264000000001,0.0,0.0264918,0.07096933,0.7878968000000001,0.6350547,0.244922225
compsvo14,book (1),table,0,0,1.0,0,0.04896003,0.0,1.0,0.0,0.0,0.454733,0.0851716,1.0,0.84032195
compsvo14,book,book (1),0,0,0.0,0,0.0,0.17784049999999998,0.0,0.9317808000000001,0.03222235,0.07096933,0.6350547,0.7878968000000001,0.0156183025
compsvo14,book,table,0,0,1.0,0,0.0,0.4090802,0.9614208000000001,0.0,0.02219061,0.4136022,0.06273933,1.0,0.7350522749999999
compsvo14,table,book (1),0,0,0.0,0,0.07186531,0.0,0.0,1.0,0.0,0.454733,1.0,0.07796304,0.00014009595
compsvo14,table,book,0,0,0.0,0,0.0722819,0.0,0.0,0.8066038000000001,8.873620999999999e-05,0.4136022,1.0,0.06273933,0.0002695404225
compsvo14a,box,book,0,0,0.0,0,0.0,0.04310345,0.0,0.8275861999999999,0.00034774800000000005,0.9976221,0.5143406,0.4981823,0.25458913250000004
compsvo14a,box,table,0,0,0.9998908999999999,0,0.0,0.10344829999999999,0.9482759,0.0,0.00026883479999999997,0.5597255,0.08029788,1.0,0.79825665
compsvo14a,book,box,0,1,1.0,0,1.5554409999999998e-06,0.17854620000000002,0.9611856,0.0,0.002398461,0.9976221,0.4981823,0.5143406,0.372781275
compsvo14a,book,table,0,0,1.0,0,0.33048140000000004,0.0,1.0,0.0,0.0,0.4431941,0.1336777,1.0,0.5934551450000001
compsvo14a,table,box,0,1,0.0,0,0.05222514,0.0,0.0,0.8066038000000001,8.718337e-06,0.5597255,1.0,0.08029788,0.0007140200249999999
compsvo14a,table,book,0,0,0.0,0,0.35394559999999997,0.0,0.0,1.0,0.0,0.4431941,1.0,0.07861389,0.00022522622499999997
compsvo14v,jar,board,0,0,0.0001507303,1,0.1986174,0.0,0.0,0.19034089999999998,0.0,22.216260000000002,0.0,0.0,0.000689518225
compsvo14v,jar,book,0,0,0.0,0,0.807966,0.0,0.0,1.0,0.0,0.3856945,0.0,0.0,0.0001574515
compsvo14v,jar,table,0,0,0.9999993,0,0.0,0.37784090000000004,0.7485795999999999,0.0,6.369673e-05,0.125352,0.01327943,1.0,1.0
compsvo14v,board,jar,0,1,0.0,0,0.21167660000000002,0.0,0.8923513000000001,0.0,0.0,22.216260000000002,0.0,0.0,0.28999029075
compsvo14v,board,book,0,0,0.0,0,0.0,0.19546739999999999,0.0,0.9801700000000001,0.0001063808,22.09455,0.8773752,0.2527741,0.009161255082250002
compsvo14v,board,table,0,0,1.0,0,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,22.22553,0.09530415,1.0,1.0
compsvo14v,book,jar,0,1,0.001594121,0,0.8050773,0.0,1.0,0.0,0.0,0.3856945,0.0,0.0,0.2917353643
compsvo14v,book,board,0,0,1.0,1,0.0,0.07268878,0.9797695,0.0,0.01075817,22.09455,0.2527741,0.8773752,0.8372892
compsvo14v,book,table,0,0,1.0,0,0.99635,0.0,1.0,0.0,0.0,0.507905,0.1829479,1.0,0.604792625
compsvo14v,table,jar,0,1,0.0,0,0.01795542,0.0,0.0,0.8584905999999999,2.1646000000000002e-07,0.125352,1.0,0.01327943,0.02850637935
compsvo14v,table,board,0,0,0.0,1,0.0780695,0.0,0.0,0.9559748,5.964316e-07,22.22553,1.0,0.09530415,0.00017718911675
compsvo14v,table,book,0,0,0.0,0,1.0182360000000001,0.0,0.0,1.0,0.0,0.507905,1.0,0.02898841,0.00023520272250000002
compsvo16,balloon,book,0,0,0.0,0,0.7227060000000001,0.0,1.0,0.0,0.0,96.4726,0.0,0.0,0.0
compsvo16,balloon,table,0,0,0.0,0,0.35180759999999994,0.0,1.0,0.0,0.0,96.34883,0.1624048,1.0,0.0
compsvo16,book,balloon,0,0,8.310908000000001e-05,1,0.7025835,0.0,0.0,1.0,0.0,96.4726,0.0,0.0,2.3391787499999998e-05
compsvo16,book,table,0,0,1.0,0,0.0,0.4024935,0.9868267,0.0,0.006139365,0.44326279999999996,0.07779767,1.0,0.811329
compsvo16,table,balloon,0,0,0.0,1,0.38058459999999994,0.0,0.0,1.0,0.0,96.34883,1.0,0.09763147,5.065225249999999e-06
