Annotation ID,Clean User ID,Task,Scene,Preposition,Prepositions,Figure,Ground,Time
9f9acd23-92da-40e7-9dbb-ac1ea4d214dd,37,comp,compsvi25,above,,none,box,20190805-150855
a2f6402c-b214-4fec-b4ec-087f4090efad,37,comp,compsvi25,over,,none,box,20190805-150801
ab228244-7d03-43a9-aead-ae7ecdb14339,37,comp,compsvi25,in,,none,box,20190805-150803
3e59d0b6-b271-4ac1-b936-d6c76a6dd057,37,comp,compsvo17,on,,book,table,20190805-150808
6d5457f2-627b-4d45-9243-5071d90f8aa3,37,comp,compsvo17,over,,none,table,20190805-150812
6f2a1f9f-b2ec-49b0-ac3e-732166991f10,37,comp,compsvo17,above,,book,table,20190805-150814
0d8b3ed5-be59-43c4-8dd8-2fa99357ae4c,37,comp,compsvo17,on top of,,book,table,20190805-150817
e7348790-f9bd-4500-ab31-8303d86bb1e8,37,comp,compsvo17,in,,none,table,20190805-150821
895e70f6-4881-42b8-84fe-4e516c43d690,37,comp,compsvu34,under,,picture,book (1),20190805-150827
e760ec2b-cb15-400a-b46c-b9fc59d6b08f,37,comp,compsvu34,inside,,none,book (1),20190805-150830
16b69a3a-3655-4a49-96e8-3db1d3170a9e,37,comp,compsvu34,above,,none,book (1),20190805-150832
02c58053-9f2f-4b46-82d3-f74500cb853f,37,comp,compsvu34,in,,none,book (1),20190805-150834
3f457e1c-20c6-41a8-8210-c15cf26277b0,37,comp,compsvu34,below,,picture,book (1),20190805-150838
0118f935-8be7-48ed-9bd1-dd2b6c0005e5,40,sv,compsvo13v,,against;,jar,board,20190909-180920
275dec4c-b57b-464b-a4bd-2f6e6fd6a7b0,40,sv,compsvo13v,,on;on top of;,book,board,20190909-180931
c50b1c1c-3133-415c-aacf-311ad10e2478,40,sv,compsvo17,,under;,box,table,20190909-180947
ecc562a9-1444-46b3-a7f4-3dc49dc2e607,40,sv,compsvo17,,on;on top of;,book,table,20190909-180955
b5e2bd3b-41db-4b1c-b44e-6d93aeacacc8,40,sv,compsva12,,on;on top of;,box,book,20190909-180913
dd0e1411-5673-4b6f-af8f-133f060eb510,40,sv,compsva12,,on;on top of;,pear,book,20190909-180932
195c249a-ac86-4df4-99b1-bf44ef0ff54c,40,sv,compsvo68,,against;,box,table,20190909-180944
4af12cfb-4fc1-4c3f-b84f-c6ab7498f547,40,sv,compsvo68,,above;,balloon,table,20190909-180948
680bc82f-5947-408d-96ec-65c40894c72d,40,sv,compsvi25,,none;,pencil,box,20190909-180915
37f34b8d-65d4-4300-a252-435e9e4c1885,40,sv,compsvi25,,against;on;,pencil (1),box,20190909-180926
9dd68724-50a0-43fd-9ff1-4cbbb6f02f7e,40,sv,compsvi26a,,on;,pencil,lamp,20190909-180940
5d4e47f3-45eb-4282-8c5b-e6d9115272a7,40,sv,compsvi26a,,none;,bowl,lamp,20190909-180946
7d0a0103-4440-4070-a21e-5adda33a3827,40,sv,compsvi26,,against;on;,cube,cup,20190909-180957
b96f1f45-973e-4ba8-9022-f14756af476e,40,sv,compsvi26,,none;,pencil,cup,20190909-180903
bdd9e2b4-7c0d-4242-b5e9-d7f6395cc38c,40,sv,compsvo12,,on;on top of;,book (1),table,20190909-180913
c9bf7da3-a3b3-43cd-adff-d1bd4a484f23,40,sv,compsvo12,,against;under;,box,table,20190909-180921
332ffa73-9723-4b0a-aeae-123839733886,40,sv,compsvo12,,on;on top of;,book,table,20190909-180927
4f903877-532c-4ed1-91e6-4aef0a8f725f,40,sv,compsvi46,,none;,ball,bowl,20190909-180937
1fd364e0-4db6-4b13-8652-6c0d6c56e864,40,sv,compsvi46,,on;on top of;,pencil,bowl,20190909-180942
e16d9a12-3dad-4221-89e0-c87da78a25cf,40,sv,compsvo29,,none;,box,table,20190909-180949
d3a51ea6-1022-4ee4-b89e-24f954510eae,40,sv,compsvo29,,on;on top of;,book,table,20190909-180955
dfea7dbe-7685-453d-b699-104d1609f5d1,40,comp,compsvi24,under,,table,cup,20190909-180922
cfbff3d9-c9cf-4294-ae59-6c0fe58fc92f,40,comp,compsvi24,inside,,none,cup,20190909-180927
a3a048d1-7d2f-41c2-aec7-a4662f047959,40,comp,compsvi24,in,,none,cup,20190909-180931
eb00c994-d10c-4c6c-8031-229771005419,40,comp,compsvi24,over,,none,cup,20190909-180941
b1947043-ee77-4db1-a4be-85f960042cbb,40,comp,compsvi24,above,,none,cup,20190909-180945
b6c14d80-5826-4c0a-857c-0e6c3a3c04e2,40,comp,compsvo67,on top of,,none,table,20190909-180951
f791c5ba-5171-443a-9c2a-d64e25dc7a15,40,comp,compsvo67,inside,,none,table,20190909-180953
f302f311-ee3a-4e2b-b124-ab0be408e078,40,comp,compsvo67,on,,none,table,20190909-180954
765385b1-f9b4-4b80-8b41-350e4cc2e245,40,comp,compsvo67,in,,none,table,20190909-180955
60b1d5a8-e902-4353-8adf-590590ffe4f1,40,comp,compsvo67,over,,none,table,20190909-180955
a18cec86-8cb5-47ae-8143-7f4bcef6887d,40,comp,compsvo17,over,,none,table,20190909-180958
180464d1-8872-406c-8466-696333020509,40,comp,compsvo17,against,,none,table,20190909-180900
ee85ee47-ff72-4124-9d38-aa492e482eb4,40,comp,compsvo17,above,,none,table,20190909-180901
60a85bb0-e57e-494d-9c45-eee747c50ce6,40,comp,compsvo17,below,,box,table,20190909-180903
79334efe-4a84-4ae5-a0d7-e5a5c6e519e1,40,comp,compsvo17,on,,book,table,20190909-180906
eec3c2e7-8949-491f-af6b-9359aaa4709d,40,comp,compsvo26,under,,none,table,20190909-180910
f954dcb5-d2aa-4a10-89ed-7103dc4bdd4f,40,comp,compsvo26,against,,none,table,20190909-180912
f8de6538-e36e-4ea1-9217-40da105c917b,40,comp,compsvo26,on,,book,table,20190909-180915
c5555035-086e-4a74-abac-47ff7bfa48aa,40,comp,compsvo26,above,,balloon,table,20190909-180918
2a1627dc-acb1-4822-b336-318f3d882898,40,comp,compsvo26,below,,none,table,20190909-180920
6a8c2f38-389f-43d9-8126-143408af3e5f,40,comp,compsvo29,on top of,,book,table,20190909-180929
ae6a2aac-abb8-4ee4-8ef5-b8c90634b4f1,40,comp,compsvo29,below,,none,table,20190909-180931
0e0b17c0-0ca1-4bf8-899d-f1c696ee10a5,40,comp,compsvo29,above,,none,table,20190909-180934
d16489e4-c0c8-4759-997c-7dcf64ca0082,40,comp,compsvo29,under,,none,table,20190909-180935
e3234c11-0db4-4155-a48c-5e49ac80b4ef,40,comp,compsvo29,against,,none,table,20190909-180936
5db792b9-12ba-4e5c-9cff-5735959dba8d,40,comp,compsvo34v,against,,jar,board,20190909-180941
15438630-12f0-4385-926e-8484494a6e15,40,comp,compsvo34v,inside,,none,board,20190909-180943
4a1b7918-c9ce-4d41-81ce-e9edfceb1b08,40,comp,compsvo34v,above,,none,board,20190909-180944
34a3b4b3-1dd8-46c1-8ec2-66eb71820048,40,comp,compsvo34v,below,,none,board,20190909-180945
90a71311-4dd1-461b-85b3-8fba9cede10c,40,comp,compsvo34v,under,,none,board,20190909-180948
c2f6e026-6572-4a54-bc20-97458f6186f0,40,comp,compsva24,on top of,,picture,bin,20190909-180958
68b6b0c6-7c1a-4774-bf71-055c6c1bbaeb,40,comp,compsva24,inside,,none,bin,20190909-180900
d476e1f6-d92e-4cce-98d4-450655f6d4e8,40,comp,compsva24,over,,table,bin,20190909-180903
8f996394-5d4b-475b-8b7c-20a4c138fd91,40,comp,compsva24,under,,none,bin,20190909-180905
e4713dbf-1083-440c-bd4a-d602f600a4a1,40,comp,compsva24,against,,picture,bin,20190909-180908
0a7a4d3f-e031-48b2-b82a-e9944d60ed03,40,comp,compsvi46,on top of,,pencil,bowl,20190909-180913
6036a099-5d44-41a0-a05f-fcfbd6d472b9,40,comp,compsvi46,against,,ball,bowl,20190909-180917
01d0973a-e8bd-4ac5-ba12-506bc1990a6b,40,comp,compsvi46,in,,none,bowl,20190909-180919
6e168c96-dc6a-4848-b350-3e36f06255dd,40,comp,compsvi46,on,,pencil,bowl,20190909-180922
fb45ac26-d9d0-4d1f-ac07-233e50118c1c,40,comp,compsvi46,above,,none,bowl,20190909-180925
7f366670-493d-4645-8b3d-c019eca606b5,40,comp,compsvo16,in,,none,table,20190909-180929
457af7ed-9e9a-491b-ac25-0379ba03ddd9,40,comp,compsvo16,under,,none,table,20190909-180930
69c1a48f-37e5-4c39-af99-7250ef3c0c04,40,comp,compsvo16,above,,balloon,table,20190909-180932
dc975abe-db84-4092-a60f-03701ff82c20,40,comp,compsvo16,on top of,,book,table,20190909-180934
4d42b98d-5de2-4bf7-aea6-24856a14b68e,42,sv,compsva23,,over;above;,balloon,book,20190922-120941
a6be503f-a4e1-43fb-bfd7-925480f94978,42,sv,compsva23,,on;on top of;,box,book,20190922-120920
5b0ff4c9-3380-4782-832d-7463727f33dc,42,sv,compsvo79,,none;,box,table,20190922-120946
4637518a-db49-481b-aea4-e0b7c586b6ac,42,sv,compsvo79,,under;below;,box (1),table,20190922-120907
592a73aa-8cc9-4e1d-8300-f33725d08dd9,42,sv,compsvo23v,,against;below;,jar,board,20190922-120945
b4c80e93-aaad-440d-a68a-2943f5fe86fb,42,sv,compsvo23v,,against;on;,clock,board,20190922-120908
61c10e73-c251-4995-a04f-43337b0aa5a3,42,sv,compsvi12,,on;,cube,table,20190922-120907
1c0087da-2a0c-4436-8645-d396a76d1fc4,42,sv,compsvi12,,in;inside;,pencil,cup,20190922-120935
7bfa2244-77a2-459f-b9ce-bde20b73bd2c,42,sv,compsvi12,,none;,pencil,table,20190922-120941
6fdd5f8b-ae63-4ddd-aa0d-6030aa65ea7d,42,sv,compsvi12,,against;on;,cube,cup,20190922-120952
05100334-7027-4ae5-a053-d942bfe026ce,42,sv,compsvo78,,against;,box,table,20190922-120901
843c6f02-3455-48f0-b6ae-b28ef72606f7,42,sv,compsvo78,,under;below;,box (1),table,20190922-120911
a1c894ba-bc28-4e05-a902-c723461cabc7,42,sv,compsvo68,,against;,box,table,20190922-120923
c2f61f72-4314-4552-ba0e-10067867b671,42,sv,compsvo68,,over;above;,balloon,table,20190922-120948
a6d54d5e-2d95-48ef-8928-b16fc29d3a33,42,sv,compsvi14,,in;inside;,ball,bowl,20190922-120901
7363252e-fa1b-4ba2-b401-20685753b928,42,sv,compsvi14,,on top of;,pencil,bowl,20190922-120921
41c14fd6-b322-4eb7-9e01-0850ace82e46,42,sv,compsvo29,,none;,box,table,20190922-120939
65f1dff2-ab62-4654-9d8a-d339650d0e9c,42,sv,compsvo29,,on;on top of;,book,table,20190922-120952
469ad109-1336-4663-a143-e0b7a0746f7e,42,sv,compsvo14,,on;on top of;,book (1),table,20190922-120925
e3a230da-0675-4da4-a30b-4c6b06b20145,42,sv,compsvo14,,on;,book,table,20190922-120928
f137b0e2-76ab-4882-9aae-df4bc2dacad2,42,sv,compsvo27,,under;,box,table,20190922-120905
243878b2-a134-4bf0-9be4-2d5c4f680efa,42,sv,compsvo27,,on;on top of;,book,table,20190922-120918
718ce27b-17e4-4eea-840a-9c6d52dffabd,42,comp,compsvu34,under,,picture,book (1),20190922-120909
c30598b0-c85f-4d38-b9c2-e8595c531e70,42,comp,compsvu34,on top of,,none,book (1),20190922-120919
98967663-5c6e-45cc-9923-3cd5910aa7d8,42,comp,compsvu34,above,,none,book (1),20190922-120926
1ddd0d63-09e8-4abd-8a47-29e61c161360,42,comp,compsvu34,on,,none,book (1),20190922-120933
c9b1aecb-2e7f-43a3-a4df-d38b2c8bc970,42,comp,compsvu34,against,,picture,book (1),20190922-120939
219cd30b-1b9c-4c98-97ad-41cc161969d2,42,comp,compsva24,above,,table,bin,20190922-120959
c4bc7ef9-97e8-40a0-84c1-bef42f8a7044,42,comp,compsva24,inside,,none,bin,20190922-120903
f0e46f46-3de7-4c47-a3f4-b59cdf0d8cac,42,comp,compsva24,below,,none,bin,20190922-120906
7384c003-6cad-44ef-8349-8d0937a8f0a5,42,comp,compsva24,over,,table,bin,20190922-120922
db83376d-d9cc-498a-b6d6-e19fa53cd4e5,42,comp,compsva24,on top of,,picture,bin,20190922-120926
8149d85e-d055-49bd-b4ba-41e6ba20d4ee,42,comp,compsvi34,above,,pencil (1),mug,20190922-120935
cdfb5d0e-2f1c-41aa-b37d-8c47decbc229,42,comp,compsvi34,inside,,none,mug,20190922-120938
a18bbda0-c023-4b41-9b07-d2c92f658f74,42,comp,compsvi34,below,,table,mug,20190922-120945
d79dd478-0cb7-48c3-a8df-2cf28dd3a6d7,42,comp,compsvi34,on top of,,pencil (1),mug,20190922-120950
ba95a7a2-f501-4472-a17c-16ea8206b26e,42,comp,compsvi34,against,,pencil,mug,20190922-120959
1c12a3eb-89de-4db6-81df-3f1e08488573,42,comp,compsvi13,below,,none,mug,20190922-120932
3495f569-8478-441f-9fa8-3f32b7915f06,42,comp,compsvi13,on top of,,none,mug,20190922-120933
c1147a91-7679-4359-bd01-3e5e7e1eef0b,42,comp,compsvi13,against,,pencil,mug,20190922-120937
54f0f353-3968-4556-a6ee-5318f53357dc,42,comp,compsvi13,under,,none,mug,20190922-120944
3e55bcf4-3695-45fa-aaf3-01b62386c25b,42,comp,compsvi13,in,,pencil (1),mug,20190922-120948
6bfa86c4-934a-4f68-977f-576ac00bcf32,42,comp,compsva12,over,,none,book,20190922-120955
058de698-b456-4e9a-89d7-7c432a88538d,42,comp,compsva12,against,,none,book,20190922-120958
ca51e51e-2f7e-4caa-8528-c22bdc36a27b,42,comp,compsva12,below,,table,book,20190922-120902
b105f185-177a-4cb5-9dd6-039ee16b2a4a,42,comp,compsva12,in,,none,book,20190922-120905
09ed7834-9d03-4c36-bcb3-2fa4d291307e,42,comp,compsva12,on top of,,pear,book,20190922-120914
df833a22-8267-4e79-950b-e50c42a3ef8c,42,comp,compsvu23,against,,none,book,20190922-120927
644e25e0-903a-4087-8cb9-831fe63560fb,42,comp,compsvu23,inside,,none,book,20190922-120930
55aa0de5-68d7-476c-b5ca-e948dc16eb4a,42,comp,compsvu23,over,,none,book,20190922-120932
cfe5af72-7c97-436b-88f3-32c8c25503c5,42,comp,compsvu23,in,,none,book,20190922-120934
f6e82842-1f34-403b-9c02-a76d68eef0ab,42,comp,compsvu23,on,,none,book,20190922-120936
1bf681b2-a0a0-4084-bd06-159562c3aa88,42,comp,compsva23,over,,balloon,book,20190922-120945
72e0b43d-4dcb-4df5-9c04-154a417a9dce,42,comp,compsva23,under,,table,book,20190922-120948
0fe4bd30-96d9-4da7-851e-937688a26b38,42,comp,compsva23,inside,,none,book,20190922-120952
e09b7c8e-2f7c-41b9-a6a2-6b758a112f6c,42,comp,compsva23,in,,none,book,20190922-120955
9d5cb78b-a5c7-4fea-955c-0d80e1eb4169,42,comp,compsva23,on top of,,box,book,20190922-120959
0ccf687d-160d-4cd8-bb65-f76330f3824f,42,comp,compsvi46,on top of,,pencil,bowl,20190922-120906
7f2e71dd-4425-46d7-acf9-3d3ac0810b07,42,comp,compsvi46,over,,none,bowl,20190922-120909
65009f7d-b968-45f8-95f0-c92bacff54b1,42,comp,compsvi46,inside,,none,bowl,20190922-120937
0bd9f652-101e-4aeb-a4a7-1e5f34544db7,42,comp,compsvo34v,below,,table,board,20190922-120947
b1cebfd7-4ec6-45b1-b88e-222df03a9ba1,42,comp,compsvo34v,in,,none,board,20190922-120950
7db79e6d-446c-4b60-9766-edd629866e38,42,comp,compsvo34v,against,,jar,board,20190922-120955
7d8e8095-4ce0-4200-b059-3ace01f29c95,42,comp,compsvo34v,under,,none,board,20190922-120900
5cb54122-4e99-4b9c-8492-68f17aa6196e,42,comp,compsvo79,on,,none,table,20190922-120905
d8ac000f-5f30-4098-ba3a-c993e288b035,42,comp,compsvo79,below,,box (1),table,20190922-120908
4c5ab9e9-bbf5-41e6-9fdd-7cd81c24bc4c,42,comp,compsvo79,in,,none,table,20190922-120923
b47d7de8-afc2-46b0-a363-60387c129208,42,comp,compsvo79,over,,none,table,20190922-120926
f0ab8a2f-78ff-4d1e-8c4f-34ee52d20309,44,sv,compsvi23,,under;,box,table,20190927-120955
c554d99d-2cfc-45eb-8eb3-3dd78a22851b,44,sv,compsvi23,,under;,box (1),table,20190927-120917
84f3884a-f46b-424b-bd93-49c52dcc44d7,44,sv,compsvinew2,,on;,mug,shelf,20190927-120929
3a1db8c2-280c-45a1-8fa5-a8969d933354,44,sv,compsvinew2,,under;,box,shelf,20190927-120938
c504f3f7-c2b3-44d3-8a14-038d0c2a7388,44,sv,compsvo68a,,against;,box,table,20190927-120949
1842d057-1939-4629-89d5-438e738f969b,44,sv,compsvo68a,,above;,balloon,table,20190927-120957
49ff3c85-ed6f-4337-bfb2-342e2bd07222,44,sv,compsva13,,above;,balloon,book,20190927-120909
a5e0221b-536d-46b3-8919-0025d35051b0,44,sv,compsva13,,on;,pear,book,20190927-120914
439908de-2b0d-4add-afc3-68e2db4d35d4,44,sv,compsvo26,,above;,balloon,table,20190927-120925
6829c37a-7f46-460e-bdab-9fc9957a0e73,44,sv,compsvo26,,on;,book,table,20190927-120934
e7c72024-0570-4dbe-9430-f6179793dd53,44,sv,compsvinew1,,on;,cube,plate,20190927-120940
2ccb74b8-7f50-44b4-884e-ce7604506fbd,44,sv,compsvinew1,,under;,pencil,plate,20190927-120948
d3859247-2137-405e-acd7-775b4f7d6103,44,sv,compsvi3,,against;,pencil,mug,20190927-120906
b09332b4-5258-40f1-a039-8d14ccf9aa65,44,sv,compsvi3,,against;,pear,mug,20190927-120917
0e4bc907-e856-40cc-b3e1-ad62624f988d,44,sv,compsvo79,,against;,box,table,20190927-120923
89874f3f-aae1-4917-9cdf-4f3890cb1553,44,sv,compsvo79,,under;,box (1),table,20190927-120935
02b0f9f5-cd89-4490-b365-1cf8bacc84b1,44,sv,compsvo27,,under;,box,table,20190927-120946
58904c90-76f1-4f6f-9bb5-d578205cb554,44,sv,compsvo27,,on;,book,table,20190927-120950
8725d4e4-b007-4bc2-88ea-effe6eeff100,44,sv,compsvo23v,,against;,jar,board,20190927-120957
6be84c1c-0638-4a69-acb8-080289f5c118,44,sv,compsvo23v,,on;,clock,board,20190927-120927
52b3453a-7877-46e6-ba39-acb76c86dbb1,44,comp,compsvi13,above,,none,mug,20190927-130922
41b49e75-f1ea-4dcb-beea-4f757ba27c5f,44,comp,compsvi13,inside,,none,mug,20190927-130941
5455f4f5-f022-42cf-a7b6-1ff0ecea7e48,44,comp,compsvi13,on top of,,none,mug,20190927-130947
5ba2ed49-18a5-472e-b348-c30ac0d0cbfb,44,comp,compsvi13,in,,pencil (1),mug,20190927-130900
1843ab6e-1306-4d70-8f30-11244da01590,44,comp,compsvi13,below,,none,mug,20190927-130910
fa7402b4-a09a-4caa-bee8-4257bc9f4f51,44,comp,compsvo23v,on,,clock,board,20190927-130920
27ddf824-1755-43ac-8bb8-b1a120908b73,44,comp,compsvo23v,below,,none,board,20190927-130936
cee3d4c3-7648-4277-af37-77455b513d7d,44,comp,compsvo23v,under,,none,board,20190927-130942
b67da4bb-a2aa-4db9-a01d-96678bc2d6ee,44,comp,compsvo23v,over,,none,board,20190927-130945
f16fdabf-e92b-4d63-a2cd-8d7867fbec30,44,comp,compsvo23v,on top of,,none,board,20190927-130948
d88e7200-c00e-43cf-8020-f19a1d1669a4,44,comp,compsvi14,on top of,,pencil,bowl,20190927-130956
1d305c95-a7a2-4b24-849b-5646cd2b368f,44,comp,compsvi14,below,,none,bowl,20190927-130902
867411b8-9d50-452c-b2aa-172cc89bd9ae,44,comp,compsvi14,over,,none,bowl,20190927-130918
f7e32475-6d11-4f3f-ad13-46ca71bb2ff2,44,comp,compsvi14,against,,none,bowl,20190927-130922
a21f9130-5fb2-4adb-96a9-739485fab3b4,44,comp,compsvi14,above,,pencil,bowl,20190927-130929
1643522a-e401-4569-90ac-da5382e05630,44,comp,compsvi3,over,,none,mug,20190927-130937
391f1d98-fa40-40c8-bc74-2409da4e8ca2,44,comp,compsvi3,in,,none,mug,20190927-130940
3d4d6963-63c4-4251-8db0-e698df14505c,44,comp,compsvi3,under,,none,mug,20190927-130942
0020d51f-b003-47cd-accd-347de563003d,44,comp,compsvi3,against,,pear,mug,20190927-130947
c9fc32c2-1f57-4f9e-a2e4-ae9c6b29d0cb,44,comp,compsvi3,below,,none,mug,20190927-130950
0af0b579-e2b3-4261-a007-b8eb4a716410,44,comp,compsvi26a,under,,none,lamp,20190927-130956
d1387a6e-dff6-444b-aafb-64f1b8dc158f,44,comp,compsvi26a,above,,none,lamp,20190927-130959
d6888433-42e9-4e5b-bb97-cee692c9b49b,44,comp,compsvi26a,inside,,none,lamp,20190927-130905
368fe1f4-cac1-4f3d-966f-5c348e9e502e,44,comp,compsvi26a,against,,none,lamp,20190927-130910
69597d03-fad2-4fc3-914c-dae6bd0d02cf,44,comp,compsvi26a,on top of,,pencil,lamp,20190927-130918
1e88f65f-1fd9-4ecf-888e-ade908113d23,44,comp,compsvinew2,on,,none,shelf,20190927-130956
f25ed590-71a9-419b-9297-12744d7ee014,44,comp,compsvinew2,below,,box,shelf,20190927-130902
30183224-412e-4e78-967c-81e4e0c8cf62,44,comp,compsvinew2,over,,none,shelf,20190927-130905
1307a8da-7b74-486d-91b9-a1ab251fd8cc,44,comp,compsvinew2,in,,none,shelf,20190927-130918
3a2b9d4e-fe79-407d-8143-2a751963cff3,44,comp,compsvinew2,above,,none,shelf,20190927-130920
33eacd85-698a-46e7-b37f-764cd534b5d4,44,comp,compsvi26,under,,none,cup,20190927-130925
e9016d51-e2ee-4372-8659-b4f9682f47f4,44,comp,compsvi26,on,,cube,cup,20190927-130931
880ad931-5558-40d8-84c9-f17895e3145e,44,comp,compsvi26,inside,,none,cup,20190927-130934
9ecc928b-8a0b-4b35-84ae-90fe6e15bc7b,44,comp,compsvi26,in,,none,cup,20190927-130936
ce663492-e1b6-4186-9ac8-9b6c22f7fc75,44,comp,compsvi26,on top of,,none,cup,20190927-130939
3624046f-6280-449a-9d3c-65409876cc86,44,comp,compsvi15,against,,jar,box,20190927-130949
30e91c1d-ff02-4d1c-8dae-ca080c2d5eb5,44,comp,compsvi15,on,,none,box,20190927-130954
5c60aa2d-c003-4f1b-8bdc-62b46d616598,44,comp,compsvi15,inside,,pear,box,20190927-130958
0d4a9443-857d-462a-84b5-906d1d868f1a,44,comp,compsvi15,under,,none,box,20190927-130901
016a493c-00c7-4438-bffc-4bc6f0d509f4,44,comp,compsvi15,over,,none,box,20190927-130905
85a7b2b2-2c1e-4796-8854-8dd23e9a9fca,44,comp,compsvinew1,on,,cube,plate,20190927-130911
3d4df0c1-06ff-41ba-a768-cf0c5c388be7,44,comp,compsvinew1,above,,none,plate,20190927-130915
92199b49-5a0d-4d29-833e-980645a9edcc,44,comp,compsvinew1,below,,none,plate,20190927-130917
8f8fd605-972a-437d-8a3a-c9a732d150d8,44,comp,compsvinew1,over,,none,plate,20190927-130919
1bc0fd4f-9299-4dfc-986f-e562bc3befca,44,comp,compsvinew1,under,,none,plate,20190927-130922
6aed0709-4d0b-4aae-b7fe-d181d017a9df,44,comp,compsva13,on top of,,pear,book,20190927-130951
4283f3fe-493b-44b4-916a-60053a2ad2c2,44,comp,compsva13,against,,none,book,20190927-130912
081186e4-54af-4040-b535-03b58cd74612,44,comp,compsva13,inside,,none,book,20190927-130917
68c94993-613b-4f7e-b0aa-7711b3f8ea6e,44,comp,compsva13,on,,pear,book,20190927-130921
9f9e6745-e5a4-480f-962e-edbf133ca383,44,comp,compsva13,below,,none,book,20190927-130924
fdcb0d4e-8ed2-4bce-917b-190e85c278ff,45,sv,compsvi26a,,on;on top of;,pencil,lamp,20190927-220909
4c576b77-4da0-44d5-8c05-ce4100cf9cbc,45,sv,compsvi26a,,none;,bowl,lamp,20190927-220919
dd8e47c8-863f-4e5f-8642-fc948df0544f,45,sv,compsvi14,,in;inside;,ball,bowl,20190927-220943
ee150bf8-06bd-4c29-b174-9336e8b043b7,45,sv,compsvi14,,on;on top of;,pencil,bowl,20190927-220950
8c8583f2-b819-4e6b-a944-dc4cf244b684,45,sv,compsvi14a,,in;inside;,cube,bowl,20190927-220902
b3fefc27-65f1-4e20-8b83-e6609f56a81d,45,sv,compsvi14a,,on;on top of;,pear,bowl,20190927-220912
a5497124-44ab-4e04-9430-b5de2fb7a651,45,sv,compsva13,,above;,balloon,book,20190927-220921
2cace4ff-63c3-4286-99a6-e9296c4e3ce7,45,sv,compsva13,,on;on top of;,pear,book,20190927-220931
2c626ab1-a962-42bc-8c8b-8beaf06c214b,45,sv,compsvo14,,on;above;,book (1),table,20190927-220947
8a55e76c-2aa9-4ff4-825e-bb693058c619,45,sv,compsvo14,,on;on top of;,book,table,20190927-220954
25edadd9-07f5-45fc-b61b-824ff3301942,45,sv,compsvo13v,,against;,jar,board,20190927-220909
5b4f668c-43ce-42c4-9c87-e96fbb518d80,45,sv,compsvo13v,,on;on top of;,book,board,20190927-220915
89834231-df9a-483e-9897-169efa172e28,45,sv,compsvo28,,against;,box,table,20190927-220930
2c83ddc0-1114-4d1f-a2ca-b383713fe194,45,sv,compsvo28,,on;on top of;,book,table,20190927-220937
92bb19e7-54a6-42d0-987d-6ff640c2e9f6,45,sv,compsvi13,,in;inside;,pencil (1),mug,20190927-220951
da470b0e-2c35-4ff9-aeb7-9fda9f7602b7,45,sv,compsvi13,,in;against;on;inside;,pencil,mug,20190927-220906
6d1305bf-70ce-4519-a3f2-607b0639d44a,45,sv,compsvinew2,,on;,mug,shelf,20190927-220915
da4fc443-6434-438e-8ac6-b87264483857,45,sv,compsvinew2,,under;below;,box,shelf,20190927-220924
c6cf3920-34d9-49ec-9798-7981dda62f43,45,sv,compsvo68a,,against;,box,table,20190927-220931
107cd4a8-b242-40f0-8fcd-6235f70b01ce,45,sv,compsvo68a,,over;above;,balloon,table,20190927-220946
aa50c1ca-b388-413d-b123-3a9c9e126a72,45,comp,compsvi23,against,,none,table,20190927-220907
6b08bcc9-09c5-4749-b5e8-b566d8194afd,45,comp,compsvi23,on,,box,table,20190927-220910
086cb49d-f2b6-4fbb-8c6a-6db3cad05480,45,comp,compsvi23,above,,none,table,20190927-220912
0cad447f-ea57-4cac-8ba0-70626c3a81b3,45,comp,compsvi23,under,,box (1),table,20190927-220918
2ad8e5ea-eb8f-4d5c-be37-1624be7ee39a,45,comp,compsvi23,inside,,none,table,20190927-220921
617c0525-986f-4b7e-8bad-ae3cfc4c2e38,45,comp,compsvi26,inside,,none,cup,20190927-220933
0ad9dcda-ea18-40bf-a262-beb0b0469fc0,45,comp,compsvi26,on top of,,none,cup,20190927-220934
47ed44d7-52d0-4413-9c34-fd61e3422586,45,comp,compsvi26,under,,none,cup,20190927-220937
33b69e26-d9cc-40fd-b8dc-0d2b78444bf5,45,comp,compsvi26,over,,none,cup,20190927-220938
421277ee-a9da-4171-a8a9-240cdc9b6f11,45,comp,compsvi26,above,,none,cup,20190927-220939
745a796a-954a-47ce-bc8b-c2e80aba0d9d,45,comp,compsvo28,over,,none,table,20190927-220945
9ab8fcc9-f8f8-4035-8aa9-15d7844c15b2,45,comp,compsvo28,below,,none,table,20190927-220947
b8b5e887-7048-4a8c-8532-96dbcaebbc7c,45,comp,compsvo28,on,,book,table,20190927-220950
4310c065-7145-4757-96ca-07b936cf9fa0,45,comp,compsvo28,inside,,none,table,20190927-220951
b630966d-730e-487e-b0e8-b509a2c73025,45,comp,compsvo28,on top of,,book,table,20190927-220953
8ad99f59-800f-4575-89fc-609588a9ce12,45,comp,compsvo26,above,,balloon,table,20190927-220958
27dd96e4-2cbc-498c-930f-53e1f28f3997,45,comp,compsvo26,on,,book,table,20190927-220900
89d04587-4c1f-4aa5-930a-a4f7a74ccdf0,45,comp,compsvo26,under,,none,table,20190927-220902
70b2a361-d9f7-4972-bd56-7db2ca8d7949,45,comp,compsvo26,over,,balloon,table,20190927-220905
