,scene,figure,ground,Distinct Prototype,Shared Prototype,Baseline Model,KMeans Model,Refined Distinct Model,Median Distinct Model
205,compsvi26,table,cup,0.028244084493909888,0.02426264615393128,0.23339934369616205,0.013998325345751707,0.00858048072167593,0.032744300298241755
206,compsvi26,table,cube,0.02818496821334518,0.024228011658810646,0.23304317855226525,0.013967121601201506,0.008551903781321861,0.03267956869670998
207,compsvi26,table,pencil,0.02818810563516502,0.02427913485744054,0.2339992462940753,0.013989696782553816,0.008502689311822182,0.032754159358004874
208,compsvi26,cube,cup,0.03457587871450079,0.03132049572830732,0.2887356689371258,0.025946177729538118,0.010840376090163351,0.10087379104280804
209,compsvi26,cube,table,0.05392241909008172,0.06419449077422547,0.8077826664532373,0.6400913598741196,0.40192637311334783,0.2146328715327481
210,compsvi26,cube,pencil,0.03118016460516483,0.02967735600162026,0.2885721068355349,0.11838522276315518,0.16577903005362005,0.03726148516231948
211,compsvi26,pencil,cup,0.028152543774391574,0.02567887081067019,0.23552202283577106,0.014176418354542588,0.00932820241201202,0.03238776934316595
212,compsvi26,pencil,table,0.04875408699165591,0.08159164888108128,0.6982049321298854,0.6033188229476957,0.5834056049060963,0.20769271409392967
213,compsvi26,pencil,cube,0.02806904009648955,0.025620780019850062,0.2335129953364197,0.013995951189256062,0.009401878709467905,0.032290131656948766
214,compsvi26a,lamp,pencil,0.03605221379188482,0.031872253472716675,0.31367620072441665,0.12649631540285092,0.17211195651037814,0.041441855300123565
215,compsvi26a,lamp,bowl,0.032564202986621736,0.03053159548109917,0.28464563115485786,0.1214119850760718,0.15808721009220675,0.038771936053822655
216,compsvi26a,lamp,table,0.4467105189659049,0.4411524325970464,0.7771192055874351,0.24329796746492285,0.4089911038357984,0.3726647583086522
217,compsvi26a,pencil,lamp,0.03191626559464125,0.029466455256888936,0.2660965991690446,0.029147504216047112,0.011349276490420956,0.09499466770339401
218,compsvi26a,pencil,bowl,0.028547495954858795,0.0259711196635598,0.23058043425606065,0.013626757757484663,0.009146415731497059,0.03293847204867735
219,compsvi26a,pencil,table,0.4623381137712622,0.4536094778476779,0.7960098669473832,0.5801356658534996,0.42746021994013816,0.3756115067177907
220,compsvi26a,bowl,lamp,0.027607706349888846,0.025332447276224492,0.2263035081501932,0.013293563376478879,0.009023031155295586,0.03208183699741141
221,compsvi26a,bowl,pencil,0.02920449172013845,0.02721163076564557,0.2520936909849766,0.0131870194805815,0.00860344960521652,0.03484497863014983
222,compsvi26a,bowl,table,0.4685659965512579,0.487646897323025,0.8420980485561659,0.6308598439910734,0.4412015755409092,0.3970186202543137
223,compsvi26a,table,lamp,0.0288229614705664,0.024834303147482462,0.2326918842503692,0.01379754051872052,0.008989261281034968,0.0327834824911718
224,compsvi26a,table,pencil,0.027456157562965915,0.02379806432599776,0.2289453941976179,0.013526169019116942,0.007993942598506096,0.03262191132017914
225,compsvi26a,table,bowl,0.028218684108739962,0.02426326236653994,0.2336286754741778,0.014006633271834346,0.008563148273758859,0.03274975384107277
226,compsvi3,table,pencil,0.028172316279948376,0.024223324510917646,0.2328428853638655,0.013951955713384536,0.008535709787832198,0.03268175504160639
227,compsvi3,table,pear,0.02816260964315967,0.02425285778686679,0.2335979098252105,0.013949009220212092,0.008492584093282525,0.03268503450064794
228,compsvi3,table,mug,0.028198029794365493,0.024262010970779,0.23374706368129194,0.01399234788247726,0.008536073449096073,0.032722765191293274
229,compsvi3,pencil,table,0.4617764806293582,0.4916580367188452,0.8430343620041097,0.6320608373055742,0.4356130253624869,0.3786837759143554
230,compsvi3,pencil,pear,0.028336188450055283,0.025801080057263184,0.23639817890364484,0.014245710008717088,0.009532094969118363,0.03246661884177558
231,compsvi3,pencil,mug,0.041902403899640665,0.036674948817957104,0.3679231906488765,0.026628149034039348,0.012745097555807943,0.04772406105860953
232,compsvi3,pear,table,0.4788137882545323,0.4870168813768739,0.8439708709094756,0.6359257811839962,0.4453172188477084,0.39353954080517867
233,compsvi3,pear,pencil,0.0310379106495447,0.02909028380934838,0.2813643979978487,0.1149621914580461,0.009061665450896022,0.036648878816384796
234,compsvi3,pear,mug,0.030614373168475068,0.027330198166802527,0.24683133654490536,0.015129619658436956,0.009781845757314564,0.03447114998215355
235,compsvi3,mug,table,0.4685825379538009,0.5000999099864131,0.8509195592188624,0.6669620707834585,0.4354863835321347,0.5986386367965388
236,compsvi3,mug,pencil,0.032286838779909496,0.029150191454107008,0.279716731792416,0.01499016122328654,0.00936137809575483,0.0373349072982451
237,compsvi3,mug,pear,0.03048596971323292,0.028074334565961787,0.2604161504654758,0.014626838346660872,0.009522697136404062,0.03511726423363737
238,compsvi34,table,pencil (1),0.027662871829941742,0.023879164155261458,0.23140018948595986,0.013818698547063312,0.008168622156500289,0.0326949250539975
239,compsvi34,table,pencil,0.028175425550821264,0.024225898707101817,0.23286411817561264,0.013953268740187777,0.00853520028415223,0.03268616257803088
240,compsvi34,table,mug,0.0281976248371498,0.0242622574040086,0.2337545438310541,0.013992606356082793,0.008535676088282802,0.03272348269725917
241,compsvi34,pencil (1),table,0.4554809918171365,0.4558526207002362,0.8018464758451931,0.549474323058161,0.42606991414767537,0.38441533253412546
242,compsvi34,pencil (1),pencil,0.18643811315040887,0.18873587514985865,0.3029136659108124,0.11981094074805605,0.1752434269690823,0.16589930047511844
243,compsvi34,pencil (1),mug,0.070414697017849,0.056584312964289875,0.7328176052973329,0.5826642720635384,0.389750308690581,0.09102745162827511
244,compsvi34,pencil,table,0.4575766542949159,0.4916833308752454,0.8380896984997181,0.63113559187086,0.4313042152955756,0.37046602167887543
245,compsvi34,pencil,pencil (1),0.027639193367528986,0.025276179167575016,0.2406176587233157,0.014510089610561938,0.008247646487550945,0.03360686961366545
246,compsvi34,pencil,mug,0.04204474565013841,0.03669147500431793,0.3675446580556786,0.026748585736567968,0.012767852377435536,0.04773859286102596
247,compsvi34,mug,table,0.4697486179372146,0.502911884770796,0.8578230543234642,0.6504089557941284,0.4365477343933692,0.6055848026562904
248,compsvi34,mug,pencil (1),0.02841826474324219,0.02544999400298513,0.2438046898422236,0.014679752731951212,0.008313338933313529,0.03407141243413202
249,compsvi34,mug,pencil,0.032331444610409384,0.02917507444947812,0.28002120713410755,0.015069483876445982,0.009367766487934569,0.03738635634599974
250,compsvi36,table,pencil,0.02817231616436813,0.024223324488590343,0.2328428850366735,0.013951954785217895,0.008535709709897194,0.03268175496767367
251,compsvi36,table,pear,0.02816259286374323,0.024252846961501515,0.2335978272963253,0.013949002696235351,0.008492583250153028,0.03268501872234918
252,compsvi36,table,mug,0.028197907029458163,0.024261931827609724,0.2337464614695005,0.013992302113788059,0.008536067392886065,0.032722649921621855
253,compsvi36,pencil,table,0.461791477081707,0.4916594867620906,0.8430385093025049,0.6320461304599809,0.435627079537998,0.37869778112245733
254,compsvi36,pencil,pear,0.02833605376014761,0.025800983830340282,0.2363975133191829,0.014245662144210603,0.00953208673039603,0.03246649520479265
255,compsvi36,pencil,mug,0.0419027192362009,0.03667552454027448,0.367932891500986,0.026626757973859373,0.0127452406664324,0.047724836193107016
256,compsvi36,pear,table,0.4795208300141389,0.4874459175877741,0.8448004979657189,0.6356398183483067,0.44584308090190333,0.3940330961687196
257,compsvi36,pear,pencil,0.0310379106495447,0.02909028380934838,0.2813643979978487,0.1149621914580461,0.009061665450896022,0.036648878816384796
258,compsvi36,pear,mug,0.03061162061188848,0.0273284525794628,0.24681300390363314,0.015120184978572006,0.009781035477113734,0.03446770596583509
259,compsvi36,mug,table,0.4708724605721372,0.5015565548602775,0.8530419861694403,0.6656273838902901,0.43714380672649,0.5999793199911773
260,compsvi36,mug,pencil,0.03228684144077868,0.029150194132455037,0.2797167863543196,0.01499011943788529,0.009361374285261723,0.03733491501604086
261,compsvi36,mug,pear,0.030482767178773688,0.028072899637119425,0.2604080550401433,0.014624399464462397,0.00952249873868289,0.03511490495699054
262,compsvi45,table,pencil,0.02817097348878967,0.024223023666127247,0.23284230287509805,0.013951710652691495,0.008534988520820972,0.03268197278481173
263,compsvi45,table,cup,0.028734910891834962,0.024620436665383813,0.2346645844098423,0.014095306180840915,0.008957172597087145,0.032784620308887125
264,compsvi45,table,mug,0.028208170188710094,0.02426907379583678,0.2338064498888027,0.013996310358017459,0.00853617682617064,0.03273341138729777
265,compsvi45,pencil,table,0.4582651730562031,0.4925585841530757,0.8405909807345849,0.6342116037034196,0.43139215317806506,0.37143776451026955
266,compsvi45,pencil,cup,0.029509160045499836,0.02601416597516231,0.2295240828044766,0.020909004631040208,0.010227542185435324,0.03200241385436955
267,compsvi45,pencil,mug,0.041896102077466,0.03662148438893156,0.3669169405049848,0.026770788478094297,0.012750636304045795,0.047612482437398955
268,compsvi45,cup,table,0.4566591669287859,0.4846447132595398,0.8303410959274249,0.6173831852788952,0.4337126803423253,0.37972798056291984
269,compsvi45,cup,pencil,0.03485401787117233,0.03115928118201682,0.3021431550770715,0.1217010922893885,0.16701451768093542,0.04006852503238662
270,compsvi45,cup,mug,0.033365507247573784,0.030254086485414087,0.28674789912289805,0.015390146435128229,0.009393781088256774,0.038472874498168004
271,compsvi45,mug,table,0.4687368549033768,0.5017023398560104,0.8543485234401248,0.6450757682730796,0.4364338238446612,0.6050280757713157
272,compsvi45,mug,pencil,0.034740961839287765,0.03070883660352305,0.2910312089624914,0.015666806209019262,0.009476822819366156,0.03953966288822191
273,compsvi45,mug,cup,0.03127961963726627,0.02764731356355302,0.2463769932694261,0.018116099707184,0.010022114556843091,0.0347199291362262
274,compsvi46,bowl,ball,0.028769851929296975,0.025958015986188725,0.2378273525146693,0.014788739388434832,0.009660138098092852,0.032729913450331174
275,compsvi46,bowl,table,0.4676407669674004,0.4879426359678693,0.8420794818582621,0.6180420862860648,0.4416898857491465,0.3885788625025851
276,compsvi46,bowl,pencil,0.028537472208442768,0.025638721539195827,0.2441068687013436,0.015062120898764969,0.008377641296179062,0.03415790148748925
277,compsvi46,ball,bowl,0.037312395220188574,0.033362086645781344,0.3220697006186846,0.01858191360607472,0.010539532544051449,0.04341247071468882
278,compsvi46,ball,table,0.4625222061062073,0.4708446996478772,0.8318398305616329,0.5740329947946953,0.4310874132279901,0.3937220040971998
279,compsvi46,ball,pencil,0.037382501336742084,0.03451824044639989,0.3703230314833311,0.31007666855791394,0.010137372796745986,0.047497980561131206
280,compsvi46,table,bowl,0.028213367301703988,0.024263957633130315,0.2336429810453847,0.014004988137461698,0.008553248581190541,0.032749328557750305
281,compsvi46,table,ball,0.02865472575019895,0.02456870440797597,0.2339673109638577,0.014037151973127163,0.008910293408595902,0.03269027343003391
282,compsvi46,table,pencil,0.027712955761978613,0.02390719506293822,0.2320300246452434,0.013882095253936166,0.008206391262007597,0.03274180811275732
283,compsvi46,pencil,bowl,0.06982451497129356,0.058764799329753585,0.7108959850912538,0.549966286042931,0.3742559778996912,0.08486875181463006
284,compsvi46,pencil,ball,0.028278572719261045,0.025750506950080004,0.23596176228345456,0.01422595195998474,0.009545379367387663,0.03240841655044246
285,compsvi46,pencil,table,0.4617236149768904,0.4657608269303325,0.8219453565619537,0.5702920822331766,0.430620869690871,0.3954968014640443
286,compsvinew1,plate,table,0.4758438248986486,0.5063763681929359,0.8615195727076355,0.6662290274550103,0.4340167011344251,0.6537704633927178
287,compsvinew1,plate,cube,0.02952311514943257,0.025206202191755917,0.2404681718932807,0.01456037432895721,0.009267119360334348,0.03347083138374624
288,compsvinew1,plate,pencil,0.035419829639998734,0.03200488856403216,0.3185987452509141,0.015450340193221796,0.009462550203173796,0.0414472429144424
289,compsvinew1,table,plate,0.028238217677748107,0.02437893143968741,0.2353507665435068,0.01405059045672372,0.008464334275015159,0.032965735151109676
290,compsvinew1,table,cube,0.02765369976038136,0.02389067740590355,0.23212389511993856,0.01383120405570578,0.00815228433686577,0.032652165407328425
291,compsvinew1,table,pencil,0.02787281558481984,0.02410483931145217,0.22884287101774145,0.013518635757059364,0.008264654072859942,0.03262775219073655
292,compsvinew1,cube,plate,0.04788812716993281,0.09091974477104604,0.6073277984417268,0.5162404031742619,0.04788812716993281,0.20001168136723907
293,compsvinew1,cube,table,0.474799553734281,0.4714311046661897,0.8289118060387121,0.563373166469353,0.4377940764001857,0.39455421387385164
294,compsvinew1,cube,pencil,0.03099963389923073,0.028957226247100683,0.2789696382458063,0.013670362905843484,0.009116964415391164,0.036534730282539445
295,compsvinew1,pencil,plate,0.03783714325037164,0.06872602256370243,0.2330970361997077,0.0207927863445698,0.03783714325037164,0.08749811980855945
296,compsvinew1,pencil,table,0.05014765910650571,0.08134789232318826,0.6817931839587277,0.58685368033437,0.5604375584186237,0.21004594712544583
297,compsvinew1,pencil,cube,0.027448289355312846,0.02512045995716024,0.23429487830197665,0.014089497270053831,0.008587301982381224,0.03242646928642875
298,compsvinew2,mug,table,0.4058041264887296,0.402628967532618,0.7108720699126805,0.4990259576197543,0.38569075053298696,0.3563484497980742
299,compsvinew2,mug,box,0.1835578771953005,0.18517714826992526,0.29877992369157624,0.11956328640762258,0.17226570762028226,0.16226361682350007
300,compsvinew2,table,mug,0.02759060627436773,0.02382224356891815,0.22688875138861905,0.013444271301742463,0.008044821847128673,0.03278091726733996
301,compsvinew2,table,box,0.028623663460445724,0.024598465679226883,0.2346279148664377,0.014010680985200051,0.008835831949627055,0.032702125852895905
302,compsvinew2,box,mug,0.02899042577446235,0.02591856387008987,0.24108264565037696,0.014381543243983875,0.008269238067363767,0.034532656872665046
303,compsvinew2,box,table,0.4667156819760643,0.4988134266180708,0.8556952095537755,0.6846627792863618,0.4246688712370075,0.6416292482603279
304,compsvo12,box,book (1),0.03485261773402351,0.032067117776555035,0.3139432294623125,0.014721037325275453,0.008821625567143582,0.045936312409700565
305,compsvo12,box,book,0.031218649758053326,0.0292409714153682,0.25021019631227903,0.09814001012987253,0.007853922143447056,0.043197649447873916
306,compsvo12,box,table,0.0315348304872442,0.028808569545573683,0.2606020133075673,0.019259112420808584,0.0135792370117922,0.0320132675884929
307,compsvo12,book (1),box,0.16204039104470508,0.1616913945932427,0.26783237863489945,0.1085002762328137,0.15634088745087618,0.15032045817216078
308,compsvo12,book (1),book,0.027992450826560763,0.02562365946470104,0.2328105678825177,0.01382465607928013,0.00925291570714726,0.032329677928691646
309,compsvo12,book (1),table,0.7076146550336897,0.6009746061236232,0.8288674509799959,0.7003254768447189,0.7076146550336897,0.6349103331098269
310,compsvo12,book,box,0.12853235463547166,0.12684811846198782,0.2216790057114191,0.09061285052155177,0.12899287118948766,0.13216451010910224
311,compsvo12,book,book (1),0.02816441266124669,0.025807509311261467,0.2351836699134586,0.013848599465099415,0.009224121150525816,0.032587955968428436
312,compsvo12,book,table,0.4239910998016403,0.4236012938236788,0.741207851185856,0.2686656619794092,0.3922282332870321,0.5744746248060562
313,compsvo12,table,box,0.03272135747488813,0.02895706123899072,0.2943208315601565,0.11777184766996565,0.1680083802419648,0.03811617855047301
314,compsvo12,table,book (1),0.028250719922884488,0.024369739408507732,0.23528213446092305,0.014065645912657595,0.008490140178327318,0.03294526775136743
315,compsvo12,table,book,0.028014444529354525,0.02497005821239286,0.2310837724884565,0.01358638835648835,0.008202579569087577,0.032822274853845285
316,compsvo12v,board,book,0.028089548724501683,0.02508313780998402,0.23902835244825044,0.014487037934509088,0.008239840688927672,0.06560157255432122
317,compsvo12v,board,table,0.4737561302951919,0.4786527046623131,0.8202034590849321,0.6026261488424905,0.4438578028951397,0.379161888941085
318,compsvo12v,board,clock,0.03062438610642285,0.06751562073251301,0.2482453852666395,0.014663307227000691,0.03062438610642285,0.07544659375783566
319,compsvo12v,book,board,0.4742815426026128,0.49732255254350105,0.8567619664137883,0.5964327449233569,0.4529923148001217,0.3994985334752799
320,compsvo12v,book,table,0.2750862576911484,0.2702800381929639,0.4987374647032892,0.3545640324688666,0.27374177832249896,0.27671593254128185
321,compsvo12v,book,clock,0.1866542991101554,0.1885731317895556,0.3043746462242023,0.12207218375745987,0.17389082932028693,0.16357612726187404
322,compsvo12v,table,board,0.02783722555763923,0.024111926709193543,0.2341470243005389,0.013931291759324786,0.008173164171648633,0.03297013585503863
323,compsvo12v,table,book,0.026174312128613358,0.02279715133841901,0.20019585319168967,0.01135754845140818,0.00754079972821048,0.032060468995326115
324,compsvo12v,table,clock,0.026427101480180425,0.02300539839744431,0.20628745754685,0.011782267401202572,0.0075997495230784905,0.03210797509229103
325,compsvo12v,clock,board,0.06989605838805786,0.05412638818720469,0.28448167233217314,0.020796292272072824,0.06989605838805786,0.0936765433522964
326,compsvo12v,clock,book,0.027112702952302704,0.024819254960692188,0.23456734935612586,0.014109094471816925,0.008216571683699967,0.03263650127851006
327,compsvo12v,clock,table,0.30583099354402393,0.2991242210542481,0.5461717009080869,0.38380923209610335,0.29941876506029425,0.2955802650209042
328,compsvo13v,jar,board,0.028804113572207118,0.02644010402004992,0.24041448289574344,0.016434670067052053,0.009545851484517056,0.03302510274829587
329,compsvo13v,jar,book,0.02679004946317894,0.024480874017440687,0.2177750958320184,0.012721186216482694,0.007833191694357722,0.03304615053230722
330,compsvo13v,jar,table,0.04252200363428573,0.10228843567302397,0.7482453133247343,0.6208532988766442,0.6225329885900872,0.22577763619901897
331,compsvo13v,board,jar,0.03232385514716619,0.03078063088243068,0.3002737624774308,0.12103447041961313,0.17343497974355013,0.03809856054901581
332,compsvo13v,board,book,0.028123224096583008,0.02510644790452665,0.2392015779234539,0.014499793039049075,0.008241332686815013,0.06566930602330176
333,compsvo13v,board,table,0.4744100779639818,0.4792670321919012,0.8219939688479527,0.6043606179653288,0.44394368614655577,0.3799579680688358
334,compsvo13v,book,jar,0.16352500715936474,0.16408739855854246,0.2725834355178419,0.10772328973182817,0.1575336600277173,0.15435661832818764
335,compsvo13v,book,board,0.4746951762548899,0.4976995727835335,0.8579300666812009,0.5990033350933417,0.4530395231089751,0.40054743507999957
336,compsvo13v,book,table,0.2759319078506383,0.2709329293305865,0.5008458059839713,0.3578359416016157,0.2738429818300953,0.27916254211458796
337,compsvo13v,table,jar,0.028068393725286668,0.024181790081989986,0.2335706470168107,0.013958503382384326,0.008428194681517877,0.03271949741268716
338,compsvo13v,table,board,0.027834421267546188,0.02411008809889215,0.2341328202202385,0.013930289613777994,0.00817303996318882,0.032967388709176794
339,compsvo13v,table,book,0.02617462866125349,0.022797362391321067,0.2001972471763084,0.011357634649558405,0.007540813055938811,0.03206080042672709
340,compsvo14,book (1),book,0.057948604936928015,0.05322853097399358,0.7034428786523069,0.5700243438326207,0.4029060369431644,0.07644950624951878
341,compsvo14,book (1),table,0.4743386932903933,0.466028563360585,0.8207659868366872,0.6018300476414086,0.4350723521393564,0.38992443981187735
342,compsvo14,book,book (1),0.028467744857332226,0.026056976304511842,0.2456515943679892,0.015231719648692585,0.008365849742132746,0.03380479583953637
343,compsvo14,book,table,0.6945207232610351,0.5951828127161279,0.8210365186598231,0.6964604371912839,0.6945207232610351,0.24783853267470263
344,compsvo14,table,book (1),0.02769410653981729,0.023998184217639846,0.23346209025129835,0.013875378128257851,0.008097125248934663,0.03290323066222583
345,compsvo14,table,book,0.02816147170965475,0.02432196989505299,0.2342992649360541,0.013957518402814043,0.008418717676969412,0.03286489297305672
346,compsvo14a,box,book,0.02940429253743392,0.026445882073307097,0.2445460407732921,0.014478366360411369,0.00822720887170157,0.03494398339604349
347,compsvo14a,box,table,0.4669216251736597,0.4740128457633237,0.8196956388926142,0.6256935565223073,0.4320009030300472,0.0764744145366479
348,compsvo14a,book,box,0.4122504410076783,0.410402424735824,0.7010584961128375,0.24773914307451397,0.39638801466914825,0.07579114427869389
349,compsvo14a,book,table,0.4273759058512121,0.42024152135587184,0.73978042116015,0.5249746788974207,0.40120760307985737,0.37666161773017365
350,compsvo14a,table,box,0.0281333999065854,0.024333458874901442,0.23424702237667155,0.013912334948876505,0.00837462676336433,0.032903456167610326
351,compsvo14a,table,book,0.02755557270486103,0.023869364860622827,0.2294082436372072,0.013612414439510306,0.008044650843659074,0.032846303275930376
352,compsvo14v,jar,board,0.027994565698537744,0.025595184667253367,0.23446967648274164,0.014044861077275095,0.009210142763813831,0.03229642149843593
353,compsvo14v,jar,book,0.025859847195974832,0.02383432600601012,0.2115809545909524,0.012267730035920313,0.007745285903303149,0.031891176317268816
354,compsvo14v,jar,table,0.042710463519437684,0.10155412549234433,0.7354844806550318,0.5993478434577211,0.6018763147156823,0.2178679579827821
355,compsvo14v,board,jar,0.03257625394389878,0.031070856201380018,0.3019098522010551,0.12471437794059614,0.1710045338222477,0.03866367473734549
356,compsvo14v,board,book,0.02811775447813801,0.02510266488741424,0.23917347102547765,0.01449772484925686,0.00824109037405622,0.06565831121033397
357,compsvo14v,board,table,0.4736874366494039,0.4785879529378117,0.8200153649237164,0.6024459915245154,0.4438487193781173,0.3790790970850173
358,compsvo14v,book,jar,0.16311153577399848,0.16313616972984174,0.27317359867523155,0.110019063517459,0.15570986772732878,0.15231935782258915
359,compsvo14v,book,board,0.4746180441032422,0.4976325618485117,0.8577220013285245,0.5984922780647242,0.45303117256290204,0.40033937786365165
360,compsvo14v,book,table,0.2755036383515282,0.2702934193667612,0.4987771472794017,0.3587537450328574,0.2737445922051488,0.2800984508204151
361,compsvo14v,table,jar,0.02821912106568672,0.024243329604368088,0.2337428716550829,0.01401549458116193,0.008493962651080385,0.032835696681266284
362,compsvo14v,table,board,0.02783503309318103,0.0241104892633407,0.2341359194400404,0.013930508286008749,0.008173067062545274,0.03296798808092502
363,compsvo14v,table,book,0.026174922391718487,0.022797558236738045,0.20019854071012336,0.011357714634685058,0.007540825423563534,0.03206110798090535
364,compsvo16,balloon,book,0.16281015607810825,0.1619255005844153,0.2683845213358873,0.11069742280850584,0.15657373464831004,0.1506861759580927
365,compsvo16,balloon,table,0.1871987034248357,0.18848852244709088,0.30680134012232346,0.12130413871730801,0.17423885419592625,0.1736147554388649
366,compsvo16,book,balloon,0.025878210069058917,0.023923916282652058,0.21436162287061408,0.012393553160527732,0.007673240524477884,0.03189127159388973
367,compsvo16,book,table,0.7039219943358777,0.6078580318959951,0.8380969300612484,0.6914546791619649,0.7039219943358777,0.6499452561191686
368,compsvo16,table,balloon,0.027509197042699832,0.02386473411993796,0.2288470623678889,0.013537809826584144,0.007996264342824435,0.03287993025837038
369,compsvo16,table,book,0.02823373610037364,0.02436456079901822,0.2351351263772889,0.014047440508747915,0.00847062081973569,0.03293926169373975
370,compsvo16a,balloon,book,0.030422343616342995,0.02861683871835418,0.2354556447205859,0.09963629823444337,0.13044919985787112,0.03806136608565903
371,compsvo16a,balloon,table,0.03462228805396172,0.03312137312323172,0.3155867635881043,0.1338623813692688,0.17130838751730165,0.04158906455794708
372,compsvo16a,book,balloon,0.025810841662010132,0.02389648720392944,0.19195248394577394,0.01062058174176885,0.008088288480270031,0.031239166611480643
373,compsvo16a,book,table,0.7036331806387334,0.6078235584664999,0.8380449747859738,0.6910420871443278,0.7036331806387334,0.6499747547969132
374,compsvo16a,table,balloon,0.0288322747575416,0.025620409826641724,0.2328482266011271,0.013786272611676323,0.008924729345805163,0.03282923122688967
375,compsvo16a,table,book,0.028233796162065918,0.024364599841555843,0.2351354243444607,0.014047461735054235,0.008470623616578354,0.032939318812392857
376,compsvo17,box,book,0.027378797245562563,0.02488533872624149,0.2288958247964769,0.01330330215335744,0.007716450759822166,0.03361894612062156
377,compsvo17,box,table,0.022452808863997142,0.0206994877241946,0.17097477046223014,0.016942299558794706,0.009679898471031022,0.02295623252848558
378,compsvo17,book,box,0.1771070601282995,0.17650939166500973,0.2917677220242352,0.12103654308587958,0.166875983357276,0.16690297178016927
379,compsvo17,book,table,0.5557804004286742,0.5042736498879495,0.5905468806503607,0.5349314294320884,0.5557804004286742,0.19131287102391614
380,compsvo17,table,box,0.032329513765576905,0.028777338874532817,0.2886256556635301,0.11939382042876764,0.16554939256336584,0.037906783372965415
381,compsvo17,table,book,0.02823391627217298,0.02436465683621356,0.2351359774421365,0.014047390414211505,0.008470660984132461,0.03293934729218933
382,compsvo18,box,book,0.02756741381793981,0.025446498059074868,0.23398187781767504,0.013277634666432616,0.007896945034123344,0.03427053965242879
383,compsvo18,box,table,0.029713224430080325,0.02677200205962104,0.2386414369528072,0.01405436183678972,0.009097614736472824,0.0339891829101555
384,compsvo18,book,box,0.16646862541723598,0.16560740764455328,0.2732041519777483,0.11322808706962476,0.1593031704429662,0.1525658557930362
385,compsvo18,book,table,0.6983589874154902,0.6062887260931283,0.8320229624632327,0.6925804740531761,0.6983589874154902,0.2466807688149209
386,compsvo18,table,box,0.03067353916814485,0.029488243518421445,0.2830568308433822,0.12140434859337447,0.1628688611818566,0.03691363035772793
387,compsvo18,table,book,0.02823551473459864,0.02436568935618073,0.2351436717944445,0.014047980094019105,0.00847072743505997,0.03294085486611181
388,compsvo19,box,book,0.02392383130488791,0.022271954300359244,0.16693418687440298,0.008860418592201274,0.006621884869479247,0.031260382115911305
389,compsvo19,box,table,0.02931937976303921,0.026508735375635743,0.2330420999095437,0.01347262623579726,0.008865627578805473,0.03374695576435854
390,compsvo19,book,box,0.11250614328291372,0.11039992491760844,0.19898935570600365,0.08218662390991725,0.11510614878091975,0.12359848622328055
391,compsvo19,book,table,0.6985596597091611,0.6063139524548584,0.8320596245558933,0.6928912265523655,0.6985596597091611,0.24667124880391753
392,compsvo19,table,box,0.0302464995830282,0.029132174879479975,0.27575252887791035,0.11956069166010312,0.15846594609468878,0.03667119016573498
393,compsvo19,table,book,0.028236845849660856,0.024366585600957304,0.2351514848079979,0.014048478798693054,0.008470807261194717,0.032942202662403976
394,compsvo23v,jar,board,0.02874760065899722,0.026399366302289163,0.24013737999205684,0.0164087757854916,0.00954245679242991,0.03297325234486456
395,compsvo23v,jar,table,0.04250073392812291,0.10237062912646472,0.7490229367328297,0.6225706864771445,0.6241768395333833,0.2259766793912917
396,compsvo23v,jar,clock,0.02781162266473525,0.0251771237615661,0.224600798996776,0.013133610771889449,0.007928144202754478,0.03376107692300174
397,compsvo23v,board,jar,0.032558608897256695,0.0309603290123775,0.3016070856627785,0.12168735378834827,0.17350651481115525,0.038322638567995004
398,compsvo23v,board,table,0.4736874366494039,0.4785879529378117,0.8200153649237164,0.6024459915245154,0.4438487193781173,0.3790790970850173
399,compsvo23v,board,clock,0.031023077338315518,0.06852253988148223,0.2513960967453329,0.014869256863572775,0.031023077338315518,0.07694325002021848
400,compsvo23v,table,jar,0.02806861550386382,0.024181933857079584,0.2335717472119458,0.013958581592522027,0.00842820501933374,0.03271970808901964
401,compsvo23v,table,board,0.027841310527455483,0.02411460444343976,0.2341677100113325,0.013932750956156476,0.008173345100384404,0.03297413729927864
402,compsvo23v,table,clock,0.026425545536447003,0.023004363591518882,0.20628039814821966,0.011781822971491615,0.007599684100029902,0.03210637131547195
403,compsvo23v,clock,jar,0.16933819766738564,0.16967627990167494,0.28253573096893114,0.11411769150487455,0.15993353185560813,0.15572340961243716
404,compsvo23v,clock,board,0.07013696019014819,0.05408540884689084,0.2842039058128862,0.020707993613392584,0.07013696019014819,0.09358244066314311
405,compsvo23v,clock,table,0.30479118935572125,0.2982794719948229,0.5443078231802401,0.1753449689604996,0.2984843756585845,0.29460062075768156
406,compsvo24,pear,book,0.4700746767886164,0.4884270592620103,0.8453202030891134,0.5701616630896116,0.44316755589604223,0.3942332050450101
407,compsvo24,pear,table,0.4088520882292173,0.4014023664116757,0.7017817753471408,0.25424516915403395,0.37854909804771053,0.34557395371290495
408,compsvo24,book,pear,0.028162863812356057,0.024296848325103457,0.23480550410566994,0.014111613905762382,0.008454073427476616,0.03296766158337292
409,compsvo24,book,table,0.4272602490910519,0.42834622225515495,0.748833676065885,0.26929652940462523,0.3948981303827295,0.19178457447296934
